R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09008781,0,-0,0,0,3.82887765,4.17381286,2.36576418,2.5788907,-1.66683499,-1.8169965
1.09041832,0,-0,0,0,3.83072884,4.17709692,2.36891804,2.58311164,-1.66011991,-1.81022517
1.09074884,0,-0,0,0,3.83257927,4.18038138,2.37207332,2.58733621,-1.65339919,-1.80344324
1.09107935,0,-0,0,0,3.83442893,4.18366623,2.37522999,2.59156439,-1.64667288,-1.79665078
1.09140986,0,-0,0,0,3.83627783,4.18695147,2.37838806,2.59579618,-1.63994107,-1.78984786
1.09174038,0,-0,0,0,3.83812597,4.19023708,2.38154751,2.60003157,-1.63320382,-1.78303455
1.09207089,0,-0,0,0,3.83997332,4.19352308,2.38470834,2.60427055,-1.62646118,-1.77621091
1.0924014,0,-0,0,0,3.8418199,4.19680944,2.38787053,2.60851312,-1.61971325,-1.76937702
1.09273191,0,-0,0,0,3.84366569,4.20009617,2.39103408,2.61275925,-1.61296007,-1.76253294
1.09306243,0,-0,0,0,3.84551069,4.20338325,2.39419898,2.61700895,-1.60620171,-1.75567874
1.09339294,0,-0,0,0,3.84735489,4.20667068,2.39736523,2.62126221,-1.59943825,-1.74881449
1.09372345,0,-0,0,0,3.8491983,4.20995846,2.4005328,2.62551902,-1.59266974,-1.74194025
1.09405397,0,-0,0,0,3.85104091,4.21324658,2.40370169,2.62977937,-1.58589625,-1.73505608
1.09438448,0,-0,0,0,3.8528827,4.21653503,2.4068719,2.63404326,-1.57911785,-1.72816206
1.09471499,0,-0,0,0,3.85472368,4.21982381,2.41004342,2.63831067,-1.57233459,-1.72125825
1.09504551,0,-0,0,0,3.85656385,4.22311291,2.41321623,2.64258159,-1.56554656,-1.71434472
1.09537602,0,-0,0,0,3.85840319,4.22640233,2.41639034,2.64685603,-1.55875379,-1.70742152
1.09570653,0,-0,0,0,3.86024171,4.22969206,2.41956572,2.65113396,-1.55195637,-1.70048873
1.09603705,0,-0,0,0,3.86207939,4.23298209,2.42274237,2.65541539,-1.54515435,-1.69354641
1.09636756,0,-0,0,0,3.86391624,4.23627241,2.42592028,2.6597003,-1.5383478,-1.68659462
1.09669807,0,-0,0,0,3.86575225,4.23956303,2.42909945,2.66398868,-1.53153677,-1.67963342
1.09702858,0,-0,0,0,3.86758741,4.24285394,2.43227987,2.66828054,-1.52472132,-1.67266288
1.0973591,0,-0,0,0,3.86942172,4.24614512,2.43546152,2.67257585,-1.51790153,-1.66568305
1.09768961,0,-0,0,0,3.87125517,4.24943658,2.4386444,2.67687462,-1.51107745,-1.65869401
1.09802012,0,-0,0,0,3.87308777,4.25272831,2.4418285,2.68117682,-1.50424913,-1.65169582
1.09835064,0,-0,0,0,3.8749195,4.2560203,2.44501381,2.68548247,-1.49741665,-1.64468853
1.09868115,0,-0,0,0,3.87675036,4.25931254,2.44820032,2.68979154,-1.49058005,-1.63767221
1.09901166,0,-0,0,0,3.87858035,4.26260504,2.45138803,2.69410403,-1.4837394,-1.63064691
1.09934218,0,-0,0,0,3.88040946,4.26589777,2.45457692,2.69841993,-1.47689476,-1.6236127
1.09967269,0,-0,0,0,3.88223768,4.26919075,2.45776699,2.70273923,-1.47004619,-1.61656964
1.1000032,0,-0,0,0,3.88406502,4.27248395,2.46095823,2.70706193,-1.46319373,-1.60951779
1.10033371,0,-0,0,0,3.88589146,4.27577738,2.46415063,2.71138802,-1.45633746,-1.6024572
1.10066423,0,-0,0,0,3.88771701,4.27907103,2.46734418,2.71571748,-1.44947742,-1.59538795
1.10099474,0,-0,0,0,3.88954165,4.2823649,2.47053888,2.72005031,-1.44261368,-1.58831007
1.10132525,0,-0,0,0,3.89136539,4.28565897,2.47373471,2.72438651,-1.43574629,-1.58122365
1.10165577,0,-0,0,0,3.89318821,4.28895324,2.47693167,2.72872606,-1.42887531,-1.57412872
1.10198628,0,-0,0,0,3.89501012,4.29224771,2.48012975,2.73306896,-1.42200079,-1.56702535
1.10231679,0,-0,0,0,3.89683111,4.29554236,2.48332894,2.73741519,-1.41512278,-1.55991361
1.10264731,0,-0,0,0,3.89865117,4.2988372,2.48652923,2.74176476,-1.40824135,-1.55279353
1.10297782,0,-0,0,0,3.9004703,4.30213222,2.48973062,2.74611765,-1.40135655,-1.54566519
1.10330833,0,-0,0,0,3.90228849,4.30542741,2.49293309,2.75047385,-1.39446844,-1.53852864
1.10363884,0,-0,0,0,3.90410575,4.30872276,2.49613664,2.75483336,-1.38757705,-1.53138394
1.10396936,0,-0,0,0,3.90592206,4.31201827,2.49934126,2.75919616,-1.38068246,-1.52423113
1.10429987,0,-0,0,0,3.90773742,4.31531393,2.50254694,2.76356226,-1.37378471,-1.51707028
1.10463038,0,-0,0,0,3.90955183,4.31860974,2.50574943,2.76792695,-1.35665538,-1.49860275
1.1049609,0,-0,0,0,3.91136529,4.3219057,2.5089445,2.77228556,-1.33960274,-1.48020865
1.10529141,0,-0,0,0,3.91317781,4.32520182,2.51213217,2.7766381,-1.32262634,-1.46188753
1.10562192,0,-0,0,0,3.91498939,4.3284981,2.51531245,2.78098458,-1.30572568,-1.44363894
1.10595244,0,-0,0,0,3.91680005,4.33179455,2.51848536,2.78532502,-1.28890029,-1.42546242
1.10628295,0,-0,0,0,3.91860978,4.33509118,2.52165093,2.78965943,-1.27214971,-1.40735753
1.10661346,0,-0,0,0,3.9204186,4.338388,2.52480917,2.79398781,-1.25547346,-1.38932383
1.10694397,0,-0,0,0,3.9222265,4.341685,2.52796009,2.79831019,-1.23887108,-1.37136088
1.10727449,0,-0,0,0,3.92403351,4.34498219,2.53110373,2.80262658,-1.22234212,-1.35346825
1.107605,0,-0,0,0,3.92583961,4.34827958,2.53424009,2.80693699,-1.20588612,-1.3356455
1.10793551,0,-0,0,0,3.92764482,4.35157719,2.53736919,2.81124143,-1.18950264,-1.31789222
1.10826603,0,-0,0,0,3.92944915,4.354875,2.54049105,2.81553992,-1.17319122,-1.30020797
1.10859654,0,-0,0,0,3.9312526,4.35817303,2.54360569,2.81983247,-1.15695142,-1.28259234
1.10892705,0,-0,0,0,3.93305518,4.36147128,2.54671314,2.82411909,-1.14078281,-1.26504492
1.10925757,0,-0,0,0,3.93485689,4.36476977,2.54981339,2.8283998,-1.12468496,-1.2475653
1.10958808,0,-0,0,0,3.93665774,4.36806849,2.55290648,2.8326746,-1.10865742,-1.23015306
1.10991859,0,-0,0,0,3.93845773,4.37136746,2.55599243,2.83694351,-1.09269978,-1.21280781
