R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.0973591,1.00006255,-1.60888594,4.77222131,-16.68045963,1.60878532,1.76541521,2.96616508,3.25494823,3.49532399,3.83562558
1.09768961,0.99953105,-1.60730957,4.76671194,-16.65782656,1.60806368,1.76515479,2.96564645,3.2553593,3.49461574,3.83600339
1.09802012,0.99900007,-1.60573502,4.76121004,-16.6352282,1.60734225,1.76489413,2.9651281,3.25577033,3.49390765,3.83638091
1.09835064,0.99846962,-1.60416229,4.75571561,-16.61266449,1.60662104,1.76463324,2.96461003,3.25618131,3.49319973,3.83675814
1.09868115,0.99793968,-1.60259137,4.75022864,-16.59013538,1.60590004,1.7643721,2.96409224,3.25659226,3.49249197,3.83713509
1.09901166,0.99741026,-1.60102226,4.7447491,-16.56764079,1.60517926,1.76411072,2.96357472,3.25700317,3.49178438,3.83751176
1.09934218,0.99688136,-1.59945497,4.73927699,-16.54518069,1.60445869,1.76384911,2.96305747,3.25741405,3.49107696,3.83788813
1.09967269,0.99635298,-1.59788948,4.7338123,-16.522755,1.60373834,1.76358725,2.96254051,3.25782488,3.4903697,3.83826423
1.1000032,0.99582512,-1.59632579,4.72835502,-16.50036368,1.60301821,1.76332516,2.96202382,3.25823568,3.4896626,3.83864003
1.10033371,0.99529777,-1.59476391,4.72290513,-16.47800665,1.60229829,1.76306283,2.9615074,3.25864644,3.48895568,3.83901556
1.10066423,0.99477094,-1.59320383,4.71746262,-16.45568387,1.60157859,1.76280026,2.96099127,3.25905716,3.48824891,3.8393908
1.10099474,0.99424462,-1.59164554,4.71202749,-16.43339528,1.6008591,1.76253745,2.96047541,3.25946785,3.48754232,3.83976575
1.10132525,0.99371882,-1.59008906,4.70659972,-16.41114081,1.60013983,1.7622744,2.95995982,3.2598785,3.48683589,3.84014042
1.10165577,0.99319353,-1.58853436,4.70117929,-16.38892041,1.59942077,1.76201112,2.95944451,3.26028911,3.48612963,3.8405148
1.10198628,0.99266875,-1.58698145,4.69576621,-16.36673403,1.59870193,1.76174759,2.95892948,3.26069969,3.48542353,3.8408889
1.10231679,0.99214449,-1.58543033,4.69036045,-16.3445816,1.59798331,1.76148383,2.95841473,3.26111023,3.48471759,3.84126272
1.10264731,0.99162074,-1.583881,4.68496201,-16.32246306,1.5972649,1.76121983,2.95790025,3.26152074,3.48401183,3.84163625
1.10297782,0.9910975,-1.58233345,4.67957088,-16.30037837,1.5965467,1.7609556,2.95738605,3.26193121,3.48330623,3.8420095
1.10330833,0.99057478,-1.58078768,4.67418703,-16.27832746,1.59582872,1.76069112,2.95687212,3.26234165,3.48260079,3.84238247
1.10363884,0.99005256,-1.57924369,4.66881047,-16.25631028,1.59511096,1.76042641,2.95635848,3.26275205,3.48189552,3.84275515
1.10396936,0.98953086,-1.57770148,4.66344119,-16.23432677,1.59439341,1.76016147,2.9558451,3.26316242,3.48119042,3.84312755
1.10429987,0.98900966,-1.57616103,4.65807916,-16.21237687,1.59367608,1.75989628,2.95533201,3.26357275,3.48048548,3.84349966
1.10463038,0.98848897,-1.57462236,4.65272438,-16.19046052,1.59295896,1.75963086,2.95481919,3.26398306,3.47978071,3.84387149
1.1049609,0.98796879,-1.57308546,4.64737684,-16.16857768,1.59224205,1.75936521,2.95430665,3.26439332,3.4790761,3.84424304
1.10529141,0.98744912,-1.57155033,4.64203652,-16.14672827,1.59152537,1.75909932,2.95379438,3.26480356,3.47837166,3.84461431
1.10562192,0.98692996,-1.57001695,4.63670343,-16.12491225,1.59080889,1.75883319,2.95328239,3.26521376,3.47766738,3.84498529
1.10595244,0.9864113,-1.56848534,4.63137753,-16.10312957,1.59009264,1.75856682,2.95277068,3.26562392,3.47696327,3.84535599
1.10628295,0.98589315,-1.56695549,4.62605884,-16.08138015,1.58937659,1.75830022,2.95225924,3.26603406,3.47625932,3.84572641
1.10661346,0.9853755,-1.5654274,4.62074732,-16.05966395,1.58866076,1.75803339,2.95174808,3.26644416,3.47555554,3.84609655
1.10694397,0.98485836,-1.56390106,4.61544298,-16.03798092,1.58794515,1.75776632,2.9512372,3.26685423,3.47485193,3.8464664
1.10727449,0.98434172,-1.56237647,4.61014579,-16.01633099,1.58722975,1.75749901,2.95072659,3.26726427,3.47414848,3.84683597
1.107605,0.98382559,-1.56085363,4.60485576,-15.9947141,1.58651457,1.75723147,2.95021626,3.26767428,3.47344519,3.84720526
1.10793551,0.98330996,-1.55933254,4.59957287,-15.97313022,1.5857996,1.7569637,2.94970621,3.26808426,3.47274207,3.84757427
1.10826603,0.98279483,-1.55781319,4.5942971,-15.95157927,1.58508485,1.75669569,2.94919643,3.26849421,3.47203912,3.847943
1.10859654,0.9822802,-1.55629559,4.58902846,-15.9300612,1.58437031,1.75642744,2.94868693,3.26890412,3.47133633,3.84831144
1.10892705,0.98176608,-1.55477972,4.58376691,-15.90857596,1.58365599,1.75615897,2.9481777,3.26931401,3.47063371,3.84867961
1.10925757,0.98125245,-1.5532656,4.57851247,-15.88712349,1.58294188,1.75589025,2.94766875,3.26972387,3.46993125,3.84904749
1.10958808,0.98073933,-1.55175321,4.57326511,-15.86570374,1.58222798,1.75562131,2.94716008,3.27013369,3.46922896,3.84941509
1.10991859,0.9802267,-1.55024255,4.56802482,-15.84431665,1.5815143,1.75535213,2.94665168,3.27054349,3.46852683,3.84978241
