R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09008781,1.00093324,-0.13055185,0.19365524,-0.230643,0.13043013,0.1421803,1.4833588,1.61699135,1.19099798,1.29829238
1.09041832,1.0008901,-0.13048786,0.19357902,-0.23055485,0.13037182,0.14215982,1.48350218,1.61763796,1.19101152,1.29870078
1.09074884,1.00084698,-0.13042389,0.19350284,-0.23046674,0.13031352,0.14213932,1.48364563,1.61828474,1.19102512,1.29910927
1.09107935,1.00080389,-0.13035995,0.19342668,-0.23037868,0.13025524,0.1421188,1.48378916,1.61893171,1.1910388,1.29951784
1.09140986,1.00076081,-0.13029603,0.19335055,-0.23029067,0.13019698,0.14209826,1.48393276,1.61957885,1.19105254,1.29992649
1.09174038,1.00071776,-0.13023214,0.19327445,-0.2302027,0.13013873,0.14207771,1.48407645,1.62022618,1.19106636,1.30033523
1.09207089,1.00067472,-0.13016827,0.19319838,-0.23011477,0.1300805,0.14205713,1.48422021,1.62087369,1.19108024,1.30074405
1.0924014,1.00063171,-0.13010443,0.19312234,-0.2300269,0.13002229,0.14203654,1.48436405,1.62152137,1.19109419,1.30115296
1.09273191,1.00058872,-0.13004061,0.19304633,-0.22993906,0.1299641,0.14201592,1.48450797,1.62216923,1.1911082,1.30156195
1.09306243,1.00054575,-0.12997682,0.19297034,-0.22985128,0.12990593,0.14199529,1.48465196,1.62281728,1.19112229,1.30197102
1.09339294,1.0005028,-0.12991306,0.19289439,-0.22976354,0.12984777,0.14197463,1.48479604,1.6234655,1.19113645,1.30238018
1.09372345,1.00045988,-0.12984931,0.19281846,-0.22967584,0.12978963,0.14195396,1.48494019,1.62411391,1.19115067,1.30278942
1.09405397,1.00041697,-0.1297856,0.19274257,-0.22958819,0.1297315,0.14193327,1.48508442,1.6247625,1.19116496,1.30319875
1.09438448,1.00037408,-0.12972191,0.1926667,-0.22950059,0.1296734,0.14191255,1.48522872,1.62541126,1.19117932,1.30360816
1.09471499,1.00033122,-0.12965824,0.19259086,-0.22941303,0.12961531,0.14189182,1.48537311,1.62606021,1.19119375,1.30401766
1.09504551,1.00028838,-0.1295946,0.19251505,-0.22932552,0.12955724,0.14187107,1.48551757,1.62670934,1.19120825,1.30442724
1.09537602,1.00024555,-0.12953098,0.19243927,-0.22923805,0.12949918,0.1418503,1.48566211,1.62735864,1.19122281,1.3048369
1.09570653,1.00020275,-0.12946739,0.19236352,-0.22915063,0.12944115,0.14182951,1.48580673,1.62800813,1.19123745,1.30524665
1.09603705,1.00015997,-0.12940382,0.1922878,-0.22906325,0.12938313,0.1418087,1.48595142,1.6286578,1.19125215,1.30565649
1.09636756,1.00011721,-0.12934028,0.1922121,-0.22897592,0.12932512,0.14178787,1.48609619,1.62930766,1.19126692,1.30606641
1.09669807,1.00007448,-0.12927677,0.19213644,-0.22888864,0.12926714,0.14176702,1.48624105,1.62995769,1.19128176,1.30647641
1.09702858,1.00003176,-0.12921328,0.1920608,-0.22880139,0.12920917,0.14174616,1.48638598,1.6306079,1.19129667,1.3068865
1.0973591,0.99998906,-0.12914981,0.19198519,-0.2287142,0.12915122,0.14172527,1.48653098,1.6312583,1.19131165,1.30729668
1.09768961,0.99994639,-0.12908637,0.19190962,-0.22862705,0.12909329,0.14170436,1.48667607,1.63190887,1.1913267,1.30770694
1.09802012,0.99990373,-0.12902295,0.19183407,-0.22853994,0.12903537,0.14168344,1.48682123,1.63255963,1.19134181,1.30811729
1.09835064,0.9998611,-0.12895956,0.19175855,-0.22845288,0.12897748,0.14166249,1.48696647,1.63321057,1.191357,1.30852772
1.09868115,0.99981849,-0.1288962,0.19168305,-0.22836587,0.1289196,0.14164153,1.48711179,1.63386169,1.19137225,1.30893824
1.09901166,0.9997759,-0.12883285,0.19160759,-0.2282789,0.12886173,0.14162055,1.48725719,1.634513,1.19138758,1.30934884
1.09934218,0.99973333,-0.12876954,0.19153215,-0.22819198,0.12880389,0.14159955,1.48740267,1.63516448,1.19140297,1.30975953
1.09967269,0.99969078,-0.12870625,0.19145675,-0.2281051,0.12874606,0.14157852,1.48754822,1.63581615,1.19141843,1.3101703
1.1000032,0.99964825,-0.12864298,0.19138137,-0.22801826,0.12868825,0.14155748,1.48769385,1.636468,1.19143395,1.31058116
1.10033371,0.99960574,-0.12857974,0.19130602,-0.22793147,0.12863045,0.14153642,1.48783957,1.63712003,1.19144955,1.31099211
1.10066423,0.99956325,-0.12851652,0.1912307,-0.22784473,0.12857268,0.14151534,1.48798535,1.63777225,1.19146522,1.31140314
1.10099474,0.99952079,-0.12845333,0.19115541,-0.22775803,0.12851492,0.14149425,1.48813122,1.63842465,1.19148095,1.31181426
1.10132525,0.99947834,-0.12839016,0.19108015,-0.22767138,0.12845717,0.14147313,1.48827717,1.63907723,1.19149676,1.31222547
1.10165577,0.99943592,-0.12832702,0.19100491,-0.22758477,0.12839945,0.14145199,1.48842319,1.63972999,1.19151263,1.31263676
1.10198628,0.99939351,-0.1282639,0.19092971,-0.2274982,0.12834174,0.14143084,1.48856929,1.64038294,1.19152858,1.31304814
1.10231679,0.99935113,-0.12820081,0.19085453,-0.22741168,0.12828405,0.14140966,1.48871547,1.64103607,1.19154459,1.31345961
1.10264731,0.99930877,-0.12813774,0.19077938,-0.22732521,0.12822638,0.14138847,1.48886173,1.64168938,1.19156067,1.31387116
1.10297782,0.99926643,-0.1280747,0.19070426,-0.22723878,0.12816872,0.14136726,1.48900807,1.64234287,1.19157682,1.3142828
1.10330833,0.99922411,-0.12801168,0.19062917,-0.2271524,0.12811108,0.14134603,1.48915449,1.64299655,1.19159304,1.31469452
1.10363884,0.99918181,-0.12794869,0.19055411,-0.22706605,0.12805346,0.14132478,1.48930098,1.64365041,1.19160932,1.31510634
1.10396936,0.99913953,-0.12788572,0.19047908,-0.22697976,0.12799586,0.14130351,1.48944755,1.64430446,1.19162568,1.31551824
1.10429987,0.99909727,-0.12782278,0.19040407,-0.22689351,0.12793827,0.14128222,1.48959421,1.64495869,1.19164211,1.31593022
1.10463038,0.99905504,-0.12775986,0.19032909,-0.2268073,0.1278807,0.14126091,1.48974094,1.6456131,1.1916586,1.3163423
1.1049609,0.99901282,-0.12769697,0.19025415,-0.22672114,0.12782315,0.14123958,1.48988774,1.6462677,1.19167517,1.31675446
1.10529141,0.99897063,-0.1276341,0.19017923,-0.22663502,0.12776562,0.14121824,1.49003463,1.64692248,1.1916918,1.31716671
1.10562192,0.99892845,-0.12757125,0.19010433,-0.22654895,0.1277081,0.14119687,1.4901816,1.64757744,1.1917085,1.31757905
1.10595244,0.9988863,-0.12750843,0.19002947,-0.22646292,0.1276506,0.14117549,1.49032864,1.64823259,1.19172528,1.31799147
1.10628295,0.99884417,-0.12744564,0.18995464,-0.22637694,0.12759312,0.14115409,1.49047577,1.64888792,1.19174212,1.31840398
1.10661346,0.99880205,-0.12738287,0.18987983,-0.226291,0.12753565,0.14113267,1.49062297,1.64954344,1.19175903,1.31881658
1.10694397,0.99875996,-0.12732012,0.18980505,-0.22620511,0.1274782,0.14111123,1.49077025,1.65019914,1.19177601,1.31922927
1.10727449,0.99871789,-0.1272574,0.1897303,-0.22611926,0.12742077,0.14108977,1.49091761,1.65085503,1.19179306,1.31964205
1.107605,0.99867584,-0.12719471,0.18965558,-0.22603345,0.12736336,0.14106829,1.49106505,1.6515111,1.19181018,1.32005491
1.10793551,0.99863381,-0.12713204,0.18958089,-0.22594769,0.12730596,0.14104679,1.49121256,1.65216736,1.19182736,1.32046786
1.10826603,0.9985918,-0.12706939,0.18950622,-0.22586197,0.12724858,0.14102528,1.49136016,1.6528238,1.19184462,1.3208809
1.10859654,0.99854982,-0.12700677,0.18943159,-0.2257763,0.12719122,0.14100374,1.49150783,1.65348042,1.19186195,1.32129403
1.10892705,0.99850785,-0.12694417,0.18935698,-0.22569067,0.12713387,0.14098219,1.49165559,1.65413723,1.19187935,1.32170725
1.10925757,0.9984659,-0.1268816,0.1892824,-0.22560509,0.12707654,0.14096062,1.49180342,1.65479423,1.19189681,1.32212055
1.10958808,0.99842398,-0.12681905,0.18920785,-0.22551955,0.12701923,0.14093903,1.49195133,1.65545141,1.19191435,1.32253395
1.10991859,0.99838207,-0.12675653,0.18913333,-0.22543405,0.12696194,0.14091742,1.49209932,1.65610878,1.19193195,1.32294743
