R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09008781,0.70632674,-0.16569811,0.91866565,-3.74254521,0.23459131,0.25572512,5.5442131,6.04367912,4.07389262,4.44090069
1.09041832,0.70627202,-0.16539469,0.91742935,-3.73857709,0.23417986,0.25535401,5.54690942,6.04845168,4.07505722,4.44351707
1.09074884,0.70621741,-0.16509167,0.91619435,-3.73461451,0.2337689,0.25498316,5.54960987,6.05323051,4.0762252,4.4461379
1.09107935,0.7061629,-0.16478906,0.91496067,-3.73065748,0.23335842,0.25461255,5.55231444,6.05801563,4.07739656,4.44876319
1.09140986,0.70610848,-0.16448686,0.91372829,-3.72670598,0.23294842,0.2542422,5.55502315,6.06280706,4.0785713,4.45139294
1.09174038,0.70605416,-0.16418506,0.91249722,-3.72276,0.2325389,0.25387211,5.557736,6.06760479,4.07974942,4.45402716
1.09207089,0.70599995,-0.16388367,0.91126745,-3.71881952,0.23212986,0.25350227,5.56045299,6.07240884,4.08093093,4.45666587
1.0924014,0.70594583,-0.16358269,0.91003898,-3.71488454,0.2317213,0.25313268,5.56317414,6.07721923,4.08211584,4.45930906
1.09273191,0.70589182,-0.16328211,0.90881181,-3.71095504,0.23131322,0.25276334,5.56589944,6.08203596,4.08330414,4.46195675
1.09306243,0.7058379,-0.16298194,0.90758594,-3.70703101,0.23090562,0.25239426,5.56862891,6.08685904,4.08449584,4.46460894
1.09339294,0.70578408,-0.16268217,0.90636137,-3.70311245,0.2304985,0.25202543,5.57136255,6.09168849,4.08569095,4.46726565
1.09372345,0.70573036,-0.16238281,0.90513809,-3.69919933,0.23009186,0.25165686,5.57410037,6.09652431,4.08688947,4.46992687
1.09405397,0.70567674,-0.16208385,0.9039161,-3.69529165,0.2296857,0.25128855,5.57684237,6.10136652,4.08809141,4.47259262
1.09438448,0.70562322,-0.1617853,0.9026954,-3.69138939,0.22928001,0.25092048,5.57958856,6.10621512,4.08929676,4.47526291
1.09471499,0.7055698,-0.16148715,0.901476,-3.68749255,0.2288748,0.25055268,5.58233894,6.11107014,4.09050554,4.47793774
1.09504551,0.70551647,-0.1611894,0.90025788,-3.68360112,0.22847007,0.25018513,5.58509353,6.11593157,4.09171774,4.48061712
1.09537602,0.70546325,-0.16089205,0.89904104,-3.67971507,0.22806582,0.24981783,5.58785233,6.12079944,4.09293337,4.48330107
1.09570653,0.70541012,-0.16059511,0.89782549,-3.67583441,0.22766204,0.24945079,5.59061534,6.12567375,4.09415244,4.48598957
1.09603705,0.70535709,-0.16029857,0.89661122,-3.67195912,0.22725875,0.249084,5.59338257,6.13055451,4.09537495,4.48868266
1.09636756,0.70530416,-0.16000243,0.89539823,-3.66808918,0.22685592,0.24871748,5.59615403,6.13544173,4.0966009,4.49138033
1.09669807,0.70525132,-0.15970669,0.89418651,-3.66422459,0.22645358,0.2483512,5.59892973,6.14033543,4.0978303,4.49408259
1.09702858,0.70519859,-0.15941135,0.89297608,-3.66036533,0.22605171,0.24798519,5.60170966,6.14523562,4.09906315,4.49678945
1.0973591,0.70514595,-0.15911641,0.89176692,-3.6565114,0.22565032,0.24761943,5.60449384,6.1501423,4.10029946,4.49950091
1.09768961,0.70509341,-0.15882186,0.89055903,-3.65266279,0.2252494,0.24725392,5.60728228,6.1550555,4.10153923,4.502217
1.09802012,0.70504096,-0.15852772,0.88935241,-3.64881947,0.22484895,0.24688868,5.61007497,6.15997521,4.10278246,4.5049377
1.09835064,0.70498862,-0.15823398,0.88814706,-3.64498145,0.22444899,0.24652369,5.61287193,6.16490146,4.10402916,4.50766304
1.09868115,0.70493637,-0.15794063,0.88694298,-3.6411487,0.22404949,0.24615895,5.61567316,6.16983425,4.10527934,4.51039302
1.09901166,0.70488421,-0.15764769,0.88574017,-3.63732122,0.22365047,0.24579448,5.61847868,6.17477359,4.10653299,4.51312765
1.09934218,0.70483216,-0.15735514,0.88453862,-3.633499,0.22325193,0.24543026,5.62128847,6.1797195,4.10779013,4.51586694
1.09967269,0.7047802,-0.15706298,0.88333833,-3.62968203,0.22285385,0.2450663,5.62410256,6.18467198,4.10905075,4.51861089
1.1000032,0.70472833,-0.15677123,0.8821393,-3.62587029,0.22245626,0.24470259,5.62692095,6.18963106,4.11031486,4.52135951
1.10033371,0.70467657,-0.15647987,0.88094153,-3.62206377,0.22205913,0.24433915,5.62974364,6.19459673,4.11158247,4.52411281
1.10066423,0.7046249,-0.1561889,0.87974502,-3.61826247,0.22166248,0.24397596,5.63257065,6.19956902,4.11285358,4.52687081
1.10099474,0.70457332,-0.15589833,0.87854977,-3.61446637,0.2212663,0.24361303,5.63540197,6.20454793,4.11412819,4.5296335
1.10132525,0.70452184,-0.15560816,0.87735577,-3.61067546,0.22087059,0.24325036,5.63823762,6.20953347,4.11540631,4.5324009
1.10165577,0.70447046,-0.15531838,0.87616302,-3.60688973,0.22047536,0.24288795,5.6410776,6.21452567,4.11668794,4.53517301
1.10198628,0.70441918,-0.15502899,0.87497152,-3.60310917,0.22008059,0.2425258,5.64392192,6.21952451,4.11797309,4.53794985
1.10231679,0.70436798,-0.15474,0.87378127,-3.59933377,0.2196863,0.2421639,5.64677058,6.22453003,4.11926176,4.54073141
1.10264731,0.70431689,-0.1544514,0.87259226,-3.59556351,0.21929248,0.24180226,5.64962359,6.22954223,4.12055396,4.54351772
1.10297782,0.70426589,-0.15416319,0.87140451,-3.59179839,0.21889913,0.24144089,5.65248097,6.23456112,4.12184969,4.54630878
1.10330833,0.70421498,-0.15387538,0.87021799,-3.5880384,0.21850625,0.24107977,5.6553427,6.23958672,4.12314895,4.54910459
1.10363884,0.70416417,-0.15358795,0.86903272,-3.58428352,0.21811384,0.24071891,5.65820881,6.24461903,4.12445175,4.55190516
1.10396936,0.70411346,-0.15330092,0.86784869,-3.58053374,0.21772191,0.24035831,5.6610793,6.24965808,4.12575809,4.55471051
1.10429987,0.70406284,-0.15301428,0.86666589,-3.57678906,0.21733044,0.23999797,5.66395417,6.25470386,4.12706799,4.55752064
1.10463038,0.70401231,-0.15272803,0.86548434,-3.57304946,0.21693944,0.23963789,5.66683344,6.25975639,4.12838143,4.56033556
1.1049609,0.70396188,-0.15244218,0.86430401,-3.56931493,0.21654891,0.23927808,5.6697171,6.26481569,4.12969843,4.56315528
1.10529141,0.70391154,-0.15215671,0.86312492,-3.56558546,0.21615885,0.23891852,5.67260517,6.26988176,4.131019,4.56597981
1.10562192,0.7038613,-0.15187163,0.86194707,-3.56186104,0.21576926,0.23855922,5.67549765,6.27495462,4.13234313,4.56880915
1.10595244,0.70381115,-0.15158694,0.86077044,-3.55814166,0.21538013,0.23820018,5.67839455,6.28003428,4.13367083,4.57164332
1.10628295,0.7037611,-0.15130264,0.85959504,-3.55442731,0.21499148,0.2378414,5.68129587,6.28512075,4.1350021,4.57448232
1.10661346,0.70371114,-0.15101872,0.85842087,-3.55071798,0.21460329,0.23748289,5.68420163,6.29021404,4.13633696,4.57732616
1.10694397,0.70366127,-0.1507352,0.85724793,-3.54701365,0.21421557,0.23712463,5.68711183,6.29531417,4.1376754,4.58017485
1.10727449,0.7036115,-0.15045206,0.8560762,-3.54331432,0.21382831,0.23676664,5.69002648,6.30042115,4.13901743,4.5830284
