R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09008781,0.15126766,-0.20329181,0.82162968,-3.82105844,1.3439212,1.46499211,4.04162698,4.40572831,4.65058476,5.06954576
1.09041832,0.15120051,-0.20302046,0.82036887,-3.80835567,1.34272337,1.46413016,4.04081863,4.40618268,4.64224793,5.06199221
1.09074884,0.15113346,-0.20274953,0.81911225,-3.79568033,1.34152643,1.4632684,4.04002052,4.40664768,4.6338952,5.0544158
1.09107935,0.15106649,-0.20247901,0.81785982,-3.78303233,1.34033038,1.4624068,4.03923267,4.40712335,4.62552657,5.04681652
1.09140986,0.15099961,-0.2022089,0.81661156,-3.77041158,1.33913522,1.46154539,4.0384551,4.40760973,4.61714203,5.03919435
1.09174038,0.15093282,-0.20193921,0.81536748,-3.757818,1.33794094,1.46068414,4.03768786,4.40810686,4.60874159,5.03154928
1.09207089,0.15086613,-0.20166992,0.81412755,-3.74525151,1.33674753,1.45982306,4.03693096,4.40861478,4.60032525,5.02388128
1.0924014,0.15079952,-0.20140105,0.81289176,-3.73271201,1.33555499,1.45896214,4.03618444,4.40913354,4.59189301,5.01619036
1.09273191,0.15073299,-0.20113258,0.81166012,-3.72019943,1.33436331,1.45810138,4.03544833,4.40966318,4.58344487,5.00847649
1.09306243,0.15066656,-0.20086452,0.81043261,-3.70771367,1.3331725,1.45724076,4.03472265,4.41020374,4.57498084,5.00073966
1.09339294,0.15060022,-0.20059686,0.80920923,-3.69525467,1.33198254,1.4563803,4.03400744,4.41075526,4.56650091,4.99297986
1.09372345,0.15053396,-0.20032961,0.80798995,-3.68282232,1.33079343,1.45551998,4.03330272,4.41131778,4.5580051,4.98519708
1.09405397,0.15046779,-0.20006276,0.80677478,-3.67041654,1.32960517,1.45465981,4.03260853,4.41189136,4.5494934,4.97739131
1.09438448,0.15040172,-0.19979631,0.80556371,-3.65803726,1.32841775,1.45379977,4.03192489,4.41247603,4.54096583,4.96956252
1.09471499,0.15033572,-0.19953026,0.80435672,-3.64568439,1.32723116,1.45293986,4.03125184,4.41307183,4.53242237,4.96171073
1.09504551,0.15026982,-0.19926461,0.80315381,-3.63335785,1.32604542,1.45208007,4.0305894,4.41367881,4.52386305,4.9538359
1.09537602,0.150204,-0.19899935,0.80195497,-3.62105755,1.32486049,1.45122041,4.02993761,4.41429702,4.51528785,4.94593803
1.09570653,0.15013828,-0.19873449,0.8007602,-3.60878341,1.3236764,1.45036087,4.02929649,4.41492649,4.5066968,4.93801712
1.09603705,0.15007264,-0.19847003,0.79956947,-3.59653535,1.32249312,1.44950145,4.02866608,4.41556726,4.49808988,4.93007314
1.09636756,0.15000708,-0.19820596,0.79838279,-3.58431328,1.32131065,1.44864213,4.0280464,4.4162194,4.48946712,4.9221061
1.09669807,0.14994162,-0.19794228,0.79720014,-3.57211713,1.320129,1.44778292,4.02743749,4.41688293,4.48082851,4.91411598
1.09702858,0.14987624,-0.19767899,0.79602152,-3.55994681,1.31894815,1.44692382,4.02683937,4.4175579,4.47217406,4.90610277
1.0973591,0.14981095,-0.19741608,0.79484692,-3.54780224,1.31776809,1.44606481,4.02625209,4.41824436,4.46350378,4.89806647
1.09768961,0.14974574,-0.19715357,0.79367633,-3.53568334,1.31658884,1.44520589,4.02567566,4.41894234,4.45481767,4.89000707
1.09802012,0.14968062,-0.19689144,0.79250974,-3.52359004,1.31541038,1.44434706,4.02511012,4.41965191,4.44611574,4.88192455
1.09835064,0.14961559,-0.1966297,0.79134714,-3.51152224,1.3142327,1.44348832,4.0245555,4.42037309,4.437398,4.87381892
1.09868115,0.14955064,-0.19636834,0.79018853,-3.49947987,1.3130558,1.44262966,4.02401183,4.42110594,4.42866447,4.86569016
1.09901166,0.14948579,-0.19610737,0.78903389,-3.48746285,1.31187969,1.44177107,4.02347914,4.4218505,4.41991513,4.85753827
1.09934218,0.14942101,-0.19584677,0.78788322,-3.47547109,1.31070434,1.44091256,4.02295747,4.42260681,4.41115001,4.84936325
1.09967269,0.14935633,-0.19558655,0.78673651,-3.46350453,1.30952976,1.44005411,4.02244684,4.42337493,4.40236911,4.84116508
1.1000032,0.14929172,-0.19532672,0.78559376,-3.45156308,1.30835595,1.43919573,4.02194729,4.42415489,4.39357245,4.83294376
1.10033371,0.14922721,-0.19506726,0.78445494,-3.43964665,1.30718289,1.4383374,4.02145884,4.42494675,4.38476002,4.82469928
1.10066423,0.14916278,-0.19480817,0.78332006,-3.42775518,1.30601059,1.43747913,4.02098154,4.42575054,4.37593185,4.81643165
1.10099474,0.14909844,-0.19454946,0.7821891,-3.41588859,1.30483904,1.43662091,4.02051541,4.42656631,4.36708794,4.80814085
1.10132525,0.14903418,-0.19429112,0.78106206,-3.40404678,1.30366823,1.43576274,4.02006048,4.42739412,4.3582283,4.79982688
1.10165577,0.14897,-0.19403316,0.77993893,-3.3922297,1.30249816,1.43490461,4.01961678,4.42823401,4.34935294,4.79148974
1.10198628,0.14890592,-0.19377556,0.77881971,-3.38043725,1.30132883,1.43404651,4.01918435,4.42908601,4.34046187,4.78312943
1.10231679,0.14884191,-0.19351834,0.77770437,-3.36866936,1.30016023,1.43318845,4.01876323,4.42995019,4.33155512,4.77474594
1.10264731,0.148778,-0.19326148,0.77659293,-3.35692596,1.29899235,1.43233041,4.01835343,4.43082658,4.32263267,4.76633927
1.10297782,0.14871416,-0.19300499,0.77548536,-3.34520696,1.2978252,1.4314724,4.017955,4.43171524,4.31369456,4.75790942
1.10330833,0.14865041,-0.19274886,0.77438166,-3.3335123,1.29665876,1.43061441,4.01756797,4.43261621,4.30474079,4.74945638
1.10363884,0.14858675,-0.1924931,0.77328182,-3.32184188,1.29549303,1.42975644,4.01719236,4.43352953,4.29577137,4.74098015
