R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10363884,1.149e-05,-1.35e-06,7.49e-06,-2.917e-05,0.11717649,0.12932053,5.55727146,6.13322065,3.89684753,4.30071231
1.10396936,1.149e-05,-1.34e-06,7.48e-06,-2.914e-05,0.11696593,0.1291268,5.56032333,6.13842657,3.89854481,4.303874
1.10429987,1.149e-05,-1.34e-06,7.47e-06,-2.912e-05,0.11675562,0.12893322,5.56337936,6.14363911,3.90024523,4.3070403
1.10463038,1.149e-05,-1.34e-06,7.46e-06,-2.909e-05,0.11654557,0.12873978,5.56643957,6.14885827,3.90194881,4.31021121
1.1049609,1.149e-05,-1.34e-06,7.45e-06,-2.907e-05,0.11633577,0.12854647,5.56950396,6.15408409,3.90365555,4.31338674
1.10529141,1.149e-05,-1.33e-06,7.44e-06,-2.905e-05,0.11612622,0.12835331,5.57257254,6.15931655,3.90536546,4.3165669
1.10562192,1.149e-05,-1.33e-06,7.43e-06,-2.902e-05,0.11591692,0.12816028,5.57564531,6.16455569,3.90707854,4.31975168
1.10595244,1.149e-05,-1.33e-06,7.42e-06,-2.9e-05,0.11570787,0.1279674,5.57872229,6.1698015,3.90879479,4.32294111
1.10628295,1.149e-05,-1.33e-06,7.41e-06,-2.897e-05,0.11549907,0.12777465,5.58180347,6.175054,3.91051422,4.3261352
1.10661346,1.149e-05,-1.32e-06,7.4e-06,-2.895e-05,0.11529053,0.12758205,5.58488887,6.18031321,3.91223683,4.32933394
1.10694397,1.149e-05,-1.32e-06,7.39e-06,-2.892e-05,0.11508223,0.12738959,5.5879785,6.18557913,3.91396262,4.33253734
1.10727449,1.149e-05,-1.32e-06,7.38e-06,-2.89e-05,0.11487419,0.12719726,5.59107235,6.19085178,3.91569161,4.33574543
1.107605,1.149e-05,-1.32e-06,7.37e-06,-2.887e-05,0.1146664,0.12700508,5.59417045,6.19613116,3.9174238,4.33895819
1.10793551,1.149e-05,-1.32e-06,7.36e-06,-2.885e-05,0.11445886,0.12681304,5.59727278,6.2014173,3.91915919,4.34217565
1.10826603,1.149e-05,-1.31e-06,7.35e-06,-2.882e-05,0.11425157,0.12662113,5.60037937,6.2067102,3.92089778,4.34539781
1.10859654,1.149e-05,-1.31e-06,7.34e-06,-2.88e-05,0.11404453,0.12642937,5.60349022,6.21200987,3.92263959,4.34862467
1.10892705,1.149e-05,-1.31e-06,7.33e-06,-2.877e-05,0.11383774,0.12623775,5.60660534,6.21731633,3.92438461,4.35185626
1.10925757,1.149e-05,-1.31e-06,7.32e-06,-2.875e-05,0.1136312,0.12604627,5.60972472,6.22262959,3.92613285,4.35509256
1.10958808,1.149e-05,-1.3e-06,7.31e-06,-2.873e-05,0.11342491,0.12585493,5.61284839,6.22794966,3.92788431,4.3583336
1.10991859,1.149e-05,-1.3e-06,7.3e-06,-2.87e-05,0.11321887,0.12566373,5.61597634,6.23327655,3.929639,4.36157939
