R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09603705,0,-0,0,0,4.02168351,4.40791411,2.65657616,2.91170588,-1.57221607,-1.72320706
1.09636756,0,-0,0,0,4.02349718,4.41123178,2.66028818,2.91665365,-1.56033107,-1.71069636
1.09669807,0,-0,0,0,4.02530915,4.41454878,2.6639982,2.92160169,-1.54847315,-1.69820751
1.09702858,0,-0,0,0,4.02711941,4.4178651,2.66770622,2.92654998,-1.53664219,-1.68574041
1.0973591,0,-0,0,0,4.02892795,4.42118074,2.67141224,2.93149853,-1.52483808,-1.67329494
1.09768961,0,-0,0,0,4.03073478,4.42449569,2.67511627,2.93644733,-1.5130607,-1.66087101
1.09802012,0,-0,0,0,4.03253989,4.42780994,2.67881829,2.94139639,-1.50130993,-1.64846852
1.09835064,0,-0,0,0,4.03434328,4.4311235,2.68251831,2.94634569,-1.48958565,-1.63608735
1.09868115,0,-0,0,0,4.03614494,4.43443636,2.68621632,2.95129524,-1.47788775,-1.62372741
1.09901166,0,-0,0,0,4.03794488,4.43774851,2.68991233,2.95624503,-1.46621611,-1.61138861
1.09934218,0,-0,0,0,4.03974309,4.44105996,2.69360634,2.96119506,-1.45457062,-1.59907083
1.09967269,0,-0,0,0,4.04153957,4.44437068,2.69729835,2.96614532,-1.44295116,-1.58677398
1.1000032,0,-0,0,0,4.04333431,4.44768069,2.70098834,2.97109582,-1.43135761,-1.57449796
1.10033371,0,-0,0,0,4.04512732,4.45098997,2.70467633,2.97604656,-1.41978988,-1.56224267
1.10066423,0,-0,0,0,4.04691859,4.45429852,2.70836232,2.98099752,-1.40824783,-1.55000801
1.10099474,0,-0,0,0,4.04870812,4.45760634,2.71204629,2.9859487,-1.39673138,-1.5377939
1.10132525,0,-0,0,0,4.0504959,4.46091342,2.71572826,2.99090011,-1.38524039,-1.52560022
1.10165577,0,-0,0,0,4.05228194,4.46421976,2.71940822,2.99585174,-1.37377477,-1.51342689
1.10198628,0,-0,0,0,4.05406622,4.46752535,2.72308616,3.00080359,-1.3623344,-1.50127381
1.10231679,0,-0,0,0,4.05584875,4.47083019,2.7267621,3.00575565,-1.35091917,-1.48914089
1.10264731,0,-0,0,0,4.05762953,4.47413427,2.73043602,3.01070792,-1.33952899,-1.47702803
1.10297782,0,-0,0,0,4.05940855,4.47743758,2.73410793,3.0156604,-1.32816373,-1.46493514
1.10330833,0,-0,0,0,4.06118581,4.48074014,2.73777783,3.02061309,-1.3168233,-1.45286212
1.10363884,0,-0,0,0,4.0629613,4.48404192,2.74144572,3.02556598,-1.30550759,-1.44080889
1.10396936,0,-0,0,0,4.06473503,4.48734292,2.74511159,3.03051908,-1.29421649,-1.42877535
1.10429987,0,-0,0,0,4.06650699,4.49064314,2.74877544,3.03547236,-1.2829499,-1.41676141
1.10463038,0,-0,0,0,4.06827718,4.49394258,2.75243728,3.04042585,-1.27170772,-1.40476698
1.1049609,0,-0,0,0,4.0700456,4.49724123,2.7560971,3.04537953,-1.26048984,-1.39279198
1.10529141,0,-0,0,0,4.07181223,4.50053908,2.75975491,3.05033339,-1.24929616,-1.38083631
1.10562192,0,-0,0,0,4.07357709,4.50383614,2.76341069,3.05528744,-1.23812658,-1.36889988
1.10595244,0,-0,0,0,4.07534017,4.50713239,2.76706446,3.06024168,-1.22698099,-1.35698261
1.10628295,0,-0,0,0,4.07710146,4.51042783,2.77071621,3.0651961,-1.2158593,-1.34508441
1.10661346,0,-0,0,0,4.07886097,4.51372246,2.77436594,3.07015069,-1.20476141,-1.3332052
1.10694397,0,-0,0,0,4.08061869,4.51701627,2.77801364,3.07510546,-1.19368722,-1.32134487
1.10727449,0,-0,0,0,4.08237461,4.52030925,2.78165933,3.0800604,-1.18263662,-1.30950336
1.107605,0,-0,0,0,4.08412874,4.52360141,2.78530299,3.08501552,-1.17160953,-1.29768057
1.10793551,0,-0,0,0,4.08588107,4.52689274,2.78894463,3.0899708,-1.16060584,-1.28587643
1.10826603,0,-0,0,0,4.0876316,4.53018323,2.79258424,3.09492624,-1.14962546,-1.27409084
1.10859654,0,-0,0,0,4.08938033,4.53347288,2.79622183,3.09988184,-1.13866828,-1.26232372
1.10892705,0,-0,0,0,4.09112725,4.53676168,2.79985739,3.10483761,-1.12773422,-1.25057499
1.10925757,0,-0,0,0,4.09287236,4.54004963,2.80349093,3.10979353,-1.11682318,-1.23884457
1.10958808,0,-0,0,0,4.09461566,4.54333672,2.80712244,3.1147496,-1.10593507,-1.22713237
1.10991859,0,-0,0,0,4.09635715,4.54662296,2.81075193,3.11970582,-1.09506979,-1.21543832
