R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09008781,0,-0,0,-0,7.09442495,7.73354617,5.25902024,5.73279387,2.16701042,2.36223165
1.09041832,0,-0,0,-0,7.09872866,7.74058381,5.26439518,5.74039297,2.17498409,2.37164251
1.09074884,0,-0,0,-0,7.10303246,7.74762439,5.26977109,5.74799669,2.18295857,2.38105952
1.09107935,0,-0,0,-0,7.10733635,7.75466792,5.27514796,5.755605,2.19093384,2.39048267
1.09140986,0,-0,0,-0,7.11164032,7.76171439,5.28052577,5.76321791,2.19890988,2.39991193
1.09174038,0,-0,0,-0,7.11594438,7.76876379,5.28590453,5.7708354,2.20688667,2.40934728
1.09207089,0,-0,0,-0,7.12024851,7.77581612,5.29128423,5.77845747,2.21486419,2.4187887
1.0924014,0,-0,0,-0,7.12455271,7.78287137,5.29666485,5.78608411,2.22284242,2.42823618
1.09273191,0,-0,0,-0,7.12885697,7.78992953,5.3020464,5.79371531,2.23082135,2.43768969
1.09306243,0,-0,0,-0,7.1331613,7.7969906,5.30742885,5.80135107,2.23880095,2.4471492
1.09339294,0,-0,0,-0,7.13746567,7.80405458,5.31281221,5.80899137,2.24678121,2.45661471
1.09372345,0,-0,0,-0,7.1417701,7.81112146,5.31819647,5.81663621,2.25476211,2.4660862
1.09405397,0,-0,0,-0,7.14607457,7.81819124,5.32358161,5.82428558,2.26274362,2.47556363
1.09438448,0,-0,0,-0,7.15037908,7.8252639,5.32896763,5.83193947,2.27072574,2.485047
1.09471499,0,-0,0,-0,7.15468363,7.83233944,5.33435453,5.83959788,2.27870843,2.49453629
1.09504551,0,-0,0,-0,7.15898821,7.83941786,5.33974229,5.84726079,2.2866917,2.50403146
1.09537602,0,-0,0,-0,7.16329281,7.84649916,5.3451309,5.85492821,2.2946755,2.51353252
1.09570653,0,-0,0,-0,7.16759742,7.85358332,5.35052037,5.86260012,2.30265984,2.52303943
1.09603705,0,-0,0,-0,7.17190206,7.86067034,5.35591068,5.87027651,2.31064468,2.53255217
1.09636756,0,-0,0,-0,7.1762067,7.86776022,5.36130181,5.87795738,2.31863002,2.54207073
1.09669807,0,-0,0,-0,7.18051135,7.87485294,5.36669378,5.88564272,2.32661583,2.55159509
1.09702858,0,-0,0,-0,7.18481599,7.88194852,5.37208656,5.89333252,2.3346021,2.56112523
1.0973591,0,-0,0,-0,7.18912063,7.88904693,5.37748015,5.90102677,2.3425888,2.57066113
1.09768961,0,-0,0,-0,7.19342526,7.89614817,5.38287455,5.90872547,2.35057593,2.58020277
1.09802012,0,-0,0,-0,7.19772987,7.90325224,5.38826974,5.9164286,2.35856346,2.58975014
1.09835064,0,-0,0,-0,7.20203447,7.91035914,5.39366571,5.92413617,2.36655137,2.59930321
1.09868115,0,-0,0,-0,7.20633903,7.91746885,5.39906247,5.93184816,2.37453966,2.60886196
1.09901166,0,-0,0,-0,7.21064357,7.92458137,5.40445999,5.93956456,2.38252829,2.61842638
1.09934218,0,-0,0,-0,7.21494806,7.9316967,5.40985828,5.94728537,2.39051726,2.62799645
1.09967269,0,-0,0,-0,7.21925252,7.93881483,5.41525733,5.95501058,2.39850655,2.63757214
1.1000032,0,-0,0,-0,7.22355693,7.94593575,5.42065712,5.96274018,2.40649614,2.64715345
1.10033371,0,-0,0,-0,7.22786129,7.95305946,5.42605765,5.97047417,2.41448601,2.65674035
1.10066423,0,-0,0,-0,7.2321656,7.96018596,5.43145892,5.97821253,2.42247614,2.66633283
1.10099474,0,-0,0,-0,7.23646984,7.96731523,5.43686091,5.98595526,2.43046653,2.67593086
1.10132525,0,-0,0,-0,7.24077402,7.97444728,5.44226362,5.99370236,2.43845714,2.68553443
1.10165577,0,-0,0,-0,7.24507812,7.98158209,5.44766703,6.0014538,2.44644798,2.69514352
1.10198628,0,-0,0,-0,7.24938215,7.98871966,5.45307115,6.00920959,2.45443901,2.70475812
1.10231679,0,-0,0,-0,7.2536861,7.99585999,5.45847597,6.01696972,2.46243023,2.71437819
1.10264731,0,-0,0,-0,7.25798996,8.00300307,5.46388147,6.02473418,2.47042161,2.72400373
1.10297782,0,-0,0,-0,7.26229372,8.01014889,5.46928765,6.03250295,2.47841315,2.73363472
1.10330833,0,-0,0,-0,7.2665974,8.01729745,5.4746945,6.04027605,2.48640481,2.74327115
1.10363884,0,-0,0,-0,7.27090097,8.02444874,5.48010201,6.04805345,2.4943966,2.75291298
1.10396936,0,-0,0,-0,7.27520443,8.03160276,5.48551018,6.05583515,2.50238849,2.76256021
