date_TTM_30,exdate_TTM_30,kappa_TTM_30,date_TTM_60,exdate_TTM_60,kappa_TTM_60,date_TTM_90,exdate_TTM_90,kappa_TTM_90,date_TTM_180,exdate_TTM_180,kappa_TTM_180
20111221,20120120,0.00123003939289577,20111221,20120217,0.0066595531625608,20111214,20120316,0.00919440836882781,20111214,20120615,0.0225299664406421
20120118,20120217,0.00103410791835901,20120118,20120316,0.00518269486295788,20120118,20120420,0.00437293150680014,20120118,20120720,0.0169642840174203
20120215,20120316,0.00117810896874836,20120222,20120420,0.00335438729869458,20120215,20120518,0.00442651236346362,20120215,20120817,0.0142566294681456
20120321,20120420,0.000163366348856213,20120321,20120518,0.00143815221133969,20120314,20120615,0.0025000764017656,20120321,20120921,0.00675034837299212
20120418,20120518,0.000490617261706636,20120418,20120615,0.00332651989452505,20120418,20120720,0.00269904199598234,20120418,20121019,0.0126504335602972
20120516,20120615,0.00142934999579423,20120523,20120720,0.00612573289495259,20120516,20120817,0.00499201998870036,20120516,20121116,0.0156288174468331
20120620,20120720,0.000342523402682332,20120620,20120817,0.0030599215352607,20120620,20120921,0.00257780355100371,20120620,20121221,0.00915223819797515
20120718,20120817,0.000165991677070626,20120725,20120921,0.00357827982978029,20120718,20121019,0.00121554434129819,20120718,20130118,0.00901368133707372
20120822,20120921,0.000158971442623522,20120822,20121019,0.00141084167353893,20120815,20121116,0.00103605394493447,20120815,20130215,0.00737938289900035
20120919,20121019,0.000147775861140101,20120919,20121116,0.000526151781491609,20120919,20121221,0.000534169831690261,20120912,20130315,0.00476674549914509
20121017,20121116,0.000142094546019306,20121024,20121221,0.0024537217235641,20121017,20130118,0.000469780378583493,20121017,20130419,0.00534240710938363
20121121,20121221,0.000140723304609239,20121121,20130118,0.000842469701446522,20121114,20130215,0.00185085999798327,20121114,20130517,0.00779230940397964
20121219,20130118,0.000272106228046041,20121219,20130215,0.00153140439802971,20121212,20130315,0.000519321223125067,20121219,20130621,0.00354248909450977
20130116,20130215,0.00013821806870832,20130116,20130315,0.000468245919283444,20130116,20130419,0.000477007084399964,20130116,20130719,0.00358819408969282
20130213,20130315,0.00013730037540764,20130220,20130419,0.000477120131247599,20130213,20130517,0.000473639245005688,20130213,20130816,0.00117733418978776
20130320,20130419,0.000137655951735372,20130320,20130517,0.000487033875713549,20130320,20130621,0.000499180992726934,20130320,20130920,0.0012594311369635
20130417,20130517,0.000185215646617427,20130424,20130621,0.000464704000625245,20130417,20130719,0.000648684329102196,20130417,20131018,0.00458832025877973
20130522,20130621,0.000130674228910482,20130522,20130719,0.000608723181357289,20130515,20130816,0.000448274485079878,20130515,20131115,0.0022054551068603
20130619,20130719,0.000315593595627683,20130619,20130816,0.00197745714662779,20130619,20130920,0.00126364055066231,20130619,20131220,0.00430714644621702
20130717,20130816,0.000128083625440439,20130724,20130920,0.000441245793140269,20130717,20131018,0.000448041434244986,20130717,20140117,0.00245621987233679
20130821,20130920,0.000123676042009421,20130821,20131018,0.00128549098188226,20130814,20131115,0.00043933437005253,20130821,20140221,0.00350214417886781
20130918,20131018,0.000121867226995139,20130918,20131115,0.000410083371766831,20130918,20131220,0.000418650556966066,20130918,20140321,0.00144432262107408
20131016,20131115,0.000118484100435035,20131023,20131220,0.000394157730618891,20131016,20140117,0.000417676236617232,20131016,20140418,0.00405745994254867
20131120,20131220,0.000113927280608252,20131120,20140117,0.000388016228279945,20131120,20140221,0.000388531874430763,20131113,20140516,0.00279296307124678
20131218,20140117,0.000114170820089529,20131224,20140222,0.000421772630436205,20131218,20140321,0.000394726016207061,20131218,20140620,0.00216486553351377
20140122,20140221,0.000109584104980869,20140122,20140321,0.00038740294602485,20140115,20140418,0.000384899390105362,20140115,20140718,0.00310502315594738
20140219,20140321,0.000293779892855845,20140219,20140418,0.00133470948688865,20140212,20140516,0.000533243372524101,20140212,20140815,0.00339105346074039
20140319,20140418,0.000104750123306142,20140319,20140516,0.00145284801506551,20140319,20140620,0.000806256992039221,20140319,20140919,0.0031553893462618
20140416,20140516,0.000102108516923605,20140423,20140620,0.000469644597306225,20140416,20140718,0.000361471201222118,20140416,20141017,0.00353044230554674
20140521,20140620,9.8999612746359e-05,20140521,20140718,0.000355063391949072,20140514,20140815,0.000351467993027759,20140521,20141121,0.000963979478603926
20140618,20140718,0.00010277655299534,20140618,20140815,0.000366194322452076,20140618,20140919,0.000379676348412764,20140618,20141219,0.000957792589398931
20140716,20140815,0.000103461671730938,20140723,20140919,0.000370919876936774,20140716,20141017,0.000369796473833994,20140716,20150116,0.000937248102839066
20140820,20140919,0.000103119234849662,20140820,20141017,0.000368505135161993,20140820,20141121,0.000376398727152531,20140820,20150220,0.00141872859502913
20140917,20141017,0.000102772410729301,20140924,20141121,0.000510884027595708,20140917,20141219,0.000383194297799414,20140917,20150320,0.00160132251740021
20141022,20141121,0.000788521605956747,20141022,20141219,0.00325113263513432,20141015,20150116,0.0037740885799949,20141015,20150417,0.0114753870876586
20141119,20141219,0.000103948165304032,20141119,20150116,0.000915029220349318,20141119,20150220,0.000654296761030437,20141112,20150515,0.00359757275861945
20141217,20150116,0.00120432210800505,20141224,20150220,0.00192002131974271,20141217,20150320,0.00310577881326347,20141217,20150619,0.00812114716463523
20150121,20150220,0.0010165253807867,20150121,20150320,0.00374819883746209,20150114,20150417,0.00377483703301457,20150114,20150717,0.0115607896981679
20150218,20150320,0.00038199118803423,20150218,20150417,0.00230530826846509,20150211,20150515,0.0027170888647108,20150218,20150821,0.00713240455418735
20150318,20150417,0.000146386103436532,20150318,20150515,0.00145226420667615,20150318,20150619,0.00110537902460563,20150318,20150918,0.0042934623202258
20150415,20150515,0.000121113588515305,20150422,20150619,0.000667195397798629,20150415,20150717,0.000584543215121365,20150415,20151016,0.00553360302006365
20150520,20150619,0.000123230271176077,20150520,20150717,0.000513701319653629,20150520,20150821,0.000475041175982154,20150520,20151120,0.0035753633299024
20150617,20150717,0.000125715182293847,20150624,20150821,0.000638052882961768,20150617,20150918,0.000862474273760437,20150617,20151218,0.00379184071131071
20150722,20150821,0.000124974389528419,20150722,20150918,0.000488755376362769,20150715,20151016,0.000582877553641764,20150715,20160115,0.00302843642778056
20150819,20150918,0.000209930697310742,20150819,20151016,0.00144169423410988,20150819,20151120,0.00103152265532931,20150819,20160219,0.00483547589766815
20150916,20151016,0.00138087476456624,20150923,20151120,0.00487421107494903,20150916,20151218,0.00317568068225146,20150916,20160318,0.00816356817899284
20151021,20151120,0.000286542248849929,20151021,20151218,0.00206194065422034,20151014,20160115,0.00203059651206142,20151014,20160415,0.0094667536953303
20151118,20151218,0.000421937361802164,20151118,20160115,0.00225669604695422,20151118,20160219,0.00177318271283957,20151118,20160520,0.00732042855079487
20151216,20160115,0.000891480653035757,20151223,20160219,0.00278588015493724,20151216,20160318,0.00283786589365926,20151216,20160617,0.00816500612250609
20160120,20160219,0.00295068164817429,20160120,20160318,0.00884946725052935,20160113,20160415,0.00532010996605536,20160113,20160715,0.0157665063747772
20160217,20160318,0.00188028482910971,20160217,20160415,0.00632190290083666,20160217,20160520,0.00508580510517662,20160217,20160819,0.0141573226102095
20160316,20160415,0.00029567863406199,20160323,20160520,0.00173464156102263,20160316,20160617,0.00163754443854749,20160316,20160916,0.00578157224699946
20160420,20160520,0.00029910690812321,20160420,20160617,0.00106083630717045,20160413,20160715,0.00107297657281888,20160420,20161021,0.00673685550189624
20160518,20160617,0.000297036123406533,20160518,20160715,0.00229001089179321,20160518,20160819,0.00183025143074509,20160518,20161118,0.00751397460542898
20160615,20160715,0.00107542413820517,20160622,20160819,0.00402274600217163,20160615,20160916,0.00294468609301816,20160615,20161216,0.00785473377324058
20160720,20160819,0.00032879774147722,20160720,20160916,0.00116506623570582,20160720,20161021,0.00121025294037999,20160720,20170120,0.00378112412761968
20160817,20160916,0.000344082684568801,20160824,20161021,0.00132260766309449,20160817,20161118,0.00131922873796189,20160817,20170217,0.00556063353709539
20160921,20161021,0.000368882117185291,20160921,20161118,0.00161313698147127,20160914,20161216,0.00255467198962545,20160914,20170317,0.00732639977036066
20161019,20161118,0.000353574639783637,20161019,20161216,0.00171130513721107,20161019,20170120,0.00140121757344103,20161019,20170421,0.00775524346721777
20161116,20161216,0.000372700834691052,20161123,20170120,0.00151604000887064,20161116,20170217,0.00146361211038821,20161116,20170519,0.00697317006102225
20161221,20170120,0.000510402855754889,20161221,20170217,0.00168516591938279,20161214,20170317,0.00181829583867124,20161214,20170616,0.0065463009962157
20170118,20170217,0.000524834620864058,20170118,20170317,0.00174109300444108,20170118,20170421,0.00174503545919041,20170118,20170721,0.00883094031880316
20170215,20170317,0.000526589195098152,20170222,20170421,0.00185962634017562,20170215,20170519,0.00183895644162488,20170215,20170818,0.00500577574190273
20170322,20170421,0.000665416310555472,20170322,20170519,0.00207264668792165,20170315,20170616,0.00201228637082365,20170315,20170915,0.00570107418867973
20170419,20170519,0.000797799761289234,20170419,20170616,0.00278606156944677,20170419,20170721,0.00222299449003968,20170419,20171020,0.00864591443946566
20170517,20170616,0.000814138101047867,20170524,20170721,0.00217996232212513,20170517,20170818,0.002184473522205,20170517,20171117,0.00761567064354023
20170621,20170721,0.000822745926849232,20170621,20170818,0.00240429093144068,20170614,20170915,0.00223863048381868,20170614,20171215,0.00526348818996041
20170719,20170818,0.000829772956903409,20170719,20170915,0.00242316444964049,20170719,20171020,0.00232706215681882,20170719,20180119,0.00546932703080874
20170816,20170915,0.000829893061942882,20170823,20171020,0.0024403233734019,20170816,20171117,0.00235140140178876,20170816,20180216,0.0062833665652268
20170920,20171020,0.000835891107902753,20170920,20171117,0.00249046695043316,20170913,20171215,0.00236722504887576,20170913,20180316,0.00559294044818281
20171018,20171117,0.000837886110145999,20171018,20171215,0.0025248137664193,20171018,20180119,0.00249253725102264,20171018,20180420,0.00862749415622359
20171115,20171215,0.000866453906753124,20171122,20180119,0.00274167324173267,20171115,20180216,0.00286628890312398,20171115,20180518,0.0103730291905482
20171220,20180119,0.00103424346158677,20171220,20180216,0.00305203335019302,20171213,20180316,0.00285627816858101,20171213,20180615,0.0080841107200316
20180117,20180216,0.00106132282528975,20180117,20180316,0.00331447391641644,20180117,20180420,0.00320273426521062,20180117,20180720,0.0132819946511498
20180214,20180316,0.00223095306537348,20180221,20180420,0.00714939899044873,20180214,20180518,0.00605656695056235,20180214,20180817,0.0167061401198264
20180321,20180420,0.0020423744683098,20180321,20180518,0.00657104699801225,20180314,20180615,0.00603940664693794,20180321,20180921,0.0141555283905049
20180418,20180518,0.00161797161861152,20180418,20180615,0.00541414428932866,20180418,20180720,0.00509882226792951,20180418,20181019,0.0176404938756601
20180516,20180615,0.0013659817287125,20180523,20180720,0.00416238759962896,20180516,20180817,0.00437231135758584,20180516,20181116,0.0140713064719704
20180620,20180720,0.00140716501843731,20180620,20180817,0.00425786152806368,20180620,20180921,0.00412300977419877,20180620,20181221,0.0113125073610597
20180718,20180817,0.00140416199476627,20180725,20180921,0.0042619450647716,20180718,20181019,0.00415412491717419,20180718,20190118,0.0110213983865507
20180822,20180921,0.00139206113723577,20180822,20181019,0.0042078751457497,20180815,20181116,0.0046375808227161,20180815,20190215,0.013962839700228
20180919,20181019,0.00146780516573859,20180919,20181116,0.00437742078994739,20180919,20181221,0.00427704116605953,20180912,20190315,0.0118550973868664
20181017,20181116,0.00219790194375638,20181024,20181221,0.011533146501377,20181017,20190118,0.00618127338099843,20181017,20190419,0.0201975358541925
20181121,20181221,0.00295066530487345,20181121,20190118,0.0092075005348987,20181114,20190215,0.00797613924169067,20181114,20190517,0.0211057813093294
20181219,20190118,0.00401921633548443,20181219,20190215,0.0116123679546757,20181212,20190315,0.00849630853425958,20181219,20190621,0.0217086086969722
20190116,20190215,0.00264943157723405,20190116,20190315,0.00809682768918569,20190116,20190419,0.00711124729081372,20190116,20190719,0.0220784723941614
20190213,20190315,0.00186577138835018,20190220,20190419,0.00514904296280013,20190213,20190517,0.00540647737959428,20190213,20190816,0.0155572915385426
20190320,20190419,0.00168069481687511,20190320,20190517,0.00546804576987756,20190320,20190621,0.00513548998953036,20190320,20190920,0.0126016855926084
20190417,20190517,0.0016801307433017,20190424,20190621,0.00497740680352227,20190417,20190719,0.00471035472018354,20190417,20191018,0.0163384377193575
20190522,20190621,0.00164679817078474,20190522,20190719,0.00540283435055799,20190515,20190816,0.00539163909818868,20190515,20191115,0.0144517827913322
20190619,20190719,0.00160986162626479,20190619,20190816,0.00500056281977052,20190619,20190920,0.00432719649598736,20190619,20191220,0.0101376208415207
20190717,20190816,0.00155919118986026,20190724,20190920,0.00425454661865713,20190717,20191018,0.00395149736595159,20190717,20200117,0.00957677104357465
20190821,20190920,0.00165153404928641,20190821,20191018,0.00544224822794416,20190814,20191115,0.00666832614497431,20190821,20200221,0.0105965281702052
20190918,20191018,0.00138052985084869,20190918,20191115,0.00489229476500786,20190918,20191220,0.00453065222934536,20190918,20200320,0.0113026975378723
20191016,20191115,0.00126934463273312,20191023,20191220,0.00422935220814743,20191016,20200117,0.00402716499725266,20191016,20200417,0.0138998464439071
20191120,20191220,0.00115590710669809,20191120,20200117,0.00357979334128358,20191120,20200221,0.00342106325057701,20191113,20200515,0.0113841129846343
20191218,20200117,0.001180254431005,20191223,20200221,0.0039122666928712,20191218,20200320,0.00342513453875409,20191218,20200619,0.00924403470324829
20200122,20200221,0.00111552845829272,20200122,20200320,0.00347831764323664,20200115,20200417,0.0031013243004489,20200115,20200717,0.0110735382680074
20200219,20200320,0.00110984995300486,20200219,20200417,0.00367914780284536,20200212,20200515,0.00302532548166928,20200219,20200821,0.0091026267996059
20200318,20200417,0.0311590928307763,20200318,20200515,0.082833621776804,20200318,20200619,0.0593247445750995,20200318,20200918,0.0879624248109049
20200415,20200515,0.00959915013433306,20200422,20200619,0.027659943780493,20200415,20200717,0.020936068937741,20200415,20201016,0.0391833446899427
20200520,20200619,0.00395634785603251,20200520,20200717,0.0135307032129923,20200520,20200821,0.0113298454551439,20200520,20201120,0.0262049372869777
20200617,20200717,0.00541333100788372,20200624,20200821,0.0170869026593979,20200617,20200918,0.0140921556590706,20200617,20201218,0.0305034725492159
20200722,20200821,0.00230404932610858,20200722,20200918,0.00869133929010343,20200715,20201016,0.00981647217418276,20200715,20210115,0.0223778074383115
20200819,20200918,0.0018947597449682,20200819,20201016,0.00782719355262518,20200819,20201120,0.00771401519446486,20200819,20210219,0.0222675147523959
20200916,20201016,0.00277394951696195,20200923,20201120,0.0143750570321753,20200916,20201218,0.00943400566674948,20200916,20210319,0.0211282867797812
20201021,20201120,0.00367087744864106,20201021,20201218,0.0117137639799988,20201014,20210115,0.0077170012671091,20201014,20210416,0.0224616150473981
20201118,20201218,0.00220625613739062,20201118,20210115,0.00800393030239048,20201118,20210219,0.00654410386103574,20201118,20210521,0.0173667077711582
20201216,20210115,0.00198327383506974,20201223,20210219,0.00702552476860353,20201216,20210319,0.00600207368429189,20201216,20210618,0.0145040942147274
20210120,20210219,0.00166449945992599,20210120,20210319,0.00673955807195611,20210113,20210416,0.00604812436000081,20210113,20210716,0.01940539182254
20210217,20210319,0.00158031358109645,20210217,20210416,0.00678720229035501,20210217,20210521,0.00643238230773325,20210217,20210820,0.0200309469059104
20210317,20210416,0.00115713808322432,20210324,20210521,0.00581851198836554,20210317,20210618,0.00480982535071505,20210317,20210917,0.0130626390323874
20210421,20210521,0.000770412348660571,20210421,20210618,0.00383510341592314,20210414,20210716,0.00339254363420617,20210414,20211015,0.00984889797782534
20210519,20210618,0.00178137441873573,20210519,20210716,0.00661470085579249,20210519,20210820,0.00574106068963377,20210519,20211119,0.0138238549011245
20210616,20210716,0.000980028587969712,20210623,20210820,0.00309259422585065,20210616,20210917,0.00335625642428309,20210616,20211217,0.00947355405183724
20210721,20210820,0.000948088374656494,20210721,20210917,0.00414006997760211,20210714,20211015,0.00325789984705299,20210721,20220121,0.0104243352799957
20210818,20210917,0.00158433339017896,20210818,20211015,0.00577786055888704,20210818,20211119,0.0049183268578481,20210818,20220218,0.0121826983092024
20210915,20211015,0.0010860392157898,20210922,20211119,0.00599464200375772,20210915,20211217,0.00402274938624554,20210915,20220318,0.0117169936458876
20211020,20211119,0.0006602352194217,20211020,20211217,0.00356295140293207,20211020,20220121,0.00332517099699184,20211013,20220415,0.0117618415035982
20211117,20211217,0.000976645434066532,20211124,20220121,0.00481564585050838,20211117,20220218,0.00429581972082306,20211117,20220520,0.0126565220626965
20211222,20220121,0.00161859446885432,20211222,20220218,0.00636855098595718,20211215,20220318,0.00587367092742106,20211215,20220617,0.0157035950217704
