date_30,rf_gross_TTM30,date_60,rf_gross_TTM60,date_90,rf_gross_TTM90,date_180,rf_gross_TTM180
20121017,1.00016899463737,20121017,1.00044782357769,20121017,1.00066969565135,20121017,1.00111608474703
20121121,1.00016736366812,20121121,1.00041924296854,20121121,1.00066951156104,20121121,1.00183320667904
20121219,1.00016927939228,20121219,1.00040415842027,20121219,1.00065133215193,20121219,1.00151668415084
20130116,1.00016438392051,20130116,1.00038438525826,20130116,1.00068108539504,20130116,1.00121673494497
20130213,1.00016329241099,20130213,1.00044284595688,20130213,1.00067664594886,20130213,1.00180670866151
20130320,1.00016371533531,20130320,1.00040208715824,20130320,1.00071408157467,20130320,1.00158285850027
20130417,1.00015988443417,20130417,1.00043328366414,20130417,1.00065928305078,20130417,1.00119306046082
20130522,1.00015541127078,20130522,1.0003680957823,20130522,1.00058022103809,20130522,1.00164243907087
20130619,1.00015330214018,20130619,1.00036369060315,20130619,1.00064644368054,20130619,1.00141887902424
20130717,1.00015233002328,20130717,1.0004146595992,20130717,1.00064078829034,20130717,1.00144469227948
20130821,1.00014708769305,20130821,1.00035810803258,20130821,1.00057730619747,20130821,1.00170924691706
20130918,1.00014493631673,20130918,1.00033679744404,20130918,1.00059822882839,20130918,1.00133286786945
20131016,1.00014091249129,20131016,1.00038336483147,20131016,1.00059782574991,20131016,1.00111849733685
20131120,1.00013549272332,20131120,1.00032086428707,20131120,1.00055451562044,20131120,1.00138620910936
20131218,1.00013578238237,20131218,1.00037247902824,20131218,1.00056356800508,20131218,1.0012472757381
20140122,1.00013032708577,20140122,1.0003198374228,20140122,1.00050783180704,20140122,1.00097374219819
20140219,1.00012561625305,20140219,1.00030296752923,20140219,1.00049394906423,20140219,1.00137066595263
20140318,1.00012389090672,20140318,1.00031438620899,20140318,1.00056348517761,20140318,1.00122957095406
20140416,1.00012143591712,20140416,1.00033723377421,20140416,1.00051641028803,20140416,1.00093209514855
20140521,1.00011773833277,20140521,1.00029341666173,20140521,1.00046674644997,20140521,1.0013034828812
20140618,1.00012223044957,20140618,1.00029980367108,20140618,1.00054269461055,20140618,1.00120546978788
20140716,1.00012304530005,20140716,1.00034520718673,20140716,1.00052837689613,20140716,1.00117910788159
20140820,1.00012263802041,20140820,1.00030429301258,20140820,1.00053811824447,20140820,1.00143442910586
20140917,1.00012222552294,20140917,1.00035669940641,20140917,1.00054766405804,20140917,1.00126492185267
20141022,1.00012104214497,20141022,1.00030463752684,20141022,1.00048929769448,20141022,1.00092808252755
20141119,1.00012362391478,20141119,1.00030309540358,20141119,1.00054658062019,20141119,1.00149728215401
20141217,1.00012992042751,20141217,1.00036661979918,20141217,1.00057748144145,20141217,1.00142666854161
20150121,1.00013263686203,20150121,1.00033594319417,20150121,1.00054642111232,20150121,1.00107006688843
20150218,1.00014126026494,20150218,1.00035836597466,20150218,1.00058859405373,20150218,1.00208865980099
20150318,1.00013965661213,20150318,1.0003489796307,20150318,1.00064578971621,20150318,1.00165162491781
20150415,1.00014403995227,20150415,1.0004160577844,20150415,1.00065430688754,20150415,1.00129118985115
20150520,1.00014655749975,20150520,1.00037348415681,20150520,1.00068133897275,20150520,1.00211994835781
20150617,1.00014951302018,20150617,1.00044602507562,20150617,1.00072359728517,20150617,1.00190430853829
20150722,1.00014863193015,20150722,1.00040157013569,20150722,1.00068809615212,20150722,1.00193942637037
20150819,1.00015998864653,20150819,1.00042453631783,20150819,1.00082616143968,20150819,1.00257565248812
20150916,1.00016974385691,20150916,1.00054343822356,20150916,1.00090290021931,20150916,1.00230223239596
20151021,1.00015517866714,20151021,1.0004215006264,20151021,1.00070857671452,20151021,1.00145115718542
20151118,1.00016603877156,20151118,1.00049363261529,20151118,1.0010005109211,20151118,1.00308925154119
20151216,1.000288648989,20151216,1.00083131690633,20151216,1.0013193317436,20151216,1.00314932030922
20160120,1.00034168471709,20160120,1.00083226040045,20160120,1.00134385052687,20160120,1.00257285405632
20160217,1.00034776103411,20160217,1.000834401814,20160217,1.00149000004062,20160217,1.00378283783047
20160316,1.00035168603252,20160316,1.00096033903012,20160316,1.00149889915175,20160316,1.00341829031046
20160420,1.00035576441495,20160420,1.00087573350249,20160420,1.00141793829,20160420,1.00275330271865
20160518,1.00035330094246,20160518,1.00089401407044,20160518,1.00165212310692,20160518,1.00449528285072
20160615,1.00035806589494,20160615,1.0009852635992,20160615,1.00151327579633,20160615,1.00335932617855
20160720,1.00039108625782,20160720,1.00095443502538,20160720,1.00173183840394,20160720,1.00385345368386
20160817,1.00040927055027,20160817,1.0012036961667,20160817,1.00188989221784,20160817,1.00346890372252
20160921,1.0004387748069,20160921,1.00112466053457,20160921,1.00181349747751,20160921,1.004245183939
20161019,1.00042056316885,20161019,1.00108814008375,20161019,1.00200618162448,20161019,1.00346476596669
20161116,1.00044331806966,20161116,1.00133986204313,20161116,1.00209649193452,20161116,1.00548811209411
20161221,1.00060716080234,20161221,1.0013940744674,20161221,1.00220136459582,20161221,1.00503389086096
20170118,1.00062433378003,20170118,1.00144048116781,20170118,1.00249419672777,20170118,1.0042969727681
20170215,1.00062642164343,20170215,1.00171378121135,20170215,1.00263100802595,20170215,1.00694101763039
20170322,1.00079163339562,20170322,1.00171667368034,20170322,1.00267589892368,20170322,1.00605250138754
20170419,1.00079787454364,20170419,1.00171332911508,20170419,1.00293687070407,20170419,1.00494793034057
20170517,1.00080453815912,20170517,1.00196456400712,20170517,1.00292781380265,20170517,1.00724387313757
20170621,1.00097889709499,20170621,1.00199590087653,20170621,1.00302188979197,20170621,1.00649269244904
20170719,1.00098726192978,20170719,1.00200889003947,20170719,1.00331491684709,20170719,1.00688362904573
20170816,1.000987404901,20170816,1.0022758078026,20170816,1.00335260092425,20170816,1.00586767975183
20170920,1.00099454491021,20170920,1.00206525673559,20170920,1.00317415955752,20170920,1.00702922763292
20171018,1.00099691975064,20171018,1.00208908058491,20171018,1.0035586863156,20171018,1.00599497393571
20171115,1.00101762339075,20171115,1.0024816069864,20171115,1.00369853394495,20171115,1.00934656335621
20171220,1.00123069010453,20171220,1.00252920514577,20171220,1.00387684246586,20171220,1.00852835619815
20180117,1.0012485063181,20180117,1.00261158248087,20180117,1.00442846948274,20180117,1.00747746957679
20180214,1.00128239149122,20180214,1.00318704459763,20180214,1.00480414835712,20180214,1.01254445180312
20180321,1.00149296203399,20180321,1.00329620892805,20180321,1.00509213168744,20180321,1.01158656183066
20180418,1.0015234472905,20180418,1.00333016124414,20180418,1.00568430453593,20180418,1.00995953647303
20180516,1.00154636126215,20180516,1.00377095684425,20180516,1.00559589699785,20180516,1.01448963282679
20180620,1.00167481668609,20180620,1.00351473314535,20180620,1.00586870502481,20180620,1.01235076661163
20180718,1.00167123948334,20180718,1.0040062616694,20180718,1.00593323936504,20180718,1.01256294947027
20180822,1.00165682506747,20180822,1.00349146883909,20180822,1.00537780897502,20180822,1.01403472430155
20180919,1.00174705398239,20180919,1.00362710297779,20180919,1.0061106338295,20180919,1.01246635197173
20181017,1.00183334109619,20181017,1.00431724711155,20181017,1.00643208949361,20181017,1.01078521541583
20181121,1.00186490377508,20181121,1.00401762170811,20181121,1.00617365648241,20181121,1.01626725412035
20181219,1.00199004460527,20181219,1.00413119466676,20181219,1.00629579840871,20181219,1.01381240568542
20190116,1.00201747834899,20190116,1.00410792868086,20190116,1.0066682684475,20190116,1.01148947658152
20190213,1.00200769176462,20190213,1.00450600185151,20190213,1.00664587368293,20190219,1.01280353304743
20190319,1.00199821553052,20190319,1.00411214724423,20190319,1.00666037553138,20190319,1.01327753133134
20190417,1.00200002690571,20190417,1.00452677839572,20190417,1.00655006663531,20190422,1.01269955310219
20190522,1.00196030895991,20190522,1.00393230663096,20190522,1.00588681385589,20190522,1.0121364502778
20190619,1.00191629848405,20190619,1.00366843996754,20190619,1.00571693588399,20190619,1.01071273617002
20190717,1.00185592700414,20190717,1.0039828091744,20190717,1.0056136590592,20190717,1.01078911477292
20190821,1.00174099492464,20190821,1.00333185912289,20190821,1.00486728739703,20190821,1.00978604608083
20190918,1.00164308931184,20190918,1.00329648513101,20190918,1.00532452612651,20190918,1.01018176989894
