target_ttm,date,exdate,calendar_ttm,rf_days,rf_annualized,rf_gross
30,20060118,20060217,30,29,0.0453049057142857,1.00360605407583
30,20060215,20060317,30,29,0.0463039091428571,1.00368571633533
30,20060322,20060421,30,29,0.0486932485714286,1.00387627203805
30,20060419,20060519,30,29,0.049797676,1.00396436507071
30,20060517,20060616,30,29,0.0513881135294118,1.00409123756747
30,20060621,20060721,30,29,0.0536607167857143,1.00427255566122
30,20060719,20060818,30,29,0.0544414174285714,1.00433485088272
30,20060816,20060915,30,29,0.0539107394117647,1.00429250554426
30,20060920,20061020,30,29,0.0539272253571429,1.00429382100987
30,20061018,20061117,30,29,0.0538196094285714,1.00428523402644
30,20061115,20061215,30,29,0.05381423125,1.00428480488808
30,20061220,20070119,30,29,0.0541370688571429,1.00431056523543
30,20070117,20070216,30,29,0.0538132170588235,1.00428472396324
30,20070214,20070316,30,29,0.0540536892857143,1.00430391202308
30,20070321,20070420,30,29,0.0538285207142857,1.00428594508068
30,20070418,20070518,30,29,0.0538311725714286,1.00428615667923
30,20070516,20070615,30,29,0.0538234347058823,1.00428553925502
30,20070620,20070720,30,29,0.0538343710714286,1.00428641189589
30,20070718,20070817,30,29,0.0538319825714286,1.00428622131124
30,20070822,20070921,30,29,0.0555039260714286,1.00441963889801
30,20070919,20071019,30,29,0.0519445048571429,1.00413562584187
30,20071017,20071116,30,29,0.0507251411764706,1.00403834894075
30,20071121,20071221,30,29,0.048380605,1.00385133588632
30,20071219,20080118,30,29,0.0501384897142857,1.00399155113716
30,20080116,20080215,30,29,0.0406960347058824,1.00323861660266
30,20080219,20080320,30,29,0.03149888,1.00250578498418
30,20080319,20080418,30,29,0.026382006,1.00209830294925
30,20080416,20080516,30,29,0.02767446,1.00220121182975
30,20080521,20080620,30,29,0.0243089289285714,1.00193326069666
30,20080618,20080718,30,29,0.0253897177142857,1.00201930129144
30,20080716,20080815,30,29,0.0248599970588235,1.00197712979721
30,20080820,20080919,30,29,0.0250441503571429,1.00199179019051
30,20080917,20081017,30,29,0.0319513582857143,1.00254182604537
30,20081022,20081121,30,29,0.0317381271428571,1.00252484147406
30,20081119,20081219,30,29,0.0140621837142857,1.00111789376896
30,20081217,20090116,30,29,0.00599527352941177,1.00047645026736
30,20090121,20090220,30,29,0.00366388928571429,1.00029114590703
30,20090218,20090320,30,29,0.00491774392857143,1.00039080120298
30,20090318,20090417,30,29,0.00550303171428571,1.00043732277503
30,20090415,20090515,30,29,0.004515044375,1.00035879390422
30,20090520,20090619,30,29,0.00316536035714286,1.0002515260119
30,20090617,20090717,30,29,0.00321191657142857,1.00025522593603
