date,exdate,ttm_label,months_ahead,quote_month,exp_month,third_friday,raw_quote_date,base_exp_month,base_exdate,base_third_friday,base_exdate_shifted_by_holiday,exdate_shifted_by_holiday,quote_date_shifted_by_holiday,calendar_days_to_exdate,ttm_after_am_settlement,original_date,original_exdate,date_shift_days,selected_months_ahead,ttm_error_days,selection_score,selection_mode,raw_chain_obs,preliminary_obs,preliminary_unique_k,contract_available
20180516,20181221,180,6,201805,201812,20181221,20180516,201806,20180615,20180615,0,0,0,219,218,20180516,20181116,0,7,38,38,same_date_nearest_expiration,192,95,94,1
20180620,20181221,180,6,201806,201812,20181221,20180620,201807,20180720,20180720,0,0,0,184,183,20180620,20181221,0,6,3,3,original_pair,190,88,86,1
20180718,20190118,180,6,201807,201901,20190118,20180718,201808,20180817,20180817,0,0,0,184,183,20180718,20190118,0,6,3,3,original_pair,158,88,86,1
20180822,20190315,180,6,201808,201903,20190315,20180822,201809,20180921,20180921,0,0,0,205,204,20180822,20190215,0,7,24,24,same_date_nearest_expiration,159,86,84,1
20180919,20190315,180,6,201809,201903,20190315,20180919,201810,20181019,20181019,0,0,0,177,176,20180919,20190315,0,6,4,4,original_pair,158,87,85,1
20181017,20190315,180,6,201810,201903,20190315,20181017,201811,20181116,20181116,0,0,0,149,148,20181017,20190418,0,5,32,32,same_date_nearest_expiration,167,87,85,1
20181121,20190621,180,6,201811,201906,20190621,20181121,201812,20181221,20181221,0,0,0,212,211,20181121,20190517,0,7,31,31,same_date_nearest_expiration,180,92,91,1
20181219,20190621,180,6,201812,201906,20190621,20181219,201901,20190118,20190118,0,0,0,184,183,20181219,20190621,0,6,3,3,original_pair,181,91,89,1
20190116,20190621,180,6,201901,201906,20190621,20190116,201902,20190215,20190215,0,0,0,156,155,20190116,20190719,0,5,25,25,same_date_nearest_expiration,186,87,85,1
20190219,20190816,180,6,201902,201908,20190816,20190213,201903,20190315,20190315,0,0,0,178,177,20190213,20190816,6,6,3,15,nearby_date_same_expiration,143,76,75,1
20190319,20190920,180,6,201903,201909,20190920,20190319,201904,20190418,20190419,1,0,0,185,184,20190319,20190920,0,6,4,4,original_pair,185,91,89,1
20190422,20191018,180,6,201904,201910,20191018,20190417,201905,20190517,20190517,0,0,0,179,178,20190417,20191018,5,6,2,12,nearby_date_same_expiration,153,81,79,1
20190522,20191115,180,6,201905,201911,20191115,20190522,201906,20190621,20190621,0,0,0,177,176,20190522,20191115,0,6,4,4,original_pair,152,82,80,1
20190619,20191220,180,6,201906,201912,20191220,20190619,201907,20190719,20190719,0,0,0,184,183,20190619,20191220,0,6,3,3,original_pair,182,89,88,1
20190717,20200117,180,6,201907,202001,20200117,20190717,201908,20190816,20190816,0,0,0,184,183,20190717,20200117,0,6,3,3,original_pair,173,90,88,1
20190821,20200221,180,6,201908,202002,20200221,20190821,201909,20190920,20190920,0,0,0,184,183,20190821,20200221,0,6,3,3,original_pair,152,82,81,1
20190918,20200320,180,6,201909,202003,20200320,20190918,201910,20191018,20191018,0,0,0,184,183,20190918,20200320,0,6,3,3,original_pair,173,95,93,1
20191021,20200417,180,6,201910,202004,20200417,20191016,201911,20191115,20191115,0,0,0,179,178,20191016,20200417,5,6,2,12,nearby_date_same_expiration,483,252,244,1
20191120,20200515,180,6,201911,202005,20200515,20191120,201912,20191220,20191220,0,0,0,177,176,20191120,20200515,0,6,4,4,original_pair,501,262,254,1
20191218,20200619,180,6,201912,202006,20200619,20191218,202001,20200117,20200117,0,0,0,184,183,20191218,20200619,0,6,3,3,original_pair,183,94,92,1
20200122,20200717,180,6,202001,202007,20200717,20200122,202002,20200221,20200221,0,0,0,177,176,20200122,20200717,0,6,4,4,original_pair,170,87,86,1
20200224,20200821,180,6,202002,202008,20200821,20200219,202003,20200320,20200320,0,0,0,179,178,20200219,20200821,5,6,2,12,nearby_date_same_expiration,179,90,89,1
20200318,20200918,180,6,202003,202009,20200918,20200318,202004,20200417,20200417,0,0,0,184,183,20200318,20200918,0,6,3,3,original_pair,215,119,118,1
20200415,20201016,180,6,202004,202010,20201016,20200415,202005,20200515,20200515,0,0,0,184,183,20200415,20201016,0,6,3,3,original_pair,235,119,117,1
20200520,20201120,180,6,202005,202011,20201120,20200520,202006,20200619,20200619,0,0,0,184,183,20200520,20201120,0,6,3,3,original_pair,215,108,107,1
20200617,20201218,180,6,202006,202012,20201218,20200617,202007,20200717,20200717,0,0,0,184,183,20200617,20201218,0,6,3,3,original_pair,520,270,262,1
20200722,20210115,180,6,202007,202101,20210115,20200722,202008,20200821,20200821,0,0,0,177,176,20200722,20210115,0,6,4,4,original_pair,451,232,227,1
20200820,20210219,180,6,202008,202102,20210219,20200819,202009,20200918,20200918,0,0,0,183,182,20200819,20210219,1,6,2,4,nearby_date_same_expiration,183,94,92,1
20200916,20210319,180,6,202009,202103,20210319,20200916,202010,20201016,20201016,0,0,0,184,183,20200916,20210319,0,6,3,3,original_pair,711,368,360,1
20201021,20210416,180,6,202010,202104,20210416,20201021,202011,20201120,20201120,0,0,0,177,176,20201021,20210416,0,6,4,4,original_pair,412,215,210,1
20201119,20210521,180,6,202011,202105,20210521,20201118,202012,20201218,20201218,0,0,0,183,182,20201118,20210521,1,6,2,4,nearby_date_same_expiration,195,104,102,1
20201216,20210618,180,6,202012,202106,20210618,20201216,202101,20210115,20210115,0,0,0,184,183,20201216,20210618,0,6,3,3,original_pair,260,142,141,1
20210120,20210716,180,6,202101,202107,20210716,20210120,202102,20210219,20210219,0,0,0,177,176,20210120,20210716,0,6,4,4,original_pair,450,234,230,1
20210218,20210820,180,6,202102,202108,20210820,20210217,202103,20210319,20210319,0,0,0,183,182,20210217,20210820,1,6,2,4,nearby_date_same_expiration,212,110,108,1
20210317,20210917,180,6,202103,202109,20210917,20210317,202104,20210416,20210416,0,0,0,184,183,20210317,20210917,0,6,3,3,original_pair,255,131,130,1
20210421,20211015,180,6,202104,202110,20211015,20210421,202105,20210521,20210521,0,0,0,177,176,20210421,20211015,0,6,4,4,original_pair,505,257,252,1
20210519,20211119,180,6,202105,202111,20211119,20210519,202106,20210618,20210618,0,0,0,184,183,20210519,20211119,0,6,3,3,original_pair,236,118,116,1
20210616,20211217,180,6,202106,202112,20211217,20210616,202107,20210716,20210716,0,0,0,184,183,20210616,20211217,0,6,3,3,original_pair,301,158,157,1
20210721,20220121,180,6,202107,202201,20220121,20210721,202108,20210820,20210820,0,0,0,184,183,20210721,20220121,0,6,3,3,original_pair,249,126,124,1
20210818,20220218,180,6,202108,202202,20220218,20210818,202109,20210917,20210917,0,0,0,184,183,20210818,20220218,0,6,3,3,original_pair,260,133,132,1
20210915,20220318,180,6,202109,202203,20220318,20210915,202110,20211015,20211015,0,0,0,184,183,20210915,20220318,0,6,3,3,original_pair,280,143,141,1
20211020,20220414,180,6,202110,202204,20220415,20211020,202111,20211119,20211119,0,1,0,176,175,20211020,20220414,0,6,5,5,original_pair,503,258,253,1
20211117,20220520,180,6,202111,202205,20220520,20211117,202112,20211217,20211217,0,0,0,184,183,20211117,20220520,0,6,3,3,original_pair,283,143,141,1
20211222,20220617,180,6,202112,202206,20220617,20211222,202201,20220121,20220121,0,0,0,177,176,20211222,20220617,0,6,4,4,original_pair,590,289,285,1
20220119,20220715,180,6,202201,202207,20220715,20220119,202202,20220218,20220218,0,0,0,177,176,20220119,20220715,0,6,4,4,original_pair,293,138,136,1
20220216,20220819,180,6,202202,202208,20220819,20220216,202203,20220318,20220318,0,0,0,184,183,20220216,20220819,0,6,3,3,original_pair,278,137,136,1
20220315,20220916,180,6,202203,202209,20220916,20220315,202204,20220414,20220415,1,0,0,185,184,20220315,20220916,0,6,4,4,original_pair,282,143,141,1
20220420,20221021,180,6,202204,202210,20221021,20220420,202205,20220520,20220520,0,0,0,184,183,20220420,20221021,0,6,3,3,original_pair,407,211,206,1
20220518,20221118,180,6,202205,202211,20221118,20220518,202206,20220617,20220617,0,0,0,184,183,20220518,20221118,0,6,3,3,original_pair,233,112,111,1
20220615,20221216,180,6,202206,202212,20221216,20220615,202207,20220715,20220715,0,0,0,184,183,20220615,20221216,0,6,3,3,original_pair,338,182,180,1
20220720,20230120,180,6,202207,202301,20230120,20220720,202208,20220819,20220819,0,0,0,184,183,20220720,20230120,0,6,3,3,original_pair,195,102,100,1
20220817,20230217,180,6,202208,202302,20230217,20220817,202209,20220916,20220916,0,0,0,184,183,20220817,20230217,0,6,3,3,original_pair,246,122,121,1
20220921,20230317,180,6,202209,202303,20230317,20220921,202210,20221021,20221021,0,0,0,177,176,20220921,20230317,0,6,4,4,original_pair,389,201,196,1
20221019,20230421,180,6,202210,202304,20230421,20221019,202211,20221118,20221118,0,0,0,184,183,20221019,20230421,0,6,3,3,original_pair,230,116,115,1
20221116,20230519,180,6,202211,202305,20230519,20221116,202212,20221216,20221216,0,0,0,184,183,20221116,20230519,0,6,3,3,original_pair,264,133,131,1
20221221,20230616,180,6,202212,202306,20230616,20221221,202301,20230120,20230120,0,0,0,177,176,20221221,20230616,0,6,4,4,original_pair,412,209,204,1
20230118,20230721,180,6,202301,202307,20230721,20230118,202302,20230217,20230217,0,0,0,184,183,20230118,20230721,0,6,3,3,original_pair,205,101,100,1
20230215,20230818,180,6,202302,202308,20230818,20230215,202303,20230317,20230317,0,0,0,184,183,20230215,20230818,0,6,3,3,original_pair,240,120,119,1
20230322,20230915,180,6,202303,202309,20230915,20230322,202304,20230421,20230421,0,0,0,177,176,20230322,20230915,0,6,4,4,original_pair,426,206,201,1
20230419,20231020,180,6,202304,202310,20231020,20230419,202305,20230519,20230519,0,0,0,184,183,20230419,20231020,0,6,3,3,original_pair,212,106,105,1
20230517,20231117,180,6,202305,202311,20231117,20230517,202306,20230616,20230616,0,0,0,184,183,20230517,20231117,0,6,3,3,original_pair,223,112,110,1
20230621,20231215,180,6,202306,202312,20231215,20230621,202307,20230721,20230721,0,0,0,177,176,20230621,20231215,0,6,4,4,original_pair,442,223,218,1
20230719,20240119,180,6,202307,202401,20240119,20230719,202308,20230818,20230818,0,0,0,184,183,20230719,20240119,0,6,3,3,original_pair,240,124,122,1
20230816,20240216,180,6,202308,202402,20240216,20230816,202309,20230915,20230915,0,0,0,184,183,20230816,20240216,0,6,3,3,original_pair,244,122,121,1
20230920,20240315,180,6,202309,202403,20240315,20230920,202310,20231020,20231020,0,0,0,177,176,20230920,20240315,0,6,4,4,original_pair,406,202,198,1
20231018,20240419,180,6,202310,202404,20240419,20231018,202311,20231117,20231117,0,0,0,184,183,20231018,20240419,0,6,3,3,original_pair,238,118,116,1
20231115,20240517,180,6,202311,202405,20240517,20231115,202312,20231215,20231215,0,0,0,184,183,20231115,20240517,0,6,3,3,original_pair,238,116,115,1
20231220,20240621,180,6,202312,202406,20240621,20231220,202401,20240119,20240119,0,0,0,184,183,20231220,20240621,0,6,3,3,original_pair,448,228,224,1
20240117,20240719,180,6,202401,202407,20240719,20240117,202402,20240216,20240216,0,0,0,184,183,20240117,20240719,0,6,3,3,original_pair,253,124,122,1
20240214,20240816,180,6,202402,202408,20240816,20240214,202403,20240315,20240315,0,0,0,184,183,20240214,20240816,0,6,3,3,original_pair,265,133,132,1
20240320,20240920,180,6,202403,202409,20240920,20240320,202404,20240419,20240419,0,0,0,184,183,20240320,20240920,0,6,3,3,original_pair,467,238,233,1
20240417,20241018,180,6,202404,202410,20241018,20240417,202405,20240517,20240517,0,0,0,184,183,20240417,20241018,0,6,3,3,original_pair,298,146,145,1
20240522,20241115,180,6,202405,202411,20241115,20240522,202406,20240621,20240621,0,0,0,177,176,20240522,20241115,0,6,4,4,original_pair,495,251,246,1
20240618,20241220,180,6,202406,202412,20241220,20240619,202407,20240719,20240719,0,0,1,185,184,20240618,20241220,0,6,4,4,original_pair,310,152,150,1
20240717,20250117,180,6,202407,202501,20250117,20240717,202408,20240816,20240816,0,0,0,184,183,20240717,20250117,0,6,3,3,original_pair,293,146,144,1
20240821,20250221,180,6,202408,202502,20250221,20240821,202409,20240920,20240920,0,0,0,184,183,20240821,20250221,0,6,3,3,original_pair,492,240,235,1
20240918,20250321,180,6,202409,202503,20250321,20240918,202410,20241018,20241018,0,0,0,184,183,20240918,20250321,0,6,3,3,original_pair,330,155,153,1
20241016,20250417,180,6,202410,202504,20250418,20241016,202411,20241115,20241115,0,1,0,183,182,20241016,20250417,0,6,2,2,original_pair,334,158,156,1
20241120,20250516,180,6,202411,202505,20250516,20241120,202412,20241220,20241220,0,0,0,177,176,20241120,20250516,0,6,4,4,original_pair,312,157,155,1
20241218,20250620,180,6,202412,202506,20250620,20241218,202501,20250117,20250117,0,0,0,184,183,20241218,20250620,0,6,3,3,original_pair,329,161,160,1
20250122,20250718,180,6,202501,202507,20250718,20250122,202502,20250221,20250221,0,0,0,177,176,20250122,20250718,0,6,4,4,original_pair,334,154,152,1
20250219,20250815,180,6,202502,202508,20250815,20250219,202503,20250321,20250321,0,0,0,177,176,20250219,20250815,0,6,4,4,original_pair,321,155,153,1
20250318,20250919,180,6,202503,202509,20250919,20250318,202504,20250417,20250418,1,0,0,185,184,20250318,20250919,0,6,4,4,original_pair,333,154,152,1
20250416,20251017,180,6,202504,202510,20251017,20250416,202505,20250516,20250516,0,0,0,184,183,20250416,20251017,0,6,3,3,original_pair,325,147,146,1
20250521,20251121,180,6,202505,202511,20251121,20250521,202506,20250620,20250620,0,0,0,184,183,20250521,20251121,0,6,3,3,original_pair,474,238,233,1
20250618,20251219,180,6,202506,202512,20251219,20250618,202507,20250718,20250718,0,0,0,184,183,20250618,20251219,0,6,3,3,original_pair,355,168,166,1
20250716,20260116,180,6,202507,202601,20260116,20250716,202508,20250815,20250815,0,0,0,184,183,20250716,20260116,0,6,3,3,original_pair,351,172,170,1
20250820,20260220,180,6,202508,202602,20260220,20250820,202509,20250919,20250919,0,0,0,184,183,20250820,20260220,0,6,3,3,original_pair,550,264,260,1
