R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.17246667,0.75027131,-1.15554638,2.76530809,-8.97612588,1.54017136,1.80579959,2.39307408,2.80579959,3.24597679,3.80579959
1.17253333,0.75019428,-1.15536205,2.76470977,-8.97367348,1.5400838,1.80579959,2.39293801,2.80579959,3.24579223,3.80579959
1.1726,0.75011726,-1.15517775,2.7641116,-8.97122189,1.53999624,1.80579959,2.39280197,2.80579959,3.2456077,3.80579959
1.17266667,0.75004025,-1.1549935,2.7635136,-8.96877111,1.53990869,1.80579959,2.39266593,2.80579959,3.24542318,3.80579959
1.17273333,0.74996326,-1.15480929,2.76291577,-8.96632114,1.53982115,1.80579959,2.39252992,2.80579959,3.24523869,3.80579959
1.1728,0.74988628,-1.15462511,2.76231809,-8.96387198,1.53973362,1.80579959,2.39239392,2.80579959,3.24505422,3.80579959
1.17286667,0.74980931,-1.15444098,2.76172058,-8.96142362,1.5396461,1.80579959,2.39225793,2.80579959,3.24486977,3.80579959
1.17293333,0.74973235,-1.15425688,2.76112324,-8.95897607,1.53955859,1.80579959,2.39212196,2.80579959,3.24468534,3.80579959
1.173,0.74965541,-1.15407283,2.76052605,-8.95652933,1.53947109,1.80579959,2.39198601,2.80579959,3.24450093,3.80579959
1.17306667,0.74957848,-1.15388881,2.75992903,-8.9540834,1.5393836,1.80579959,2.39185007,2.80579959,3.24431654,3.80579959
1.17313333,0.74950156,-1.15370484,2.75933217,-8.95163828,1.53929612,1.80579959,2.39171414,2.80579959,3.24413217,3.80579959
1.1732,0.74942465,-1.1535209,2.75873548,-8.94919396,1.53920865,1.80579959,2.39157824,2.80579959,3.24394782,3.80579959
1.17326667,0.74934775,-1.153337,2.75813895,-8.94675044,1.53912119,1.80579959,2.39144234,2.80579959,3.2437635,3.80579959
1.17333333,0.74927087,-1.15315315,2.75754258,-8.94430774,1.53903374,1.80579959,2.39130647,2.80579959,3.24357919,3.80579959
1.1734,0.749194,-1.15296933,2.75694637,-8.94186584,1.5389463,1.80579959,2.3911706,2.80579959,3.24339491,3.80579959
1.17346667,0.74911714,-1.15278556,2.75635033,-8.93942474,1.53885887,1.80579959,2.39103476,2.80579959,3.24321065,3.80579959
1.17353333,0.74904029,-1.15260182,2.75575445,-8.93698445,1.53877145,1.80579959,2.39089893,2.80579959,3.2430264,3.80579959
1.1736,0.74896346,-1.15241812,2.75515873,-8.93454496,1.53868404,1.80579959,2.39076311,2.80579959,3.24284218,3.80579959
1.17366667,0.74888664,-1.15223446,2.75456318,-8.93210628,1.53859664,1.80579959,2.39062731,2.80579959,3.24265798,3.80579959
1.17373333,0.74880983,-1.15205085,2.75396779,-8.9296684,1.53850925,1.80579959,2.39049153,2.80579959,3.2424738,3.80579959
1.1738,0.74873303,-1.15186727,2.75337256,-8.92723133,1.53842187,1.80579959,2.39035576,2.80579959,3.24228965,3.80579959
1.17386667,0.74865625,-1.15168373,2.75277749,-8.92479506,1.5383345,1.80579959,2.39022,2.80579959,3.24210551,3.80579959
1.17393333,0.74857947,-1.15150023,2.75218258,-8.92235959,1.53824713,1.80579959,2.39008426,2.80579959,3.24192139,3.80579959
1.174,0.74850271,-1.15131677,2.75158784,-8.91992493,1.53815978,1.80579959,2.38994854,2.80579959,3.2417373,3.80579959
1.17406667,0.74842597,-1.15113335,2.75099326,-8.91749107,1.53807244,1.80579959,2.38981283,2.80579959,3.24155322,3.80579959
1.17413333,0.74834923,-1.15094997,2.75039884,-8.91505801,1.53798511,1.80579959,2.38967714,2.80579959,3.24136917,3.80579959
1.1742,0.74827251,-1.15076663,2.74980459,-8.91262575,1.53789779,1.80579959,2.38954146,2.80579959,3.24118514,3.80579959
1.17426667,0.74819579,-1.15058333,2.74921049,-8.91019429,1.53781048,1.80579959,2.3894058,2.80579959,3.24100112,3.80579959
1.17433333,0.74811909,-1.15040007,2.74861656,-8.90776364,1.53772318,1.80579959,2.38927016,2.80579959,3.24081713,3.80579959
1.1744,0.74804241,-1.15021685,2.74802279,-8.90533379,1.53763589,1.80579959,2.38913453,2.80579959,3.24063316,3.80579959
1.17446667,0.74796573,-1.15003367,2.74742918,-8.90290473,1.53754861,1.80579959,2.38899891,2.80579959,3.24044921,3.80579959
1.17453333,0.74788907,-1.14985053,2.74683574,-8.90047648,1.53746133,1.80579959,2.38886331,2.80579959,3.24026529,3.80579959
1.1746,0.74781242,-1.14966742,2.74624245,-8.89804903,1.53737407,1.80579959,2.38872773,2.80579959,3.24008138,3.80579959
1.17466667,0.74773578,-1.14948436,2.74564933,-8.89562237,1.53728682,1.80579959,2.38859216,2.80579959,3.23989749,3.80579959
1.17473333,0.74765915,-1.14930134,2.74505637,-8.89319652,1.53719958,1.80579959,2.3884566,2.80579959,3.23971363,3.80579959
1.1748,0.74758254,-1.14911835,2.74446357,-8.89077147,1.53711235,1.80579959,2.38832106,2.80579959,3.23952978,3.80579959
1.17486667,0.74750594,-1.14893541,2.74387093,-8.88834721,1.53702513,1.80579959,2.38818554,2.80579959,3.23934596,3.80579959
1.17493333,0.74742935,-1.1487525,2.74327846,-8.88592375,1.53693791,1.80579959,2.38805003,2.80579959,3.23916215,3.80579959
1.175,0.74735277,-1.14856964,2.74268614,-8.8835011,1.53685071,1.80579959,2.38791454,2.80579959,3.23897837,3.80579959
1.17506667,0.74727621,-1.14838681,2.74209399,-8.88107923,1.53676352,1.80579959,2.38777906,2.80579959,3.23879461,3.80579959
1.17513333,0.74719965,-1.14820403,2.741502,-8.87865817,1.53667634,1.80579959,2.3876436,2.80579959,3.23861087,3.80579959
1.1752,0.74712311,-1.14802128,2.74091017,-8.87623791,1.53658916,1.80579959,2.38750816,2.80579959,3.23842715,3.80579959
1.17526667,0.74704658,-1.14783857,2.7403185,-8.87381844,1.536502,1.80579959,2.38737273,2.80579959,3.23824345,3.80579959
1.17533333,0.74697007,-1.1476559,2.73972699,-8.87139976,1.53641485,1.80579959,2.38723731,2.80579959,3.23805977,3.80579959
1.1754,0.74689356,-1.14747327,2.73913565,-8.86898189,1.53632771,1.80579959,2.38710191,2.80579959,3.23787612,3.80579959
1.17546667,0.74681707,-1.14729069,2.73854446,-8.86656481,1.53624057,1.80579959,2.38696653,2.80579959,3.23769248,3.80579959
1.17553333,0.74674059,-1.14710814,2.73795344,-8.86414853,1.53615345,1.80579959,2.38683116,2.80579959,3.23750886,3.80579959
1.1756,0.74666412,-1.14692562,2.73736258,-8.86173304,1.53606634,1.80579959,2.3866958,2.80579959,3.23732527,3.80579959
1.17566667,0.74658767,-1.14674315,2.73677187,-8.85931834,1.53597923,1.80579959,2.38656046,2.80579959,3.2371417,3.80579959
1.17573333,0.74651122,-1.14656072,2.73618133,-8.85690444,1.53589214,1.80579959,2.38642514,2.80579959,3.23695814,3.80579959
1.1758,0.74643479,-1.14637833,2.73559095,-8.85449134,1.53580506,1.80579959,2.38628983,2.80579959,3.23677461,3.80579959
1.17586667,0.74635837,-1.14619598,2.73500073,-8.85207903,1.53571798,1.80579959,2.38615454,2.80579959,3.2365911,3.80579959
1.17593333,0.74628197,-1.14601366,2.73441068,-8.84966752,1.53563092,1.80579959,2.38601926,2.80579959,3.23640761,3.80579959
1.176,0.74620557,-1.14583139,2.73382078,-8.84725679,1.53554387,1.80579959,2.385884,2.80579959,3.23622414,3.80579959
1.17606667,0.74612919,-1.14564915,2.73323104,-8.84484686,1.53545682,1.80579959,2.38574876,2.80579959,3.23604069,3.80579959
1.17613333,0.74605282,-1.14546696,2.73264147,-8.84243773,1.53536979,1.80579959,2.38561352,2.80579959,3.23585726,3.80579959
1.1762,0.74597646,-1.1452848,2.73205205,-8.84002938,1.53528276,1.80579959,2.38547831,2.80579959,3.23567385,3.80579959
1.17626667,0.74590011,-1.14510268,2.7314628,-8.83762183,1.53519575,1.80579959,2.38534311,2.80579959,3.23549047,3.80579959
1.17633333,0.74582378,-1.14492061,2.7308737,-8.83521508,1.53510874,1.80579959,2.38520792,2.80579959,3.2353071,3.80579959
1.1764,0.74574746,-1.14473857,2.73028477,-8.83280911,1.53502175,1.80579959,2.38507275,2.80579959,3.23512376,3.80579959
1.17646667,0.74567115,-1.14455657,2.72969599,-8.83040393,1.53493476,1.80579959,2.3849376,2.80579959,3.23494043,3.80579959
1.17653333,0.74559485,-1.14437461,2.72910738,-8.82799955,1.53484779,1.80579959,2.38480246,2.80579959,3.23475713,3.80579959
1.1766,0.74551856,-1.14419269,2.72851893,-8.82559595,1.53476082,1.80579959,2.38466733,2.80579959,3.23457385,3.80579959
1.17666667,0.74544229,-1.14401081,2.72793063,-8.82319315,1.53467387,1.80579959,2.38453223,2.80579959,3.23439058,3.80579959
1.17673333,0.74536603,-1.14382896,2.7273425,-8.82079114,1.53458692,1.80579959,2.38439713,2.80579959,3.23420734,3.80579959
1.1768,0.74528978,-1.14364716,2.72675453,-8.81838992,1.53449999,1.80579959,2.38426205,2.80579959,3.23402412,3.80579959
1.17686667,0.74521354,-1.1434654,2.72616671,-8.81598948,1.53441306,1.80579959,2.38412699,2.80579959,3.23384092,3.80579959
1.17693333,0.74513732,-1.14328367,2.72557906,-8.81358984,1.53432615,1.80579959,2.38399194,2.80579959,3.23365774,3.80579959
1.177,0.74506111,-1.14310199,2.72499157,-8.81119098,1.53423924,1.80579959,2.38385691,2.80579959,3.23347458,3.80579959
1.17706667,0.74498491,-1.14292034,2.72440424,-8.80879292,1.53415234,1.80579959,2.3837219,2.80579959,3.23329145,3.80579959
1.17713333,0.74490872,-1.14273873,2.72381706,-8.80639564,1.53406546,1.80579959,2.38358689,2.80579959,3.23310833,3.80579959
1.1772,0.74483254,-1.14255716,2.72323005,-8.80399915,1.53397858,1.80579959,2.38345191,2.80579959,3.23292523,3.80579959
1.17726667,0.74475638,-1.14237563,2.7226432,-8.80160345,1.53389171,1.80579959,2.38331694,2.80579959,3.23274216,3.80579959
1.17733333,0.74468022,-1.14219414,2.7220565,-8.79920854,1.53380486,1.80579959,2.38318198,2.80579959,3.2325591,3.80579959
1.1774,0.74460408,-1.14201269,2.72146997,-8.79681441,1.53371801,1.80579959,2.38304704,2.80579959,3.23237607,3.80579959
1.17746667,0.74452795,-1.14183128,2.7208836,-8.79442107,1.53363117,1.80579959,2.38291212,2.80579959,3.23219306,3.80579959
1.17753333,0.74445184,-1.14164991,2.72029738,-8.79202851,1.53354435,1.80579959,2.38277721,2.80579959,3.23201007,3.80579959
1.1776,0.74437573,-1.14146858,2.71971132,-8.78963675,1.53345753,1.80579959,2.38264231,2.80579959,3.23182709,3.80579959
1.17766667,0.74429964,-1.14128728,2.71912543,-8.78724577,1.53337072,1.80579959,2.38250743,2.80579959,3.23164414,3.80579959
1.17773333,0.74422356,-1.14110603,2.71853969,-8.78485557,1.53328392,1.80579959,2.38237257,2.80579959,3.23146121,3.80579959
1.1778,0.7441475,-1.14092481,2.71795411,-8.78246616,1.53319714,1.80579959,2.38223772,2.80579959,3.2312783,3.80579959
1.17786667,0.74407144,-1.14074363,2.7173687,-8.78007754,1.53311036,1.80579959,2.38210289,2.80579959,3.23109542,3.80579959
1.17793333,0.7439954,-1.14056249,2.71678344,-8.7776897,1.53302359,1.80579959,2.38196807,2.80579959,3.23091255,3.80579959
1.178,0.74391936,-1.14038139,2.71619834,-8.77530264,1.53293683,1.80579959,2.38183327,2.80579959,3.2307297,3.80579959
1.17806667,0.74384335,-1.14020033,2.7156134,-8.77291637,1.53285008,1.80579959,2.38169848,2.80579959,3.23054687,3.80579959
1.17813333,0.74376734,-1.14001931,2.71502862,-8.77053088,1.53276334,1.80579959,2.3815637,2.80579959,3.23036407,3.80579959
1.1782,0.74369134,-1.13983833,2.71444399,-8.76814618,1.53267661,1.80579959,2.38142895,2.80579959,3.23018128,3.80579959
1.17826667,0.74361536,-1.13965739,2.71385953,-8.76576226,1.53258989,1.80579959,2.38129421,2.80579959,3.22999852,3.80579959
1.17833333,0.74353939,-1.13947648,2.71327522,-8.76337912,1.53250318,1.80579959,2.38115948,2.80579959,3.22981577,3.80579959
1.1784,0.74346343,-1.13929562,2.71269108,-8.76099676,1.53241649,1.80579959,2.38102477,2.80579959,3.22963305,3.80579959
1.17846667,0.74338748,-1.13911479,2.71210709,-8.75861519,1.5323298,1.80579959,2.38089007,2.80579959,3.22945035,3.80579959
1.17853333,0.74331155,-1.138934,2.71152326,-8.7562344,1.53224312,1.80579959,2.38075539,2.80579959,3.22926767,3.80579959
1.1786,0.74323562,-1.13875325,2.71093959,-8.75385439,1.53215645,1.80579959,2.38062072,2.80579959,3.229085,3.80579959
1.17866667,0.74315971,-1.13857254,2.71035608,-8.75147516,1.53206978,1.80579959,2.38048607,2.80579959,3.22890236,3.80579959
1.17873333,0.74308381,-1.13839187,2.70977273,-8.74909672,1.53198313,1.80579959,2.38035144,2.80579959,3.22871974,3.80579959
1.1788,0.74300793,-1.13821124,2.70918954,-8.74671905,1.53189649,1.80579959,2.38021682,2.80579959,3.22853714,3.80579959
1.17886667,0.74293205,-1.13803065,2.7086065,-8.74434217,1.53180986,1.80579959,2.38008221,2.80579959,3.22835457,3.80579959
1.17893333,0.74285619,-1.13785009,2.70802362,-8.74196606,1.53172324,1.80579959,2.37994762,2.80579959,3.22817201,3.80579959
1.179,0.74278034,-1.13766958,2.70744091,-8.73959074,1.53163663,1.80579959,2.37981305,2.80579959,3.22798947,3.80579959
1.17906667,0.7427045,-1.1374891,2.70685835,-8.73721619,1.53155003,1.80579959,2.37967849,2.80579959,3.22780695,3.80579959
1.17913333,0.74262867,-1.13730866,2.70627594,-8.73484243,1.53146344,1.80579959,2.37954395,2.80579959,3.22762446,3.80579959
1.1792,0.74255286,-1.13712826,2.7056937,-8.73246944,1.53137685,1.80579959,2.37940942,2.80579959,3.22744198,3.80579959
1.17926667,0.74247706,-1.1369479,2.70511161,-8.73009723,1.53129028,1.80579959,2.3792749,2.80579959,3.22725953,3.80579959
1.17933333,0.74240127,-1.13676758,2.70452969,-8.7277258,1.53120372,1.80579959,2.37914041,2.80579959,3.22707709,3.80579959
1.1794,0.74232549,-1.1365873,2.70394792,-8.72535515,1.53111717,1.80579959,2.37900592,2.80579959,3.22689468,3.80579959
1.17946667,0.74224972,-1.13640706,2.70336631,-8.72298528,1.53103062,1.80579959,2.37887146,2.80579959,3.22671229,3.80579959
1.17953333,0.74217397,-1.13622685,2.70278485,-8.72061618,1.53094409,1.80579959,2.378737,2.80579959,3.22652992,3.80579959
1.1796,0.74209823,-1.13604668,2.70220356,-8.71824786,1.53085757,1.80579959,2.37860257,2.80579959,3.22634756,3.80579959
1.17966667,0.74202249,-1.13586656,2.70162242,-8.71588032,1.53077105,1.80579959,2.37846814,2.80579959,3.22616523,3.80579959
1.17973333,0.74194678,-1.13568647,2.70104144,-8.71351356,1.53068455,1.80579959,2.37833374,2.80579959,3.22598292,3.80579959
1.1798,0.74187107,-1.13550642,2.70046062,-8.71114757,1.53059806,1.80579959,2.37819934,2.80579959,3.22580063,3.80579959
1.17986667,0.74179538,-1.13532641,2.69987995,-8.70878236,1.53051157,1.80579959,2.37806497,2.80579959,3.22561836,3.80579959
1.17993333,0.74171969,-1.13514643,2.69929945,-8.70641792,1.5304251,1.80579959,2.37793061,2.80579959,3.22543611,3.80579959
1.18,0.74164402,-1.1349665,2.6987191,-8.70405426,1.53033863,1.80579959,2.37779626,2.80579959,3.22525389,3.80579959
