Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20000125,20000420,86,85,OP2000_1.txt,10072,10072,499,44,44,44,44,24,24,22,22,1410.03,1407.41067613865,0.06126422,0.00798433,20000125,1,1,0,0,0.00329109970888024,1.0114046767147,1,1,Success,9.1783201
20000223,20000519,86,85,OP2000_2.txt,9866,9866,479,40,40,40,40,22,22,20,20,1360.69,1357.95292355391,0.0626936951428571,0.00864647,20000223,1,1,0,0,0.00324710016637028,1.01157603801986,1,1,Success,9.4656622
20000321,20000616,87,86,OP2000_3.txt,10920,10920,439,101,85,85,83,48,48,42,42,1493.87,1490.70512248387,0.063730976,0.00900117,20000321,1,1,0,0,0.00318181687633696,1.0127200854516,1,1,Success,8.9088492
20000426,20000721,86,85,OP2000_4.txt,9288,9288,474,36,36,36,36,20,20,18,18,1460.99,1457.250251181,0.0654274436507936,0.0110059,20000426,1,1,0,0,0.00278268560872,1.01211238524666,1,1,Success,8.9117616
20000522,20000818,88,87,OP2000_5.txt,10422,10422,481,42,42,42,42,22,22,21,21,1400.72,1396.82890178226,0.0688729871428571,0.01167074,20000522,1,1,0,0,0.0029039865969213,1.01203401838567,1,1,Success,9.0444949
20000621,20000915,86,85,OP2000_6.txt,9644,9644,392,70,62,62,62,33,33,28,28,1479.13,1475.25955177189,0.0686825025714286,0.01125117,20000621,1,1,0,0,0.00316800288536756,1.01323248707562,1,1,Success,8.7524935
20000724,20001020,88,87,OP2000_7.txt,8943,8943,441,40,40,40,39,22,22,20,20,1464.29,1461.3081365903,0.067786782967033,0.00855218,20000724,1,1,0,0,0.00301184152832704,1.01420430446204,1,1,Success,9.5331043
20000821,20001117,88,87,OP2000_8.txt,10235,10235,429,40,40,40,40,21,21,20,20,1499.48,1496.12975637942,0.0671474007692308,0.00938415,20000821,1,1,0,0,0.00330950476767158,1.01368446248361,1,1,Success,9.4825582
20000915,20001215,91,90,OP2000_9.txt,8786,8786,381,49,39,39,37,18,18,18,18,1465.81,1462.43125233609,0.0678673208571429,0.009359,20000915,1,1,0,0,0.0034044171244951,1.01442191069902,1,1,Success,9.0610375
20001023,20010119,88,87,OP2000_10.txt,10184,10184,428,44,44,44,43,25,25,24,24,1395.78,1393.11481422691,0.067397526,0.00801861,20001023,1,1,0,0,0.00288275663375225,1.01491850277915,1,1,Success,8.9857245
20001120,20010216,88,87,OP2000_11.txt,10230,10230,473,48,46,46,46,24,24,22,22,1342.62,1340.3205061713,0.0671265668571429,0.00719159,20001120,1,1,0,0,0.00291118910350818,1.01401248299586,1,1,Success,9.4787288
20001220,20010316,86,85,OP2000_12.txt,9928,9928,470,92,80,80,80,36,36,34,34,1264.74,1264.24260680924,0.0640772364285714,0.00168911,20001220,1,0.999999999999999,0,0,0.00275555291571064,1.01398860601368,1,1,Success,9.3917029
