Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20190116,20190315,58,57,OP2019_1.txt,73507,73507,3547,552,512,512,458,267,267,259,259,2616.1,2609.56308201394,0.026251275,0.01602064,20190116,1,1,0,0,0.00278371479872985,1.00154888777526,1,1,Success,11.3772485
20190213,20190418,64,63,OP2019_2.txt,63423,63423,3325,499,475,475,467,262,262,254,254,2753.03,2744.15673931898,0.02604756,0.01870361,20190213,1,1,0,0,0.00289934341448446,1.00133912546626,1,1,Success,10.833911
20190319,20190517,59,58,OP2019_3.txt,71183,71183,3355,462,434,434,434,244,244,236,236,2832.57,2824.74802612192,0.025825106,0.01740207,20190319,1,1,0,0,0.00336642771230149,1.00150297785649,1,1,Success,11.1246969
20190417,20190621,65,64,OP2019_4.txt,68099,68099,2891,495,457,457,457,245,245,237,237,2900.45,2891.69555285166,0.0257585253571429,0.01723981,20190417,1,1,0,0,0.00333672133530568,1.00151417152072,1,1,Success,10.9456063
20190522,20190719,58,57,OP2019_5.txt,74049,74049,3385,485,448,448,408,235,235,227,227,2856.27,2847.61402821254,0.0251311805714286,0.0194354,20190522,1,1,0,0,0.00304616682989308,1.00071169781153,1,1,Success,11.3054473
20190619,20190816,58,57,OP2019_6.txt,67795,67795,3591,483,442,442,417,237,237,229,229,2926.46,2917.61079428271,0.0234479051428571,0.01939265,20190619,1,1,0,0,0.00300353168702378,1.00046034883519,1,1,Success,11.018501
20190717,20190920,65,64,OP2019_7.txt,75144,75144,3710,539,492,492,461,255,255,247,247,2984.42,2973.93693834555,0.0226693446428571,0.02006804,20190717,1,1,0,0,0.0031067166728571,1.00005984099471,1,1,Success,11.2288771
20190821,20191018,58,57,OP2019_8.txt,75586,75586,3442,496,453,453,419,232,232,224,224,2924.43,2915.29157388153,0.0213001242857143,0.02004138,20190821,1,1,0,0,0.00270580582069387,1.00003825681703,1,1,Success,11.3423346
20190918,20191115,58,57,OP2019_9.txt,66438,66438,3295,475,438,438,430,238,238,230,230,3006.73,2997.94908822453,0.0210743548571429,0.01872829,20190918,1,1,0,0,0.00291275750525931,1.00015088260594,1,1,Success,11.2008015
20191016,20191220,65,64,OP2019_10.txt,81408,81408,3416,516,458,458,452,237,237,229,229,2989.69,2979.97590652697,0.0192299417857143,0.01856075,20191016,1,1,0,0,0.00275176295708213,1.00008582194242,1,1,Success,11.6930314
20191120,20200117,58,57,OP2019_11.txt,79650,79650,4242,500,441,441,426,238,238,230,230,3108.46,3099.30963003704,0.018208316,0.0188778,20191120,1,1,0,0,0.0031991863763346,0.999421923736131,1,1,Success,11.4485806
20191218,20200221,65,64,OP2019_12.txt,94969,94969,4804,538,501,501,474,260,260,252,252,3191.14,3181.17041570769,0.0182672714285714,0.01784528,20191218,1,1,0,0,0.00301538980483704,0.999715254469458,1,1,Success,12.1466968
