Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20000119,20000218,30,29,OP2000_1.txt,10072,10072,515,49,43,43,43,26,26,22,22,1455.9,1455.00096826454,0.0584528617857143,0.0077745,20000119,1,1,0,0,0.00562015322747489,1.00397703356071,1,1,Success,9.0300128
20000216,20000317,30,29,OP2000_2.txt,9866,9866,503,99,81,81,81,43,43,37,37,1387.67,1386.66636299994,0.0593925628571429,0.00910631,20000216,1,1,0,0,0.00537168095403519,1.00392628752589,1,1,Success,9.0670825
20000321,20000420,30,29,OP2000_3.txt,10920,10920,439,50,45,45,45,26,26,24,24,1493.87,1492.80202369488,0.06184898,0.00900117,20000321,1,1,0,0,0.00546692533654004,1.00409329151212,1,1,Success,8.9432642
20000419,20000519,30,29,OP2000_4.txt,9288,9288,489,52,46,46,43,23,23,22,22,1427.47,1426.25804604794,0.0621321925714286,0.01069051,20000419,1,1,0,0,0.00471163195268436,1.00371213249291,1,1,Success,8.8555533
20000517,20000616,30,29,OP2000_5.txt,10422,10422,476,126,94,94,92,45,45,37,37,1447.8,1446.49164815758,0.06674496,0.01137908,20000517,1,1,0,0,0.00496214111762043,1.00423409242442,1,1,Success,8.8831772
20000621,20000721,30,29,OP2000_6.txt,9644,9644,392,61,48,48,48,25,25,24,24,1479.13,1477.80835424282,0.0671416775,0.01125117,20000621,1,1,0,0,0.00569653729964329,1.00431623477397,1,1,Success,8.8646118
20000719,20000818,30,29,OP2000_7.txt,8943,8943,469,59,51,51,50,30,30,24,24,1481.96,1480.93231633607,0.0669949422857143,0.00873109,20000719,1,1,0,0,0.00536917087024917,1.00485801528984,1,1,Success,8.8313381
20000816,20000915,30,29,OP2000_8.txt,10235,10235,457,76,58,58,58,33,33,26,26,1479.85,1478.7405503595,0.06685686,0.00943947,20000816,1,1,0,0,0.00578236843455975,1.00490505750355,1,1,Success,8.8570257
20000920,20001020,30,29,OP2000_9.txt,8786,8786,447,79,71,71,71,38,38,34,34,1451.34,1450.25480506417,0.0668753621428572,0.00941447,20000920,1,1,0,0,0.00630413636689047,1.00441385899702,1,1,Success,8.8014867
20001018,20001117,30,29,OP2000_10.txt,10184,10184,498,47,40,40,40,19,19,17,17,1342.13,1341.33671028583,0.0668946105714286,0.0074415,20001018,1,1,0,0,0.0048627879349696,1.00429689847384,1,1,Success,8.9097144
20001115,20001215,30,29,OP2000_11.txt,10230,10230,498,82,64,64,62,35,35,29,29,1389.81,1389.02386194503,0.066884505,0.00712133,20001115,1,1,0,0,0.00484210880762575,1.00463497270678,1,1,Success,8.9251017
20001220,20010119,30,29,OP2000_12.txt,9928,9928,470,91,81,81,81,40,40,37,37,1264.74,1264.5702791574,0.067123798,0.00168911,20001220,1,1,0,0,0.00450591632803627,1.00492310115923,1,1,Success,8.779597
