Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20110119,20110218,30,29,OP2011_1.txt,31197,31197,1643,274,183,183,152,73,73,65,65,1281.92,1279.82055975311,0.00263957035714286,0.02062972,20110119,1,1,0,0,0.00871229661306728,0.998469720089739,1,1,Success,9.7181443
20110216,20110318,30,29,OP2011_2.txt,29033,29033,1587,309,225,225,224,89,89,81,81,1336.32,1334.1287938771,0.00267703857142857,0.02065494,20110216,1,1,0,0,0.00938599379823331,0.998488404649073,1,1,Success,9.5630169
20110316,20110415,30,29,OP2011_3.txt,33610,33610,1594,293,246,246,215,112,112,104,104,1256.88,1254.86161892354,0.00256061294117647,0.02022801,20110316,1,1,0,0,0.00549300406958104,0.998385137292807,1,1,Success,9.5946586
20110420,20110520,30,29,OP2011_4.txt,30586,30586,1392,228,150,150,150,72,72,64,64,1330.36,1328.23818944203,0.00214454,0.02008995,20110420,1,1,0,0,0.0102179288378959,0.998405539942613,1,1,Success,9.4586845
20110518,20110617,30,29,OP2011_5.txt,32260,32260,1613,275,171,171,154,72,72,64,64,1340.68,1338.49881843047,0.001962246,0.02049345,20110518,1,1,0,0,0.0089437810805946,0.998545919259088,1,1,Success,9.5074664
20110615,20110715,30,29,OP2011_6.txt,31967,31967,1511,273,192,192,190,86,86,78,78,1265.42,1263.33714430469,0.00186794,0.02073371,20110615,1,1,0,0,0.00710826616702167,0.998524631264851,1,1,Success,9.5317675
20110720,20110819,30,29,OP2011_7.txt,29307,29307,1421,237,161,161,142,79,79,71,71,1325.84,1323.59534722875,0.00188132942857143,0.02132656,20110720,1,1,0,0,0.00770399266341834,0.998249859191908,1,1,Success,9.4149894
20110817,20110916,30,29,OP2011_8.txt,34205,34205,1631,342,268,268,244,117,117,109,109,1193.89,1191.89729045388,0.00212865647058824,0.02102506,20110817,1,1,0,0,0.00544139076967939,0.99807107761207,1,1,Success,9.6527814
20110921,20111021,30,29,OP2011_9.txt,33039,33039,1591,320,263,263,225,128,128,120,120,1166.76,1164.84441400379,0.00236060571428571,0.02068101,20110921,1,1,0,0,0.00445724705055251,0.998412956051246,1,1,Success,9.5445386
20111019,20111118,30,29,OP2011_10.txt,33009,33009,1657,321,263,263,234,121,121,113,113,1209.88,1207.68336749069,0.00245015742857143,0.02287202,20111019,1,1,0,0,0.00474413187247179,0.998179485028129,1,1,Success,9.524428
20111116,20111216,30,29,OP2011_11.txt,32955,32955,1635,337,262,262,260,123,123,115,115,1236.91,1234.59744626636,0.002526123125,0.02355347,20111116,1,1,0,0,0.0046886805357912,0.998107095393866,1,1,Success,9.5515718
20111221,20120120,30,29,OP2011_12.txt,32139,32139,1523,299,206,206,143,76,76,68,68,1243.72,1241.35912155389,0.00293571642857143,0.02391434,20111221,1,1,0,0,0.00663819874315668,0.998208939717578,1,1,Success,9.5982154
