Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20210120,20210416,86,85,OP2021_1.txt,104282,104282,5405,496,476,476,471,246,246,242,242,3851.85,3837.81564999339,0.00175728971428571,0.01567434,20210120,1,1,0,0,0.00131978296555616,0.997240384170421,1,1,Success,13.6105834
20210217,20210521,93,92,OP2021_2.txt,104305,104305,5660,517,504,504,500,259,259,254,254,3931.33,3915.03320959586,0.0014292925,0.01648046,20210217,1,1,0,0,0.00119282777584675,0.997049512937098,1,1,Success,13.7607768
20210317,20210618,93,92,OP2021_3.txt,133007,133007,5950,724,701,701,688,369,369,361,361,3974.12,3957.55768753633,0.00147940742857143,0.01656882,20210317,1,1,0,0,0.0013013993598816,0.996692147608369,1,1,Success,14.126749
20210421,20210716,86,85,OP2021_4.txt,131451,131451,6322,550,527,527,523,273,273,268,268,4173.42,4158.26572811022,0.00160653914285714,0.01562092,20210421,1,1,0,0,0.00145524571783317,0.996886615617881,1,1,Success,15.2730906
20210519,20210820,93,92,OP2021_5.txt,120915,120915,6124,541,521,521,515,271,271,266,266,4115.68,4100.07004912311,0.00136598642857143,0.01507613,20210519,1,1,0,0,0.00127079114036822,0.997149457393641,1,1,Success,13.5995163
20210616,20210917,93,92,OP2021_6.txt,126995,126995,5854,714,689,689,681,358,358,350,350,4223.7,4208.50698417885,0.00120427885714286,0.01429678,20210616,1,1,0,0,0.00154536130509529,0.996975309021096,1,1,Success,14.048741
20210721,20211015,86,85,OP2021_7.txt,127845,127845,5819,521,499,499,493,259,259,254,254,4358.69,4344.54976342032,0.00122488971428571,0.0139534,20210721,1,1,0,0,0.00149909544088992,0.997430895048314,1,1,Success,13.9448089
20210818,20211119,93,92,OP2021_8.txt,141664,141664,6741,507,484,484,473,250,250,246,246,4400.27,4385.05015761828,0.00120747357142857,0.01374637,20210818,1,1,0,0,0.00129654562734454,0.997291608600915,1,1,Success,15.4846936
20210915,20211217,93,92,OP2021_9.txt,135057,135057,6559,710,673,673,661,360,360,352,352,4480.7,4465.82245816597,0.00121321,0.01319509,20210915,1,1,0,0,0.00143723459435071,0.997226263192884,1,1,Success,15.0594058
20211020,20220121,93,92,OP2021_10.txt,137432,137432,6606,681,651,651,643,342,342,334,334,4536.19,4521.35688363912,0.00147079481481481,0.01299443,20211020,1,1,0,0,0.00141910924457007,0.997273409037988,1,1,Success,15.1171002
20211117,20220218,93,92,OP2021_11.txt,147777,147777,7248,728,707,707,689,368,368,360,360,4688.67,4673.94069401048,0.00170072642857143,0.01248305,20211117,1,1,0,0,0.00130522413702672,0.997755289527072,1,1,Success,15.1231785
20211222,20220318,86,85,OP2021_12.txt,156356,156356,7025,767,746,746,721,373,373,365,365,4696.56,4682.97827938273,0.00572385064516129,0.01243591,20211222,1,1,0,0,0.00123505186931769,0.998907084580353,1,1,Success,15.5745135
