Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20220119,20220715,177,176,OP2022_1.txt,144409,144409,7438,293,279,279,278,138,138,136,136,4532.76,4505.58894870637,0.005917032,0.01246892,20220119,1,1,0,0,0.000753189728381687,0.998952471775061,1,1,Success,14.8228873
20220216,20220819,184,183,OP2022_2.txt,131179,131179,7044,278,265,265,259,137,137,136,136,4475.01,4448.93046250414,0.00702770978021978,0.01165779,20220216,1,1,0,0,0.000750205195634906,1.00067723615822,1,1,Success,14.9537335
20220315,20220916,185,184,OP2022_3.txt,149636,149636,6634,282,272,272,269,143,143,141,141,4262.45,4238.37615787055,0.00850131098901099,0.01123545,20220315,1,1,0,0,0.000666374063580251,1.0032523974993,1,1,Success,14.9143778
20220420,20221021,184,183,OP2022_4.txt,118095,118095,5822,407,397,397,393,211,211,206,206,4459.45,4443.02280509134,0.0124248375824176,0.0073608,20220420,1,1,0,0,0.000727386551536261,1.00483350450051,1,1,Success,13.391417
20220518,20221118,184,183,OP2022_5.txt,131700,131700,6582,233,215,215,209,112,112,111,111,3923.68,3909.96150772337,0.0166561547252747,0.00698578,20220518,1,1,0,0,0.000629211982824447,1.00770724306762,1,1,Success,13.9285955
20220615,20221216,184,183,OP2022_6.txt,132418,132418,6374,338,316,316,316,182,182,180,180,3789.99,3771.25798186643,0.0196371276923077,0.00988243,20220615,1,1,0,0,0.000677018702518491,1.00751572478961,1,1,Success,13.9378009
20220720,20230120,184,183,OP2022_7.txt,126303,126303,6020,195,185,185,181,102,102,100,100,3959.9,3936.15934598251,0.025738502967033,0.01199376,20220720,1,0.999999999999999,0,0,0.000697380735985805,1.00847425223473,1,1,Success,13.683615
20220817,20230217,184,183,OP2022_8.txt,140975,140975,6303,246,227,227,226,122,122,121,121,4274.04,4254.04612481219,0.0300414721978022,0.00935229,20220817,1,1,0,0,0.000715491251628241,1.0113701447093,1,1,Success,14.3539256
20220921,20230317,177,176,OP2022_9.txt,126261,126261,5897,389,366,366,358,201,201,196,196,3789.93,3770.19047171343,0.034501908,0.01082977,20220921,0.999999999999999,0.999999999999999,0,0,0.000683511393613873,1.01262429787494,1,1,Success,13.613569
20221019,20230421,184,183,OP2022_10.txt,131725,131725,6329,230,219,219,205,116,116,115,115,3695.16,3665.11278048629,0.0392059254945055,0.01628488,20221019,1,1,0,0,0.00064696674731062,1.01383690062555,1,1,Success,14.9705234
20221116,20230519,184,183,OP2022_11.txt,124781,124781,6139,264,251,251,236,133,133,131,131,3958.79,3930.27942814621,0.0430916073626374,0.0144163,20221116,1,1,0,0,0.000689886173180139,1.01577671526776,1,1,Success,13.632759
20221221,20230616,177,176,OP2022_12.txt,122123,122123,5788,412,397,397,392,209,209,204,204,3878.44,3856.95046240796,0.046723884,0.01152275,20221221,1,1,0,0,0.000725843474344816,1.01763303996154,1,1,Success,14.6550798
