Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
19980121,19980320,58,57,OP1998_1.txt,8303,8303,416,85,78,78,76,48,48,40,40,970.81,967.819517173508,0.0565948417857143,0.01975581,19980121,0.999999999999999,1,0,0,0.00636672080281488,1.00544822604287,1,1,Success,9.3118013
19980218,19980417,58,57,OP1998_2.txt,8393,8393,453,61,61,61,61,39,39,31,31,1032.08,1028.49978210797,0.0568203937142857,0.02225197,19980218,1,1,0,0,0.00614431114800857,1.00463396331452,1,1,Success,9.0534234
19980318,19980515,58,57,OP1998_3.txt,10301,10301,513,48,48,48,48,30,30,25,25,1085.52,1082.48491606307,0.0572044202857143,0.01792911,19980318,1,1,0,0,0.00661192559678572,1.0051742579193,1,1,Success,9.0179671
19980415,19980619,65,64,OP1998_4.txt,10157,10157,521,89,80,80,78,47,47,40,40,1119.32,1115.95740651202,0.0573355975,0.01715877,19980415,1,1,0,0,0.0048873934176244,1.00678859602337,1,1,Success,8.7679361
19980520,19980717,58,57,OP1998_5.txt,9175,9175,459,46,46,46,45,28,28,23,23,1119.06,1116.39577695144,0.0573743348571429,0.01526345,19980520,1,1,0,0,0.00575837321623211,1.00629308322789,1,1,Success,8.5454389
19980617,19980821,65,64,OP1998_6.txt,10126,10126,520,52,52,52,51,32,32,26,26,1107.11,1104.19895073089,0.0573667225,0.01501562,19980617,1,1,0,0,0.00507057390463229,1.00712082311485,1,1,Success,8.6431369
19980722,19980918,58,57,OP1998_7.txt,9949,9949,456,94,87,87,86,50,50,43,43,1164.08,1161.4010060676,0.0573027691428571,0.01475391,19980722,1,1,0,0,0.00561408475086656,1.0061477056763,1,1,Success,8.6146994
19980819,19981016,58,57,OP1998_8.txt,10236,10236,501,44,42,42,41,24,24,21,21,1098.06,1095.53647966982,0.0571774025714286,0.01473324,19980819,1,1,0,0,0.00509223496102298,0.999754446945689,1,1,Success,8.5771322
19980916,19981120,65,64,OP1998_9.txt,9890,9890,502,38,37,37,35,19,19,18,18,1045.48,1043.08152217948,0.0555048967857143,0.0130988,19980916,1,1,0,0,0.00405885493246627,1.00466304198117,1,1,Success,8.5543893
19981021,19981218,58,57,OP1998_10.txt,10214,10214,472,93,84,84,80,46,46,41,41,1069.92,1068.06978793607,0.0518908622857143,0.01108317,19981021,1,1,0,0,0.0040445494934249,1.00627178705079,1,1,Success,8.5740058
19981118,19990115,58,57,OP1998_11.txt,9886,9886,520,44,44,44,43,24,24,22,22,1144.48,1142.14171861092,0.0515515782857143,0.01309636,19981118,1,1,0,0,0.0046728336221038,1.00508964668172,1,1,Success,8.5361645
19981216,19990219,65,64,OP1998_12.txt,10030,10030,497,40,40,40,40,22,22,20,20,1161.94,1159.14852724963,0.0532478492857143,0.01371781,19981216,1,1,0,0,0.00381112069048963,1.00663417067064,1,1,Success,8.8804291
