Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20020116,20020215,30,29,OP2002_1.txt,9461,9461,451,54,45,45,43,23,23,19,19,1127.57,1126.51058797581,0.0176448133333333,0.01183097,20020116,1,1,0,0,0.0073852900568456,0.999713457774992,1,1,Success,8.8093723
20020213,20020315,30,29,OP2002_2.txt,8587,8587,450,81,59,59,59,28,28,23,23,1118.51,1117.5317780675,0.0187152933333333,0.01101241,20020213,1,1,0,0,0.00843459657911561,0.999852272573483,1,1,Success,8.652773
20020320,20020419,30,29,OP2002_3.txt,9296,9296,464,67,51,51,51,29,29,22,22,1151.85,1150.89859136746,0.0193666567857143,0.01040029,20020320,1,0.999999999999999,0,0,0.00849896001871998,1.00039916299242,1,1,Success,8.5914057
20020417,20020517,30,29,OP2002_4.txt,10108,10108,456,49,38,38,36,20,20,17,17,1126.07,1125.11975818052,0.018811022,0.01062544,20020417,1,1,0,0,0.00840500318688927,1.00071431885387,1,1,Success,8.632342
20020522,20020621,30,29,OP2002_5.txt,10017,10017,452,98,69,69,69,29,29,25,25,1086.02,1085.25569715544,0.0186012532142857,0.00886085,20020522,1,1,0,0,0.00870935187962132,1.00030313806855,1,1,Success,8.6996174
20020619,20020719,30,29,OP2002_6.txt,9565,9565,536,78,67,67,64,33,33,28,28,1019.99,1019.25852440709,0.0185876762857143,0.00902931,20020619,1,1,0,0,0.00670945983990764,1.00025071235405,1,1,Success,8.5904536
20020717,20020816,30,29,OP2002_7.txt,10922,10922,520,53,41,41,39,22,22,19,19,906.04,905.377754656236,0.018599475,0.00920291,20020717,1,0.999999999999999,0,0,0.00545585183097345,1.00016364997723,1,1,Success,8.6204055
20020821,20020920,30,29,OP2002_8.txt,11736,11736,520,113,95,95,94,55,55,48,48,949.36,948.730423008709,0.018328665,0.00834943,20020821,0.999999999999999,1,0,0,0.00688137722738961,1.00044715100047,1,1,Success,8.7217807
20020918,20021018,30,29,OP2002_9.txt,10551,10551,574,82,67,67,67,34,34,29,29,869.46,868.549155197172,0.0184286708571429,0.0131922,20020918,1,1,0,0,0.00616914362002904,1.0004292348953,1,1,Success,8.7452307
20021016,20021115,30,29,OP2002_10.txt,12086,12086,554,67,54,54,52,30,30,27,27,860.02,858.845744381597,0.0184415416666667,0.01719672,20021016,1,1,0,0,0.00526932596830881,0.999900579614768,1,1,Success,8.6424898
20021120,20021220,30,29,OP2002_11.txt,10428,10428,496,95,66,66,65,36,36,32,32,914.15,912.855526531858,0.0138560746428571,0.01783521,20021120,1,1,0,0,0.0074201826534796,0.999668217492632,1,1,Success,8.6681577
20021218,20030117,30,29,OP2002_12.txt,10303,10303,510,58,41,41,37,20,20,18,18,891.12,889.704217381701,0.0141640125714286,0.02001246,20021218,1,1,0,0,0.00695478591359162,0.999330302927265,1,1,Success,8.6396649
