Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20190116,20190418,92,91,OP2019_1.txt,73507,73507,3547,485,473,473,426,245,245,237,237,2616.1,2605.67164775516,0.02665757,0.01602064,20190116,1,1,0,0,0.00220118321895779,1.00249159711169,1,1,Success,12.0217314
20190213,20190517,93,92,OP2019_2.txt,63423,63423,3325,459,446,446,424,236,236,228,228,2753.03,2740.0818404432,0.0262795525714286,0.01870361,20190213,1,1,0,0,0.00236274340388937,1.00182075531785,1,1,Success,11.3334425
20190319,20190621,94,93,OP2019_3.txt,71183,71183,3355,494,471,471,471,248,248,240,240,2832.57,2820.03832330851,0.0260535164285714,0.01740207,20190319,1,1,0,0,0.00252600580347657,1.00219836283039,1,1,Success,11.7818823
20190417,20190719,93,92,OP2019_4.txt,68099,68099,2891,486,468,468,468,246,246,238,238,2900.45,2887.87379591728,0.02590194,0.01723981,20190417,0.999999999999999,1,0,0,0.00268691946137227,1.00204667995636,1,1,Success,11.4545518
20190522,20190816,86,85,OP2019_5.txt,74049,74049,3385,500,479,479,458,250,250,242,242,2856.27,2843.37158476566,0.0252045565714286,0.0194354,20190522,0.999999999999999,1,0,0,0.00247399372723624,1.00121746333638,1,1,Success,11.6946497
20190619,20190920,93,92,OP2019_6.txt,67795,67795,3591,507,477,477,467,253,253,245,245,2926.46,2912.19033659604,0.0226167339285714,0.01939265,20190619,1,1,0,0,0.00231867958561737,1.00056546940551,1,1,Success,11.4227133
20190717,20191018,93,92,OP2019_7.txt,75144,75144,3710,500,476,476,453,248,248,240,240,2984.42,2969.36218554027,0.0222093025714286,0.02006804,20190717,1,1,0,0,0.00248826307757076,1.00007355573221,1,1,Success,11.7197234
20190821,20191115,86,85,OP2019_8.txt,75586,75586,3442,507,482,482,466,250,250,242,242,2924.43,2910.812987213,0.0208500042857143,0.02004138,20190821,1,1,0,0,0.00216239726661517,1.00004385287804,1,1,Success,11.8492181
20190918,20191220,93,92,OP2019_9.txt,66438,66438,3295,518,471,471,467,248,248,240,240,3006.73,2992.57001259627,0.0210684385714286,0.01872829,20190918,1,1,0,0,0.00217930046388973,1.00048090902622,1,1,Success,11.4575124
20191016,20200117,93,92,OP2019_10.txt,81408,81408,3416,493,462,462,453,242,242,234,234,2989.69,2975.73592177359,0.0191807025714286,0.01856075,20191016,1,1,0,0,0.00223721208176729,1.00001610478261,1,1,Success,12.1684464
20191120,20200221,93,92,OP2019_11.txt,79650,79650,4242,515,491,491,485,259,259,251,251,3108.46,3093.70433462825,0.0182096928571429,0.0188778,20191120,1,1,0,0,0.00235136135613527,0.999515288498826,1,1,Success,12.0098853
20191218,20200320,93,92,OP2019_12.txt,94969,94969,4804,532,497,497,481,260,260,252,252,3191.14,3176.81852241547,0.0182237142857143,0.01784528,20191218,1,1,0,0,0.00233823747759018,0.999674658552485,1,1,Success,13.1373081
