Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20020116,20020315,58,57,OP2002_1.txt,9461,9461,451,72,59,59,53,27,27,24,24,1127.57,1125.48865189183,0.0177522614285714,0.01183097,20020116,1,1,0,0,0.00496863709084521,1.00040778300953,1,1,Success,9.0945508
20020213,20020419,65,64,OP2002_2.txt,8587,8587,450,54,45,45,45,26,26,22,22,1118.51,1116.35230467107,0.0192618517857143,0.01101241,20020213,1,1,0,0,0.00544995994362543,1.00091477522786,1,1,Success,8.8534168
20020320,20020517,58,57,OP2002_3.txt,9296,9296,464,52,45,45,40,22,22,19,19,1151.85,1149.98073560361,0.020636422,0.01040029,20020320,1,1,0,0,0.00560163831260615,1.0016979947974,1,1,Success,9.0539676
20020417,20020621,65,64,OP2002_4.txt,10108,10108,456,82,59,59,52,30,30,24,24,1126.07,1123.97398242918,0.0197541928571429,0.01062544,20020417,1,1,0,0,0.00569132807691515,1.0011722870649,1,1,Success,8.9554337
20020522,20020719,58,57,OP2002_5.txt,10017,10017,452,46,40,40,37,20,20,18,18,1086.02,1084.51825997301,0.0192230145714286,0.00886085,20020522,0.999999999999999,0.999999999999999,0,0,0.00572625411577108,1.00133412460588,1,1,Success,9.2066321
20020619,20020816,58,57,OP2002_6.txt,9565,9565,536,43,38,38,37,18,18,17,17,1019.99,1018.5527698639,0.0189078922857143,0.00902931,20020619,1,1,0,0,0.00489931362329659,1.00087524105706,1,1,Success,8.8193932
20020717,20020920,65,64,OP2002_7.txt,10922,10922,520,96,85,85,84,42,42,37,37,906.04,904.579137634875,0.0187591185714286,0.00920291,20020717,1,1,0,0,0.00406303301918782,1.00093870543368,1,1,Success,8.9461073
20020821,20021018,58,57,OP2002_8.txt,11736,11736,520,52,46,46,45,24,24,23,23,949.36,948.122951734634,0.0181296445714286,0.00834943,20020821,0.999999999999999,1,0,0,0.00469075127230581,1.00095079594275,1,1,Success,8.8509099
20020918,20021115,58,57,OP2002_9.txt,10551,10551,574,49,41,41,39,22,22,20,20,869.46,867.670624258333,0.0183407748571429,0.0131922,20020918,1,1,0,0,0.00408017807461661,1.00009278779835,1,1,Success,8.8122397
20021016,20021220,65,64,OP2002_10.txt,12086,12086,554,91,70,70,59,35,35,31,31,860.02,857.430674324816,0.0182146782142857,0.01719672,20021016,1,1,0,0,0.00366137266561578,1.00000535795291,1,1,Success,9.037384
20021120,20030117,58,57,OP2002_11.txt,10428,10428,496,56,43,43,41,22,22,20,20,914.15,911.607429413153,0.0141207911428571,0.01783521,20021120,1,1,0,0,0.00517136221877369,0.999259386533086,1,1,Success,9.3863789
20021218,20030221,65,64,OP2002_12.txt,10303,10303,510,52,43,43,37,21,21,19,19,891.12,887.998509460015,0.0139514132142857,0.02001246,20021218,0.999999999999999,0.999999999999999,0,0,0.00459948082954493,0.998703283134357,1,1,Success,10.8518923
