Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20190116,20190621,156,155,OP2019_1.txt,73507,73507,3547,186,174,174,153,87,87,85,85,2616.1,2598.36233048709,0.0269016157142857,0.01602064,20190116,1,1,0,0,0.00169732438816593,1.00431462776023,1,1,Success,11.9065313
20190219,20190816,178,177,OP2019_2.txt,63423,63423,3168,143,142,142,133,76,76,75,75,2779.76,2754.16025817173,0.0262351705714286,0.01907899,20190219,0.999999999999999,1,0,0,0.00169301713606403,1.00314650161443,1,1,Success,11.1400799
20190319,20190920,185,184,OP2019_3.txt,71183,71183,3355,185,177,177,162,91,91,89,89,2832.57,2807.82981296792,0.026165258021978,0.01740207,20190319,1,1,0,0,0.00166274935087225,1.00434987276818,1,1,Success,12.425618
20190422,20191018,179,178,OP2019_4.txt,68099,68099,3307,153,152,152,148,81,81,79,79,2907.97,2883.50403049807,0.0258772492857143,0.01732522,20190422,1,1,0,0,0.00173505693860611,1.00411105060583,1,1,Success,11.4465486
20190522,20191115,177,176,OP2019_5.txt,74049,74049,3385,152,151,151,147,82,82,80,80,2856.27,2829.62724572119,0.0250178342857143,0.0194354,20190522,1,1,0,0,0.00161893234779579,1.00260215037777,1,1,Success,11.4650194
20190619,20191220,184,183,OP2019_6.txt,67795,67795,3591,182,157,157,152,89,89,88,88,2926.46,2898.14422916324,0.0212532945054945,0.01939265,20190619,1,1,0,0,0.00152898760138734,1.00080973003517,1,1,Success,11.2022942
20190717,20200117,184,183,OP2019_7.txt,75144,75144,3710,173,160,160,152,90,90,88,88,2984.42,2954.54278394554,0.021404013968254,0.02006804,20190717,1,1,0,0,0.00158953165506404,1.00048209931245,1,1,Success,11.6078059
20190821,20200221,184,183,OP2019_8.txt,75586,75586,3442,152,150,150,146,82,82,81,81,2924.43,2895.19204598851,0.01942373,0.02004138,20190821,1,1,0,0,0.00141880709838287,0.999544070137448,1,1,Success,11.5677302
20190918,20200320,184,183,OP2019_9.txt,66438,66438,3295,173,165,165,162,95,95,93,93,3006.73,2978.62954137919,0.020205212967033,0.01872829,20190918,1,1,0,0,0.00137272742765225,1.00064085095433,1,1,Success,11.2455223
20191021,20200417,179,178,OP2019_10.txt,81408,81408,3479,483,481,481,478,252,252,244,244,3006.72,2979.43854977058,0.0180927692063492,0.01869068,20191021,1,1,0,0,0.00155410554996226,0.99947167838796,1,1,Success,11.7916849
20191120,20200515,177,176,OP2019_11.txt,79650,79650,4242,501,498,498,494,262,262,254,254,3108.46,3080.29295185709,0.0175391642857143,0.0188778,20191120,1,1,0,0,0.00156895133555191,0.99920180535798,1,1,Success,11.7315304
20191218,20200619,184,183,OP2019_12.txt,94969,94969,4804,183,167,167,163,94,94,92,92,3191.14,3162.71594314084,0.0178514906593407,0.01784528,20191218,0.999999999999999,0.999999999999999,0,0,0.00146039638459163,0.999761221883663,1,1,Success,12.5073628
