Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20150121,20150320,58,57,OP2015_1.txt,47533,47533,2250,402,375,375,368,191,191,183,183,2032.12,2026.52705801763,0.00215085392857143,0.01764848,20150121,1,1,0,0,0.00400784776966941,0.997632533642037,1,1,Success,10.452455
20150218,20150417,58,57,OP2015_2.txt,44981,44981,2525,439,393,393,387,188,188,180,180,2099.68,2093.91162753151,0.00229438857142857,0.01761633,20150218,1,1,0,0,0.00437182455064655,0.997635650476932,1,1,Success,10.073709
20150318,20150515,58,57,OP2015_3.txt,53407,53407,2489,453,375,375,302,163,163,155,155,2099.5,2093.69552501103,0.00223430428571429,0.01772826,20150318,1,1,0,0,0.00482844417146545,0.997725997612584,1,1,Success,10.3438387
20150415,20150619,65,64,OP2015_4.txt,51508,51508,2499,418,310,310,294,157,157,149,149,2106.63,2099.80897913606,0.00237233607142857,0.01849601,20150415,1,1,0,0,0.00435444919600614,0.996977947081066,1,1,Success,10.2571328
20150520,20150717,58,57,OP2015_5.txt,48542,48542,2433,439,350,350,337,143,143,135,135,2125.85,2119.65528132819,0.00239116257142857,0.01868704,20150520,1,1,0,0,0.00487487945292237,0.997380281266626,1,1,Success,10.1367214
20150617,20150821,65,64,OP2015_6.txt,51528,51528,2473,402,332,332,325,158,158,150,150,2100.44,2093.64778441679,0.00254316964285714,0.01847214,20150617,1,1,0,0,0.00428310204496155,0.997103291295113,1,1,Success,10.2827763
20150722,20150918,58,57,OP2015_7.txt,51623,51623,2306,453,344,344,225,139,139,131,131,2114.15,2107.82677654035,0.00257094171428571,0.01918099,20150722,1,1,0,0,0.00507356840696736,0.997384291425879,1,1,Success,10.4627056
20150819,20151016,58,57,OP2015_8.txt,52511,52511,2657,400,316,316,283,150,150,142,142,2079.61,2073.62739175141,0.00271794514285714,0.01844812,20150819,1,1,0,0,0.00475792357790045,0.997686716902573,1,1,Success,10.3188046
20150916,20151120,65,64,OP2015_9.txt,56682,56682,2792,445,403,403,394,201,201,193,193,1995.31,1988.10030848712,0.00309845428571429,0.02064453,20150916,1,1,0,0,0.00351657221538823,0.996928756461301,1,1,Success,10.4896595
20151021,20151218,58,57,OP2015_10.txt,55766,55766,2405,455,376,376,323,174,174,166,166,2018.94,2012.14684593578,0.00269851428571429,0.0215823,20151021,1,1,0,0,0.00403809331116683,0.997101960764013,1,1,Success,10.51848
20151118,20160115,58,57,OP2015_11.txt,50190,50190,2668,445,395,395,373,194,194,186,186,2083.58,2077.05639825679,0.00316020085714286,0.02008057,20151118,1,1,0,0,0.00393828675539902,0.997463825778145,1,1,Success,10.2484422
20151216,20160219,65,64,OP2015_12.txt,53688,53688,2412,438,398,398,389,206,206,198,198,2073.07,2066.63541947123,0.00473913464285714,0.0177294,20151216,1,1,0,0,0.0036782249587633,0.997785067985521,1,1,Success,10.3587917
