Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
19960126,19960419,84,83,OP1996_1.txt,4904,4904,240,22,21,21,21,18,18,14,14,621.62,617.637588047917,0.0548521826984127,0.02826382,19960126,1,1,0,0,0.01413928084439,1.00638894648706,1,1,Success,8.4846299
19960223,19960517,84,83,OP1996_2.txt,5473,5473,279,27,27,27,27,22,22,17,17,659.08,655.267553089673,0.0529327528571429,0.02551171,19960223,1,1,0,0,0.0120089111612711,1.003301955613,1,1,Success,8.3619225
19960320,19960621,93,92,OP1996_3.txt,6135,6135,282,68,62,62,62,39,39,31,31,649.98,645.959538998869,0.0547404818681319,0.02461657,19960320,1,1,0,0,0.00902052103989675,1.00661152397581,1,1,Success,8.3950515
19960424,19960719,86,85,OP1996_4.txt,5588,5588,250,20,20,20,20,18,18,16,16,650.17,646.5265882836,0.0551439850793651,0.02413098,19960424,1,1,0,0,0.0110952351346592,1.00635961514075,1,1,Success,8.5530711
19960524,19960816,84,83,OP1996_5.txt,6102,6102,278,22,22,22,22,18,18,16,16,678.51,675.15430891495,0.0554369874285714,0.02180302,19960524,1,1,0,0,0.0105403894479268,1.00550555378157,1,1,Success,8.4709889
19960619,19960920,93,92,OP1996_6.txt,5516,5516,292,59,57,57,57,39,39,33,33,661.96,658.448158855503,0.0568780507692308,0.0211039,19960619,1,1,0,0,0.00903747716144248,1.00874913718967,1,1,Success,8.3744858
19960724,19961018,86,85,OP1996_7.txt,6470,6470,305,29,29,29,29,21,21,17,17,626.65,623.656536795799,0.0570937874603175,0.02056185,19960724,1,1,0,0,0.00831869117496986,1.01354696806715,1,1,Success,8.4342641
19960821,19961220,121,120,OP1996_8.txt,6240,6240,261,48,42,42,42,28,28,21,21,665.07,660.506962292514,0.0565061810989011,0.02094076,19960821,1,1,0,0,0.00885156697618234,1.01148856971603,1,1,Success,8.4097885
19960918,19961220,93,92,OP1996_9.txt,6095,6095,289,61,55,55,55,38,38,30,30,681.47,677.761492425241,0.0577028195604396,0.0216492,19960918,1,1,0,0,0.00955384002004152,1.00873815107183,1,1,Success,8.4281172
19961025,19970117,84,83,OP1996_10.txt,6992,6992,313,26,26,26,26,20,20,13,13,700.92,697.075473974401,0.05576553,0.02418705,19961025,1,1,0,0,0.00990428751497229,0.998642669734824,1,1,Success,8.4663202
19961122,19970221,91,90,OP1996_11.txt,6360,6360,329,26,26,26,26,18,18,13,13,748.73,744.284480304575,0.0551583739285714,0.02415128,19961122,1,1,0,0,0.00908952919855781,1.00321943472395,1,1,Success,8.4726638
19961218,19970321,93,92,OP1996_12.txt,6958,6958,323,73,68,68,67,40,40,34,34,731.54,727.07114632859,0.0561804061538462,0.02431045,19961218,1,1,0,0,0.00684669300100525,1.00780309796622,1,1,Success,8.5105001
