Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20130116,20130621,156,155,OP2013_1.txt,34083,34083,1646,113,94,94,94,52,52,47,47,1472.63,1457.92325775565,0.00286347285714286,0.02363533,20130116,1,1,0,0,0.00323649826664568,0.991020504638512,1,1,Success,10.1355059
20130213,20130920,219,218,OP2013_2.txt,30537,30537,1750,104,90,90,89,49,49,45,45,1520.33,1499.2979328328,0.00302226450549451,0.02332394,20130213,0.999999999999999,1,0,0,0.00284541175066911,0.987801188948857,1,1,Success,9.7324943
20130320,20130920,184,183,OP2013_3.txt,32987,32987,1677,109,91,91,89,49,49,45,45,1558.71,1541.70048223526,0.00315457153846154,0.02188512,20130320,1,1,0,0,0.00311357275721444,0.990345711919436,1,1,Success,9.7173742
20130417,20130920,156,155,OP2013_4.txt,38077,38077,1876,121,97,97,92,49,49,45,45,1552.01,1538.02808010746,0.00280779035714286,0.02131067,20130417,1,1,0,0,0.00313049213530559,0.991838682867694,1,1,Success,9.9409606
20130522,20131220,212,211,OP2013_5.txt,39601,39601,1836,160,142,142,141,77,77,71,71,1655.35,1635.47662831324,0.00283885538461538,0.02089355,20130522,1,1,0,0,0.0023646759915138,0.988972058782095,1,1,Success,9.9917958
20130619,20131220,184,183,OP2013_6.txt,37393,37393,1942,160,141,141,137,72,72,71,71,1628.93,1612.60076062676,0.00282799879120879,0.02009515,20130619,1,1,0,0,0.00261741010932249,0.991171680090519,1,1,Success,9.9235207
20130717,20140117,184,183,OP2013_7.txt,41797,41797,2131,107,86,86,84,45,45,43,43,1680.91,1663.82193329746,0.00287941063492063,0.02038014,20130717,0.999999999999999,0.999999999999999,0,0,0.00268319981789904,0.990846500653459,1,1,Success,10.121768
20130821,20140321,212,211,OP2013_8.txt,39693,39693,1732,110,90,90,85,48,48,46,46,1642.8,1622.78907687566,0.00295423010989011,0.02120076,20130821,1,1,0,0,0.00241866476885322,0.98925564875892,1,1,Success,10.078834
20130918,20140321,184,183,OP2013_9.txt,40074,40074,2074,113,89,89,85,43,43,42,42,1725.52,1707.20968794231,0.0026566821978022,0.02127806,20130918,1,1,0,0,0.00271571551700904,0.990385226476149,1,1,Success,10.043291
20131016,20140321,156,155,OP2013_10.txt,45533,45533,2011,121,97,97,92,46,46,45,45,1721.54,1706.45442581427,0.00263240892857143,0.02072601,20131016,1,1,0,0,0.00298091056872349,0.992023396127051,1,1,Success,10.266442
20131120,20140620,212,211,OP2013_11.txt,40045,40045,1996,120,102,102,99,51,51,49,49,1781.37,1761.01973378258,0.00239628417582418,0.01987554,20131120,1,1,0,0,0.00233206871972668,0.989654828092342,1,1,Success,10.0144761
20131218,20140620,184,183,OP2013_12.txt,40793,40793,2147,121,95,95,93,49,49,47,47,1810.65,1793.58344193731,0.0024861856043956,0.01888896,20131218,1,1,0,0,0.00265774601912719,0.991546915712299,1,1,Success,10.0518434
