Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20170118,20170421,93,92,OP2017_1.txt,51280,51280,2727,287,264,264,260,134,134,129,129,2271.89,2260.91728247372,0.00988313428571429,0.01920803,20170118,1,1,0,0,0.00358489571164322,0.997189778559025,1,1,Success,11.2056644
20170215,20170519,93,92,OP2017_2.txt,42699,42699,2124,220,200,200,196,133,133,129,129,2349.25,2337.19774740616,0.0104245308571429,0.02040612,20170215,1,1,0,0,0.00364348258983954,0.997363190108929,1,1,Success,10.3200118
20170322,20170616,86,85,OP2017_3.txt,57159,57159,2506,366,314,314,299,156,156,148,148,2348.45,2338.60028554867,0.0114752782857143,0.01804798,20170322,1,1,0,0,0.00372228737407491,0.998147835675448,1,1,Success,10.9712905
20170419,20170721,93,92,OP2017_4.txt,46321,46321,2603,290,274,274,268,139,139,134,134,2338.17,2327.81478112456,0.0116346389285714,0.01760969,20170419,1,1,0,0,0.00331165200129027,0.998222577198983,1,1,Success,10.4028133
20170517,20170818,93,92,OP2017_5.txt,49673,49673,2588,269,245,245,228,124,124,119,119,2357.03,2346.29628351264,0.0115988117142857,0.01810843,20170517,1,1,0,0,0.00377503554311149,0.99832528360175,1,1,Success,10.5393684
20170621,20170915,86,85,OP2017_6.txt,47980,47980,2265,339,287,287,272,149,149,141,141,2435.61,2425.27277803449,0.0129567831428571,0.01826389,20170621,1,1,0,0,0.00420472829050386,0.998489475442189,1,1,Success,10.629819
20170719,20171020,93,92,OP2017_7.txt,45794,45794,2297,274,246,246,239,129,129,123,123,2473.83,2462.39968237916,0.0131298221428571,0.01837379,20170719,1,1,0,0,0.00422907244572169,0.998478794322001,1,1,Success,10.3688557
20170816,20171117,93,92,OP2017_8.txt,50900,50900,2361,285,266,266,266,138,138,133,133,2468.11,2456.43579780821,0.0132788328571429,0.01881035,20170816,1,1,0,0,0.00401521154259183,0.998540386691423,1,1,Success,10.6303156
20170920,20171215,86,85,OP2017_9.txt,44148,44148,2234,333,289,289,286,156,156,148,148,2508.24,2497.29016070653,0.013608628,0.01878721,20170920,1,1,0,0,0.00410268773901733,0.998694929776174,1,1,Success,10.3534801
20171018,20180119,93,92,OP2017_10.txt,49951,49951,2471,309,263,263,248,139,139,134,134,2561.26,2550.25446059483,0.0140936385714286,0.01708431,20171018,1,1,0,0,0.00390069759175516,0.999378676499352,1,1,Success,10.5805972
20171115,20180216,93,92,OP2017_11.txt,48331,48331,2479,287,271,271,270,143,143,138,138,2564.62,2554.21421981773,0.0146464628571429,0.01613018,20171115,1,1,0,0,0.00327823258378065,0.999347173684018,1,1,Success,11.7153434
20171220,20180316,86,85,OP2017_12.txt,46413,46413,2314,224,194,194,191,110,110,102,102,2679.25,2670.40945213692,0.0166154307142857,0.01419245,20171220,1,1,0,0,0.00407623871255148,1.00055448015868,1,1,Success,10.5291882
