Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20110119,20110617,149,148,OP2011_1.txt,31197,31197,1643,125,95,95,86,40,40,38,38,1281.92,1271.24155652917,0.00347435657142857,0.02062972,20110119,1,1,0,0,0.00314331731536122,0.992842606428326,1,1,Success,10.0052309
20110216,20110916,212,211,OP2011_2.txt,29033,29033,1587,102,88,88,88,43,43,41,41,1336.32,1320.45888244982,0.003941086,0.02065494,20110216,1,1,0,0,0.00277004466707053,0.990340115250768,1,1,Success,9.6433201
20110316,20110916,184,183,OP2011_3.txt,33610,33610,1594,110,94,94,94,41,41,39,39,1256.88,1244.19750159377,0.003648122,0.02022801,20110316,0.999999999999999,1,0,0,0.00236454839595412,0.991732673688624,1,1,Success,10.5176573
20110420,20110916,149,148,OP2011_4.txt,30586,30586,1392,95,75,75,72,37,37,35,35,1330.36,1319.56682568484,0.002977612,0.02008995,20110420,1,1,0,0,0.0032947731810577,0.992891124786859,1,1,Success,9.9348504
20110518,20111216,212,211,OP2011_5.txt,32260,32260,1613,131,104,104,104,54,54,51,51,1340.68,1324.89081125237,0.00310707971428571,0.02049345,20110518,1,1,0,0,0.00251347240011158,0.989858633576305,1,1,Success,9.7940537
20110615,20111216,184,183,OP2011_6.txt,31967,31967,1511,132,104,104,104,54,54,51,51,1265.42,1252.33376866767,0.00342361142857143,0.02073371,20110615,1,1,0,0,0.00264313034236692,0.991264975067591,1,1,Success,9.7242089
20110720,20111216,149,148,OP2011_7.txt,29307,29307,1421,146,116,116,115,59,59,54,54,1325.84,1314.42425251943,0.00350287257142857,0.02132656,20110720,1,1,0,0,0.0030349074133814,0.992603475333504,1,1,Success,9.6365069
20110817,20120316,212,211,OP2011_8.txt,34205,34205,1631,80,74,74,71,37,37,35,35,1193.89,1179.46703436812,0.00410333228571429,0.02102506,20110817,1,0.999999999999999,0,0,0.00219281204879992,0.990306621997486,1,1,Success,9.9164715
20110921,20120316,177,176,OP2011_9.txt,33039,33039,1591,87,82,82,80,41,41,39,39,1166.76,1155.18264259183,0.00438418428571429,0.02068101,20110921,1,1,0,0,0.00196082477101117,0.992164767592691,1,1,Success,9.8737001
20111019,20120316,149,148,OP2011_10.txt,33009,33009,1657,93,86,86,85,43,43,41,41,1209.88,1198.71128074189,0.00478787028571429,0.02287202,20111019,0.999999999999999,1,0,0,0.00215961157060691,0.992601361825461,1,1,Success,9.7879488
20111116,20120615,212,211,OP2011_11.txt,32955,32955,1635,116,106,106,103,51,51,48,48,1236.91,1220.18256687923,0.00664400514285714,0.02355347,20111116,1,1,0,0,0.00177558524136764,0.990293420346817,1,1,Success,10.712873
20111221,20120615,177,176,OP2011_12.txt,32139,32139,1523,126,106,106,97,46,46,43,43,1243.72,1229.46066613428,0.00610514828571429,0.02391434,20111221,1,1,0,0,0.002294890590199,0.991339135468679,1,1,Success,10.2742683
