Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20140122,20140321,58,57,OP2014_1.txt,41417,41417,1883,376,281,281,268,131,131,123,123,1844.86,1839.39513947693,0.00204775428571429,0.01899668,20140122,1,1,0,0,0.00579420637247464,0.997338130876213,1,1,Success,10.6914658
20140219,20140417,57,56,OP2014_2.txt,37957,37957,2155,373,317,317,280,141,141,133,133,1828.75,1823.46309363896,0.0019744,0.01887038,20140219,1,1,0,0,0.00504636834393804,0.997261449709471,1,1,Success,10.0035634
20140318,20140516,59,58,OP2014_3.txt,43324,43324,2242,380,329,329,328,149,149,141,141,1872.25,1866.71389148682,0.001978154,0.01863582,20140318,1,1,0,0,0.00495009945684155,0.99735963555069,1,1,Success,9.975587
20140416,20140620,65,64,OP2014_4.txt,41114,41114,2107,389,293,293,203,117,117,109,109,1862.31,1856.14465867993,0.00192296214285714,0.01891202,20140416,1,1,0,0,0.00488411586186141,0.996760163459476,1,1,Success,9.8792034
20140521,20140718,58,57,OP2014_5.txt,42595,42595,1940,332,246,246,234,108,108,100,100,1888.03,1882.19353764258,0.00187862057142857,0.01982581,20140521,1,1,0,0,0.00590368196437635,0.996943165199322,1,1,Success,9.8833658
20140618,20140815,58,57,OP2014_6.txt,42901,42901,2167,320,245,245,241,115,115,107,107,1956.98,1951.08688447478,0.00191950771428571,0.01931218,20140618,1,1,0,0,0.00618020012110574,0.997206816520047,1,1,Success,9.9452745
20140716,20140919,65,64,OP2014_7.txt,46076,46076,2136,365,260,260,213,119,119,111,111,1981.57,1975.13316725203,0.00196842,0.0185559,20140716,1,1,0,0,0.00583820977153535,0.996915125766348,1,1,Success,10.0333455
20140820,20141017,58,57,OP2014_8.txt,46531,46531,2087,358,286,286,276,128,128,120,120,1986.51,1980.52161018451,0.00194824657142857,0.01933271,20140820,1,1,0,0,0.00596338378601176,0.997312643983556,1,1,Success,10.0866095
20140917,20141121,65,64,OP2014_9.txt,46076,46076,2111,342,294,294,294,149,149,141,141,2001.57,1994.81937468664,0.00203393857142857,0.01926724,20140917,1,1,0,0,0.00536574503858068,0.996541230151071,1,1,Success,9.9949231
20141022,20141219,58,57,OP2014_10.txt,50968,50968,2170,413,355,355,336,173,173,165,165,1927.11,1921.31745138101,0.001950452,0.01927679,20141022,1,1,0,0,0.00393982222490452,0.997402044735101,1,1,Success,10.3242516
20141119,20150116,58,57,OP2014_11.txt,41148,41148,2139,360,305,305,295,154,154,146,146,2048.72,2042.60460235849,0.00194058,0.01914296,20141119,1,1,0,0,0.00482919622080675,0.996967840966717,1,1,Success,9.9081584
20141217,20150220,65,64,OP2014_12.txt,48094,48094,2240,403,382,382,375,196,196,188,188,2012.89,2006.87668726233,0.00209049535714286,0.01706303,20141217,1,1,0,0,0.00346278229662758,0.997173385534463,1,1,Success,10.4334307
