Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20010117,20010316,58,57,OP2001_1.txt,10283,10283,487,89,75,75,73,42,42,37,37,1329.47,1327.87126105785,0.0582537421428571,0.0077051,20010117,1,1,0,0,0.0036419202033251,1.00774499977972,1,1,Success,9.3154148
20010214,20010420,65,64,OP2001_2.txt,8891,8891,496,55,48,48,43,23,23,21,21,1315.92,1312.93156086123,0.0547110196428571,0.01296646,20010214,1,1,0,0,0.00399695962848732,1.0071875846294,1,1,Success,9.1180376
20010321,20010518,58,57,OP2001_3.txt,9864,9864,414,37,28,28,28,15,15,14,14,1122.14,1121.98070917671,0.0494051674285714,0.00090906,20010321,1,1,0,0,0.00350160247306125,1.00696916258801,1,1,Success,8.8826969
20010418,20010615,58,57,OP2001_4.txt,9247,9247,469,91,72,72,69,35,35,33,33,1238.16,1238.16,0.0477639985714286,0,20010418,1,1,0,0,0.0042247067559751,1.00715683406018,1,1,Success,8.8106689
20010516,20010720,65,64,OP2001_5.txt,10507,10507,483,44,43,43,43,26,26,22,22,1284.99,1282.64963693506,0.0408186207142857,0.01039662,20010516,1,1,0,0,0.00410720583062484,1.0047924405933,1,1,Success,8.7869907
20010620,20010817,58,57,OP2001_6.txt,9078,9078,390,38,35,35,35,17,17,16,16,1223.14,1220.44114221326,0.0381636537142857,0.01414495,20010620,1,1,0,0,0.00461650800272482,1.00341697232381,1,1,Success,8.6496731
20010718,20010921,65,64,OP2001_7.txt,8865,8865,431,82,66,66,64,33,33,29,29,1207.71,1205.88121078368,0.0376371896428571,0.00864257,20010718,1,1,0,0,0.00436434055757637,1.00472844470542,1,1,Success,8.8306857
20010822,20011019,58,57,OP2001_8.txt,9798,9798,429,45,38,38,37,18,18,16,16,1165.31,1163.96098543794,0.0355899755555556,0.00741728,20010822,1,1,0,0,0.00486739668898006,1.00401854330722,1,1,Success,8.9480343
20010919,20011116,58,57,OP2001_9.txt,7183,7183,495,52,47,47,46,24,24,23,23,1016.1,1015.27863073958,0.0270707425714286,0.0051784,20010919,1,1,0,0,0.00346354163810887,1.00296061162565,1,1,Success,9.1501925
20011017,20011221,65,64,OP2001_10.txt,12198,12198,541,100,80,80,76,43,43,39,39,1077.09,1076.66898579513,0.0244757857142857,0.00222968,20011017,1,1,0,0,0.00367364047006629,1.00341533407509,1,1,Success,8.9855489
20011121,20020118,58,57,OP2001_11.txt,10809,10809,504,52,47,47,45,23,23,21,21,1137.03,1134.15876674409,0.0212897117142857,0.01619062,20011121,1,1,0,0,0.00471949456064224,1.00054118333331,1,1,Success,9.1905632
20011219,20020215,58,57,OP2001_12.txt,9550,9550,517,48,44,44,41,25,25,21,21,1149.56,1146.66023095793,0.0193182562857143,0.01617328,20011219,0.999999999999999,1,0,0,0.00514853303731054,0.999908240906448,1,1,Success,9.0181331
