Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20130116,20130315,58,57,OP2013_1.txt,34083,34083,1646,304,222,222,180,99,99,91,91,1472.63,1467.20454629659,0.00246094142857143,0.02363533,20130116,1,1,0,0,0.00599469838312564,0.996437082927269,1,1,Success,10.1819047
20130213,20130419,65,64,OP2013_2.txt,30537,30537,1750,305,237,237,229,104,104,96,96,1520.33,1514.1250379317,0.00252504678571429,0.02332394,20130213,1,1,0,0,0.00632979198737236,0.995756731007499,1,1,Success,10.0237849
20130320,20130517,58,57,OP2013_3.txt,32987,32987,1677,299,226,226,219,99,99,91,91,1558.71,1553.39192671792,0.00257425114285714,0.02188512,20130320,1,1,0,0,0.00655666510637451,0.996606458410674,1,1,Success,9.9383639
20130417,20130621,65,64,OP2013_4.txt,38077,38077,1876,322,265,265,251,122,122,114,114,1552.01,1546.22147951173,0.00247053571428571,0.02131067,20130417,1,1,0,0,0.00504083454138241,0.99638693915432,1,1,Success,10.2050124
20130522,20130719,58,57,OP2013_5.txt,39601,39601,1836,336,257,257,256,108,108,100,100,1655.35,1649.95767897351,0.00235667085714286,0.02089355,20130522,1,1,0,0,0.00522947819028173,0.996827148348736,1,1,Success,10.1056173
20130619,20130816,58,57,OP2013_6.txt,37393,37393,1942,318,250,250,238,113,113,105,105,1628.93,1623.82619111493,0.00232847257142857,0.02009515,20130619,1,1,0,0,0.00501280491045138,0.997017269806256,1,1,Success,9.9260987
20130717,20130920,65,64,OP2013_7.txt,41797,41797,2131,364,270,270,268,110,110,102,102,1680.91,1674.91398117072,0.00236436535714286,0.02038014,20130717,1,1,0,0,0.00495026197103196,0.996519163082899,1,1,Success,10.3695167
20130821,20131018,58,57,OP2013_8.txt,39693,39693,1732,335,245,245,230,107,107,99,99,1642.8,1637.3700056015,0.00229273742857143,0.02120076,20130821,1,1,0,0,0.00501296482269983,0.996911835162103,1,1,Success,9.9375594
20130918,20131115,58,57,OP2013_9.txt,40074,40074,2074,342,266,266,259,105,105,97,97,1725.52,1719.79582813836,0.00215632228571429,0.02127806,20130918,1,1,0,0,0.00543643906318055,0.996616011943326,1,1,Success,10.0461549
20131016,20131220,65,64,OP2013_10.txt,45533,45533,2011,269,211,211,200,98,98,90,90,1721.54,1715.29502039633,0.00218595857142857,0.02072601,20131016,1,1,0,0,0.00506798186269098,0.996344390859789,1,1,Success,10.1181846
20131120,20140117,58,57,OP2013_11.txt,40045,40045,1996,393,303,303,291,119,119,111,111,1781.37,1775.84946403266,0.00205432771428571,0.01987554,20131120,1,1,0,0,0.0057029208367738,0.996629580938643,1,1,Success,9.8673183
20131218,20140221,65,64,OP2013_12.txt,40793,40793,2147,367,302,302,289,135,135,127,127,1810.65,1804.66298061565,0.00212389892857143,0.01888896,20131218,1,1,0,0,0.00521582771812651,0.996831752455578,1,1,Success,10.404024
