Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20230118,20230421,93,92,OP2023_1.txt,114109,114109,5682,479,454,454,448,241,241,233,233,3928.86,3915.5410116284,0.0442144322580645,0.01347246,20230118,1,1,0,0,0.00120190070067854,1.00790673323036,1,1,Success,13.9942213
20230215,20230519,93,92,OP2023_2.txt,105931,105931,5674,548,518,518,495,269,269,261,261,4147.6,4133.31149695787,0.0444976116129032,0.01369128,20230215,1,1,0,0,0.00127301222694662,1.00786809926339,1,1,Success,13.0539394
20230322,20230616,86,85,OP2023_3.txt,123567,123567,5413,540,500,500,475,261,261,253,253,3936.97,3924.60065102183,0.0459533874193548,0.01351269,20230322,1,1,0,0,0.0011946735086462,1.00784758368741,1,1,Success,13.8335251
20230419,20230721,93,92,OP2023_4.txt,102342,102342,5315,499,481,481,470,253,253,245,245,4154.52,4140.02061419866,0.0474360503225807,0.01387052,20230419,1,1,0,0,0.00147318212288704,1.00871920433165,1,1,Success,12.987784
20230517,20230818,93,92,OP2023_5.txt,115247,115247,5290,502,480,480,458,249,249,241,241,4158.77,4143.7570144253,0.0483997161290323,0.01434803,20230517,1,1,0,0,0.00151539924370259,1.00897948275677,1,1,Success,13.7682409
20230621,20230915,86,85,OP2023_6.txt,114614,114614,5813,576,548,548,530,293,293,285,285,4365.69,4352.05774771539,0.0500212470967742,0.01342974,20230621,1,1,0,0,0.00170656348827893,1.0087059059591,1,1,Success,13.3513412
20230719,20231020,93,92,OP2023_7.txt,117389,117389,6057,545,526,526,513,282,282,274,274,4565.72,4551.86126367144,0.0512563980645161,0.01206089,20230719,1,1,0,0,0.00160098820915814,1.01028940601626,1,1,Success,14.5369461
20230816,20231117,93,92,OP2023_8.txt,133883,133883,5988,543,522,522,501,277,277,269,269,4404.33,4391.0945231162,0.0527619541935484,0.01194038,20230816,1,1,0,0,0.00143966715138354,1.01045878721318,1,1,Success,14.2861542
20230920,20231215,86,85,OP2023_9.txt,116791,116791,5957,550,503,503,479,267,267,259,259,4402.2,4389.62927583347,0.0532712290322581,0.01227963,20230920,1,1,0,0,0.00160207403490625,1.00976208395283,1,1,Success,13.568088
20231018,20240119,93,92,OP2023_10.txt,134208,134208,6112,546,529,529,503,278,278,270,270,4314.6,4300.96737817889,0.0537993283870968,0.01255541,20231018,1,1,0,0,0.00135822501198893,1.01082445574313,1,1,Success,14.3560487
20231115,20240216,93,92,OP2023_11.txt,124535,124535,6240,551,529,529,508,283,283,275,275,4502.88,4488.22864818645,0.0535903964516129,0.01293004,20231115,1,1,0,0,0.00158187094327277,1.01064367879008,1,1,Success,13.8034778
20231220,20240315,86,85,OP2023_12.txt,119768,119768,6266,616,590,590,571,315,315,307,307,4698.35,4683.17789402782,0.0539796932258065,0.01388918,20231220,1,1,0,0,0.00152203249750521,1.00967185002033,1,1,Success,13.6378389
