Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
19960117,19960315,58,57,OP1996_1.txt,4904,4904,243,54,47,47,47,33,33,25,25,606.37,603.818147871597,0.0560627114285714,0.02700544,19960117,1,1,0,0,0.0159208213963053,1.00422040973216,1,1,Success,9.339438
19960214,19960419,65,64,OP1996_2.txt,5473,5473,265,45,44,44,44,32,32,24,24,655.58,652.704751173024,0.0530308528571429,0.02506783,19960214,1,1,0,0,0.0128299540047709,1.00441142763806,1,1,Success,8.6773548
19960320,19960517,58,57,OP1996_3.txt,6135,6135,282,44,44,44,44,32,32,24,24,649.98,647.486123014426,0.0547006088571429,0.02461657,19960320,1,1,0,0,0.0115994765059584,1.0034999488719,1,1,Success,8.5834229
19960417,19960621,65,64,OP1996_4.txt,5588,5588,264,70,62,62,62,38,38,30,30,641.61,638.873428794274,0.0552491032142857,0.02437678,19960417,1,1,0,0,0.0122197895742798,1.00521063252967,1,1,Success,9.4631197
19960522,19960719,58,57,OP1996_5.txt,6102,6102,270,44,44,44,44,31,31,24,24,678.42,676.06537760858,0.0552239111428571,0.0222636,19960522,1,1,0,0,0.0130006933000757,1.00420531177919,1,1,Success,9.305684
19960619,19960816,58,57,OP1996_6.txt,5516,5516,292,31,31,31,30,22,22,17,17,661.96,659.781984289528,0.0560109274285714,0.0211039,19960619,1,1,0,0,0.0112188680472697,1.00463521462947,1,1,Success,8.8544264
19960717,19960920,65,64,OP1996_7.txt,6470,6470,302,70,64,64,64,39,39,31,31,634.07,631.836832235783,0.0564998496428571,0.02012162,19960717,1,1,0,0,0.0106947707071798,1.0061359829921,1,1,Success,8.7294223
19960821,19961018,58,57,OP1996_8.txt,6240,6240,261,41,40,40,40,28,28,23,23,665.07,662.898639829973,0.0553772822857143,0.02094076,19960821,1,1,0,0,0.0129404066340095,1.00516387992757,1,1,Success,8.9950217
19960918,19961115,58,57,OP1996_9.txt,6095,6095,289,31,30,30,30,24,24,19,19,681.47,679.1699533015,0.0566096791428571,0.0216492,19960918,1,1,0,0,0.0121322339820837,1.00483980102097,1,1,Success,8.6970271
19961016,19961220,65,64,OP1996_10.txt,6992,6992,306,75,67,67,66,43,43,35,35,704.41,701.461423119892,0.0554195692857143,0.02392271,19961016,1,1,0,0,0.0116535160330184,1.00512723188,1,1,Success,9.2010633
19961120,19970117,58,57,OP1996_11.txt,6360,6360,305,42,41,41,41,27,27,21,21,743.95,741.135092038607,0.0549662102857143,0.02427512,19961120,1,1,0,0,0.0111838768921964,1.00405699039221,1,1,Success,8.7944924
19961218,19970221,65,64,OP1996_12.txt,6958,6958,323,36,35,35,35,22,22,17,17,731.54,728.42833460096,0.0561935628571429,0.02431045,19961218,1,1,0,0,0.00878043540926235,1.0047493369941,1,1,Success,8.7424055
