Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20220119,20220318,58,57,OP2022_1.txt,144409,144409,7438,792,753,753,733,377,377,369,369,4532.76,4523.9423918785,0.005130995,0.01246892,20220119,1,1,0,0,0.00135259745108115,0.998976788244929,1,1,Success,14.3593075
20220216,20220414,57,56,OP2022_2.txt,131179,131179,7044,804,758,758,748,376,376,368,368,4475.01,4467.01318460606,0.005078618,0.01165779,20220216,1,1,0,0,0.00136237602605778,0.999086673739123,1,1,Success,13.5956416
20220315,20220520,66,65,OP2022_3.txt,149636,149636,6634,765,725,725,710,366,366,358,358,4262.45,4253.93007330515,0.00563010612903226,0.01123545,20220315,1,1,0,0,0.00106552663378439,0.999493967169632,1,1,Success,14.3794652
20220420,20220617,58,57,OP2022_4.txt,118095,118095,5822,736,674,674,647,352,352,344,344,4459.45,4454.32683053101,0.007019128,0.0073608,20220420,1,1,0,0,0.00142817657709207,1.00008960812816,1,1,Success,13.0019572
20220518,20220715,58,57,OP2022_5.txt,131700,131700,6582,677,608,608,603,306,306,298,298,3923.68,3919.40187366264,0.010320759,0.00698578,20220518,1,1,0,0,0.00110234710591351,1.00075598808226,1,1,Success,13.6437865
20220615,20220819,65,64,OP2022_6.txt,132418,132418,6374,732,675,675,674,361,361,353,353,3789.99,3783.42835546028,0.0132363138709677,0.00988243,20220615,1,1,0,0,0.001095746722721,1.00071799098941,1,1,Success,13.687873
20220720,20220916,58,57,OP2022_7.txt,126303,126303,6020,727,674,674,661,350,350,342,342,3959.9,3952.49005624902,0.019490769,0.01199376,20220720,1,1,0,0,0.00127465051155982,1.00118329011985,1,1,Success,13.422475
20220817,20221021,65,64,OP2022_8.txt,140975,140975,6303,636,599,599,579,307,307,302,302,4274.04,4267.03694372911,0.0257262729032258,0.00935229,20220817,1,1,0,0,0.0012961030220096,1.00291195951248,1,1,Success,13.9698125
20220921,20221118,58,57,OP2022_9.txt,126261,126261,5897,590,548,548,528,286,286,278,278,3789.93,3783.52579507598,0.029743055,0.01082977,20220921,1,1,0,0,0.00115161448618218,1.00299593641366,1,1,Success,13.367566
20221019,20221216,58,57,OP2022_10.txt,131725,131725,6329,756,694,694,675,352,352,344,344,3695.16,3685.77471018911,0.03372501,0.01628488,20221019,1,1,0,0,0.00110101091919676,1.00269764351943,1,1,Success,13.5880104
20221116,20230120,65,64,OP2022_11.txt,124781,124781,6139,553,522,522,497,273,273,268,268,3958.79,3948.79564898278,0.0370599112903226,0.0144163,20221116,0.999999999999999,0.999999999999999,0,0,0.0012216046561004,1.0040018972596,1,1,Success,13.3620853
20221221,20230217,58,57,OP2022_12.txt,122123,122123,5788,630,568,568,552,288,288,280,280,3878.44,3871.46724312793,0.041861935,0.01152275,20221221,1,0.999999999999999,0,0,0.00138844692701388,1.00487038081254,1,1,Success,13.2034631
