Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20130116,20130419,93,92,OP2013_1.txt,34083,34083,1646,143,112,112,109,54,54,51,51,1472.63,1463.88303706055,0.0027012125,0.02363533,20130116,1,1,0,0,0.00442412756946368,0.994475863106967,1,1,Success,10.2562491
20130213,20130517,93,92,OP2013_2.txt,30537,30537,1750,194,165,165,163,82,82,77,77,1520.33,1511.41833648981,0.00268361142857143,0.02332394,20130213,1,1,0,0,0.00500009327524798,0.994251374167071,1,1,Success,9.8570708
20130320,20130621,93,92,OP2013_3.txt,32987,32987,1677,251,211,211,210,104,104,96,96,1558.71,1550.13543831272,0.00283203,0.02188512,20130320,1,1,0,0,0.00487735134612952,0.994762577004229,1,1,Success,9.8322246
20130417,20130719,93,92,OP2013_4.txt,38077,38077,1876,217,189,189,180,93,93,89,89,1552.01,1543.69579540786,0.002614772,0.02131067,20130417,1,1,0,0,0.00423357413975241,0.994803466091526,1,1,Success,10.0771849
20130522,20130816,86,85,OP2013_5.txt,39601,39601,1836,215,180,180,179,88,88,80,80,1655.35,1647.31525675221,0.00249081485714286,0.02089355,20130522,1,1,0,0,0.0040951972959822,0.995272531922099,1,1,Success,10.1338825
20130619,20130920,93,92,OP2013_6.txt,37393,37393,1942,253,215,215,208,111,111,103,103,1628.93,1620.70020090625,0.00256386642857143,0.02009515,20130619,0.999999999999999,1,0,0,0.00385632230034018,0.995334400384535,1,1,Success,10.1518592
20130717,20131018,93,92,OP2013_7.txt,41797,41797,2131,223,178,178,176,79,79,74,74,1680.91,1672.29745313663,0.00254144371428571,0.02038014,20130717,1,1,0,0,0.00401917995328302,0.995230717405792,1,1,Success,10.2013214
20130821,20131115,86,85,OP2013_8.txt,39693,39693,1732,212,174,174,170,83,83,78,78,1642.8,1634.70921734335,0.00247830542857143,0.02120076,20130821,1,1,0,0,0.00396699973804556,0.995510284191724,1,1,Success,10.1126721
20130918,20131220,93,92,OP2013_9.txt,40074,40074,2074,277,228,228,222,104,104,96,96,1725.52,1716.29039961177,0.00237269821428571,0.02127806,20130918,1,1,0,0,0.00404794610470564,0.994899410414463,1,1,Success,10.689835
20131016,20140117,93,92,OP2013_10.txt,45533,45533,2011,191,159,159,152,80,80,72,72,1721.54,1712.56997029352,0.0023711,0.02072601,20131016,1,1,0,0,0.00406640553667922,0.995136840868353,1,1,Success,10.5262075
20131120,20140221,93,92,OP2013_11.txt,40045,40045,1996,249,213,213,207,96,96,91,91,1781.37,1772.46814245588,0.00219937071428571,0.01987554,20131120,1,1,0,0,0.00407807606945254,0.995051704159018,1,1,Success,10.9487206
20131218,20140321,93,92,OP2013_12.txt,40793,40793,2147,283,231,231,221,117,117,109,109,1810.65,1802.04988854782,0.002235265,0.01888896,20131218,1,1,0,0,0.00409398708078034,0.995550235944584,1,1,Success,11.1099604
