Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20130116,20130215,30,29,OP2013_1.txt,34083,34083,1646,262,156,156,131,65,65,57,57,1472.63,1469.86717908081,0.0020688,0.02363533,20130116,1,1,0,0,0.00964425472282867,0.99798654209213,1,1,Success,9.7677262
20130213,20130315,30,29,OP2013_2.txt,30537,30537,1750,319,209,209,133,71,71,63,63,1520.33,1517.51523220575,0.00205506428571429,0.02332394,20130213,1,1,0,0,0.00998279614934373,0.99818234325544,1,1,Success,9.6120808
20130320,20130419,30,29,OP2013_3.txt,32987,32987,1677,303,194,194,191,67,67,59,59,1558.71,1556.00204238424,0.00206038642857143,0.02188512,20130320,1,1,0,0,0.0100018350624925,0.998383087048511,1,1,Success,9.549617
20130417,20130517,30,29,OP2013_4.txt,38077,38077,1876,283,186,186,157,83,83,75,75,1552.01,1549.38439654068,0.00201217771428571,0.02131067,20130417,1,1,0,0,0.00770150925905608,0.998031447543623,1,1,Success,10.020046
20130522,20130621,30,29,OP2013_5.txt,39601,39601,1836,328,210,210,152,78,78,70,70,1655.35,1652.60433984625,0.00195588642857143,0.02089355,20130522,1,1,0,0,0.00774525922403878,0.998540133846836,1,1,Success,10.000614
20130619,20130719,30,29,OP2013_6.txt,37393,37393,1942,321,211,211,202,78,78,70,70,1628.93,1626.33132387644,0.00192934457142857,0.02009515,20130619,1,1,0,0,0.00699870520454019,0.998427440026483,1,1,Success,9.8334357
20130717,20130816,30,29,OP2013_7.txt,41797,41797,2131,351,232,232,162,75,75,67,67,1680.91,1678.19039901097,0.00191711117647059,0.02038014,20130717,1,1,0,0,0.00771274242924208,0.998389937040722,1,1,Success,9.9728819
20130821,20130920,30,29,OP2013_8.txt,39693,39693,1732,319,185,185,180,76,76,68,68,1642.8,1640.03512477922,0.00185114,0.02120076,20130821,1,1,0,0,0.00736843097451746,0.998191558919588,1,1,Success,10.0737039
20130918,20131018,30,29,OP2013_9.txt,40074,40074,2074,362,240,240,192,75,75,67,67,1725.52,1722.6053252022,0.00182406628571429,0.02127806,20130918,1,1,0,0,0.00768786689711596,0.998300967549607,1,1,Success,12.075002
20131016,20131115,30,29,OP2013_10.txt,45533,45533,2011,339,243,243,243,85,85,77,77,1721.54,1718.70743149302,0.00177342882352941,0.02072601,20131016,1,1,0,0,0.00774298624369452,0.998519045719314,1,1,Success,13.8035223
20131120,20131220,30,29,OP2013_11.txt,40045,40045,1996,383,275,275,269,102,102,94,94,1781.37,1778.55916507589,0.00170522392857143,0.01987554,20131120,1,0.999999999999999,0,0,0.00838115749561881,0.998746491247614,1,1,Success,9.9267347
20131218,20140117,30,29,OP2013_12.txt,40793,40793,2147,371,245,245,233,89,89,81,81,1810.65,1807.93467484634,0.00170886914285714,0.01888896,20131218,1,1,0,0,0.0082572320717949,0.99845690299017,1,1,Success,9.9112713
