R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10463038,0.00576239,-0.0044419,0.03570118,-0.25318846,0.77084367,0.85149734,8.037369,8.878322,7.09188018,7.83390632
1.1049609,0.00576092,-0.00443011,0.03561759,-0.2525809,0.76899402,0.84970832,8.03988494,8.88375847,7.09146439,7.83579085
1.10529141,0.00575946,-0.00441835,0.03553421,-0.25197516,0.76714769,0.84792175,8.04240945,8.88920608,7.09105797,7.83768546
1.10562192,0.005758,-0.00440662,0.03545103,-0.25137125,0.7653047,0.84613765,8.04494255,8.89466485,7.09066093,7.83959017
1.10595244,0.00575654,-0.00439492,0.03536805,-0.25076914,0.76346502,0.844356,8.04748424,8.9001348,7.09027328,7.84150501
1.10628295,0.00575509,-0.00438324,0.03528527,-0.25016884,0.76162867,0.84257681,8.05003453,8.90561594,7.08989502,7.84342997
1.10661346,0.00575365,-0.0043716,0.03520268,-0.24957033,0.75979563,0.84080007,8.05259342,8.91110828,7.08952616,7.84536509
1.10694397,0.0057522,-0.00435997,0.03512029,-0.24897362,0.7579659,0.83902578,8.05516091,8.91661184,7.0891667,7.84731036
1.10727449,0.00575076,-0.00434838,0.0350381,-0.24837869,0.75613947,0.83725395,8.05773702,8.92212663,7.08881665,7.84926582
1.107605,0.00574933,-0.00433681,0.03495611,-0.24778554,0.75431635,0.83548456,8.06032175,8.92765267,7.08847601,7.85123147
1.10793551,0.0057479,-0.00432527,0.03487431,-0.24719416,0.75249653,0.83371763,8.0629151,8.93318998,7.08814478,7.85320733
1.10826603,0.00574647,-0.00431376,0.03479271,-0.24660455,0.75068,0.83195315,8.06551708,8.93873856,7.08782298,7.85519341
1.10859654,0.00574505,-0.00430227,0.0347113,-0.24601669,0.74886677,0.83019111,8.06812769,8.94429844,7.08751061,7.85718974
1.10892705,0.00574363,-0.00429082,0.03463008,-0.24543059,0.74705682,0.82843152,8.07074695,8.94986963,7.08720767,7.85919631
1.10925757,0.00574221,-0.00427938,0.03454906,-0.24484624,0.74525015,0.82667437,8.07337485,8.95545213,7.08691417,7.86121316
1.10958808,0.0057408,-0.00426798,0.03446823,-0.24426362,0.74344677,0.82491967,8.07601141,8.96104598,7.08663012,7.86324029
1.10991859,0.00573939,-0.0042566,0.0343876,-0.24368274,0.74164665,0.82316741,8.07865662,8.96665118,7.08635551,7.86527773
