R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09934218,0,-0,0,0,6.86458115,7.54652358,2.15893013,2.37340295,-14.1074902,-15.50895897
1.09967269,0,-0,0,0,6.87526474,7.56054086,2.17054368,2.38688761,-14.02716818,-15.42529374
1.1000032,0,-0,0,0,6.88596284,7.57458117,2.18217039,2.40039441,-13.94749635,-15.34229063
1.10033371,0,-0,0,0,6.89667547,7.58864454,2.19381027,2.41392341,-13.86846525,-15.25993988
1.10066423,0,-0,0,0,6.90740265,7.602731,2.20546336,2.42747462,-13.79006561,-15.17823191
1.10099474,0,-0,0,0,6.91814441,7.6168406,2.21712966,2.4410481,-13.71228831,-15.09715731
1.10132525,0,-0,0,0,6.92890075,7.63097337,2.22880921,2.45464386,-13.63512442,-15.01670685
1.10165577,0,-0,0,0,6.93967169,7.64512934,2.24050202,2.46826197,-13.55856515,-14.93687149
1.10198628,0,-0,0,0,6.95045727,7.65930855,2.25220811,2.48190243,-13.48260191,-14.85764231
1.10231679,0,-0,0,0,6.96125749,7.67351103,2.26392751,2.49556531,-13.40722623,-14.77901061
1.10264731,0,-0,0,0,6.97207238,7.68773682,2.27566023,2.50925062,-13.33242982,-14.70096781
1.10297782,0,-0,0,0,6.98290195,7.70198596,2.28740631,2.52295842,-13.25820453,-14.6235055
1.10330833,0,-0,0,0,6.99374623,7.71625848,2.29916575,2.53668873,-13.18454236,-14.54661543
1.10363884,0,-0,0,0,7.00460523,7.73055442,2.31093858,2.55044159,-13.11143545,-14.47028947
1.10396936,0,-0,0,0,7.01547898,7.74487382,2.32272483,2.56421704,-13.0388761,-14.39451967
1.10429987,0,-0,0,0,7.02636748,7.7592167,2.33452451,2.57801511,-12.96685672,-14.3192982
1.10463038,0,-0,0,0,7.03727077,7.77358311,2.34633764,2.59183585,-12.89536988,-14.24461738
1.1049609,0,-0,0,0,7.04818886,7.78797308,2.35816426,2.60567929,-12.82440827,-14.17046965
1.10529141,0,-0,0,0,7.05912177,7.80238665,2.37000437,2.61954547,-12.7539647,-14.09684762
1.10562192,0,-0,0,0,7.07006952,7.81682386,2.381858,2.63343442,-12.68403212,-14.02374398
1.10595244,0,-0,0,0,7.08103214,7.83128474,2.39372517,2.64734618,-12.6146036,-13.95115158
1.10628295,0,-0,0,0,7.09200963,7.84576932,2.4056059,2.66128079,-12.54567234,-13.87906338
1.10661346,0,-0,0,0,7.10300202,7.86027765,2.41750022,2.67523829,-12.47723163,-13.80747249
1.10694397,0,-0,0,0,7.11400933,7.87480976,2.42940814,2.68921871,-12.40927491,-13.73637209
1.10727449,0,-0,0,0,7.12503157,7.88936568,2.4413297,2.70322209,-12.34179571,-13.66575552
1.107605,0,-0,0,0,7.13606878,7.90394546,2.4532649,2.71724847,-12.27478767,-13.5956162
1.10793551,0,-0,0,0,7.14712096,7.91854913,2.46521377,2.73129789,-12.20824455,-13.5259477
1.10826603,0,-0,0,0,7.15818814,7.93317673,2.47717634,2.74537038,-12.14216022,-13.45674366
1.10859654,0,-0,0,0,7.16927034,7.94782829,2.48915262,2.75946599,-12.07652864,-13.38799786
1.10892705,0,-0,0,0,7.18036757,7.96250385,2.50114264,2.77358474,-12.01134387,-13.31970416
1.10925757,0,-0,0,0,7.19147986,7.97720345,2.51314642,2.78772668,-11.94660008,-13.25185653
1.10958808,0,-0,0,0,7.20260723,7.99192712,2.52516398,2.80189185,-11.88229154,-13.18444904
1.10991859,0,-0,0,0,7.2137497,8.0066749,2.53719534,2.81608028,-11.81841259,-13.11747586
