R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09504551,0.02652615,-0.02181602,0.15077757,-1.17926392,0.82243441,0.9006031,6.9113234,7.56821363,7.82121564,8.56458704
1.09537602,0.02651895,-0.02176625,0.15038834,-1.17608598,0.82078101,0.89906384,6.9092439,7.56822008,7.82032705,8.56619872
1.09570653,0.02651176,-0.02171661,0.15000015,-1.1729178,0.81913106,0.89752726,6.9071623,7.56822285,7.81944422,8.56781611
1.09603705,0.0265046,-0.0216671,0.14961301,-1.16975934,0.81748454,0.89599334,6.90507859,7.56822193,7.81856714,8.56943923
1.09636756,0.02649744,-0.02161771,0.14922691,-1.16661056,0.81584145,0.8944621,6.90299274,7.56821729,7.8176958,8.57106805
1.09669807,0.02649031,-0.02156845,0.14884185,-1.16347143,0.81420179,0.89293353,6.90090474,7.56820892,7.81683018,8.57270258
1.09702858,0.02648318,-0.02151932,0.14845782,-1.16034191,0.81256554,0.89140762,6.89881458,7.56819679,7.81597026,8.57434279
1.0973591,0.02647608,-0.02147032,0.14807483,-1.15722197,0.8109327,0.88988437,6.89672223,7.56818088,7.81511604,8.57598868
1.09768961,0.02646899,-0.02142144,0.14769287,-1.15411156,0.80930326,0.88836378,6.89462769,7.56816119,7.81426749,8.57764024
1.09802012,0.02646192,-0.02137269,0.14731193,-1.15101066,0.80767723,0.88684585,6.89253094,7.56813768,7.81342461,8.57929746
1.09835064,0.02645486,-0.02132406,0.14693202,-1.14791922,0.80605458,0.88533056,6.89043197,7.56811033,7.81258739,8.58096033
1.09868115,0.02644782,-0.02127556,0.14655312,-1.14483722,0.80443533,0.88381793,6.88833075,7.56807914,7.8117558,8.58262884
1.09901166,0.0264408,-0.02122719,0.14617525,-1.14176461,0.80281945,0.88230794,6.88622727,7.56804408,7.81092983,8.58430298
1.09934218,0.02643379,-0.02117894,0.14579839,-1.13870137,0.80120696,0.8808006,6.88412152,7.56800512,7.81010948,8.58598274
1.09967269,0.0264268,-0.02113081,0.14542254,-1.13564745,0.79959783,0.87929589,6.88201348,7.56796226,7.80929471,8.58766811
1.1000032,0.02641982,-0.02108281,0.14504769,-1.13260282,0.79799206,0.87779382,6.87990313,7.56791547,7.80848553,8.58935908
1.10033371,0.02641286,-0.02103493,0.14467386,-1.12956745,0.79638966,0.87629439,6.87779047,7.56786473,7.80768192,8.59105565
1.10066423,0.02640592,-0.02098718,0.14430102,-1.1265413,0.7947906,0.87479758,6.87567547,7.56781003,7.80688386,8.59275779
1.10099474,0.02639899,-0.02093955,0.14392918,-1.12352434,0.7931949,0.87330341,6.87355812,7.56775134,7.80609134,8.59446551
1.10132525,0.02639208,-0.02089204,0.14355834,-1.12051653,0.79160253,0.87181186,6.87143841,7.56768865,7.80530434,8.59617878
1.10165577,0.02638518,-0.02084465,0.14318849,-1.11751784,0.7900135,0.87032293,6.86931631,7.56762193,7.80452285,8.5978976
1.10198628,0.0263783,-0.02079738,0.14281963,-1.11452824,0.7884278,0.86883661,6.86719182,7.56755116,7.80374686,8.59962197
1.10231679,0.02637143,-0.02075024,0.14245176,-1.11154769,0.78684542,0.86735292,6.86506492,7.56747634,7.80297635,8.60135186
1.10264731,0.02636458,-0.02070322,0.14208487,-1.10857616,0.78526636,0.86587184,6.86293559,7.56739743,7.8022113,8.60308727
1.10297782,0.02635775,-0.02065632,0.14171896,-1.10561361,0.78369061,0.86439336,6.86080381,7.56731442,7.80145171,8.60482819
1.10330833,0.02635093,-0.02060954,0.14135403,-1.10266001,0.78211817,0.86291749,6.85866958,7.56722729,7.80069755,8.6065746
1.10363884,0.02634412,-0.02056288,0.14099007,-1.09971533,0.78054903,0.86144423,6.85653288,7.56713602,7.79994882,8.6083265
1.10396936,0.02633734,-0.02051634,0.14062709,-1.09677954,0.77898318,0.85997357,6.85439369,7.5670406,7.7992055,8.61008388
1.10429987,0.02633056,-0.02046992,0.14026507,-1.09385259,0.77742063,0.8585055,6.852252,7.56694099,7.79846757,8.61184672
1.10463038,0.02632381,-0.02042362,0.13990402,-1.09093447,0.77586136,0.85704003,6.85010778,7.56683719,7.79773502,8.61361502
1.1049609,0.02631706,-0.02037744,0.13954393,-1.08802513,0.77430536,0.85557715,6.84796104,7.56672917,7.79700783,8.61538876
1.10529141,0.02631034,-0.02033138,0.13918481,-1.08512455,0.77275264,0.85411685,6.84581175,7.56661692,7.79628599,8.61716793
1.10562192,0.02630362,-0.02028544,0.13882664,-1.08223269,0.77120318,0.85265914,6.84365989,7.56650041,7.79556949,8.61895253
1.10595244,0.02629693,-0.02023961,0.13846942,-1.07934951,0.76965699,0.85120402,6.84150546,7.56637963,7.79485831,8.62074253
1.10628295,0.02629024,-0.02019391,0.13811316,-1.076475,0.76811405,0.84975147,6.83934843,7.56625455,7.79415243,8.62253794
1.10661346,0.02628358,-0.02014832,0.13775784,-1.0736091,0.76657436,0.8483015,6.8371888,7.56612516,7.79345185,8.62433873
1.10694397,0.02627693,-0.02010284,0.13740347,-1.07075181,0.76503791,0.8468541,6.83502654,7.56599144,7.79275654,8.6261449
1.10727449,0.02627029,-0.02005749,0.13705005,-1.06790307,0.7635047,0.84540928,6.83286164,7.56585337,7.79206649,8.62795643
1.107605,0.02626367,-0.02001225,0.13669756,-1.06506286,0.76197472,0.84396701,6.83069409,7.56571094,7.79138169,8.62977332
1.10793551,0.02625706,-0.01996713,0.13634601,-1.06223115,0.76044797,0.84252732,6.82852388,7.56556411,7.79070212,8.63159555
1.10826603,0.02625047,-0.01992212,0.1359954,-1.05940791,0.75892445,0.84109018,6.82635098,7.56541288,7.79002776,8.63342311
1.10859654,0.02624389,-0.01987723,0.13564571,-1.0565931,0.75740413,0.8396556,6.82417538,7.56525721,7.7893586,8.63525599
1.10892705,0.02623733,-0.01983246,0.13529696,-1.0537867,0.75588703,0.83822358,6.82199707,7.56509711,7.78869463,8.63709418
1.10925757,0.02623078,-0.0197878,0.13494913,-1.05098868,0.75437313,0.83679411,6.81981604,7.56493254,7.78803583,8.63893767
1.10958808,0.02622425,-0.01974325,0.13460223,-1.04819899,0.75286243,0.83536718,6.81763226,7.56476348,7.78738219,8.64078644
1.10991859,0.02621773,-0.01969882,0.13425624,-1.04541762,0.75135493,0.8339428,6.81544573,7.56458992,7.78673368,8.64264048
