R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT,A5,R5,A6,R6
1.10198628,0,-0,0,0,4.0280257,4.43882905,3.26006898,3.59255129,-1.36302494,-1.50203479,41.807028,46.07077123,8.56216917,9.43539295
1.10231679,0,-0,0,0,4.02904558,4.4412846,3.26504636,3.59911543,-1.34361651,-1.48109104,42.27201497,46.59715195,8.58375177,9.46201371
1.10264731,0,-0,0,0,4.03006046,4.44373531,3.27001578,3.60567408,-1.32428688,-1.46022136,42.74851868,47.13653893,8.60536026,9.48867731
1.10297782,0,-0,0,0,4.03107032,4.44618115,3.27497725,3.61222726,-1.30503554,-1.43942525,43.23697851,47.68942823,8.62699499,9.51538412
1.10330833,0,-0,0,0,4.03207518,4.44862214,3.2799308,3.61877498,-1.28586199,-1.41870225,43.73785651,48.25634149,8.64865629,9.54213454
1.10363884,0,-0,0,0,4.03307502,4.45105825,3.28487644,3.62531724,-1.26676574,-1.39805188,44.25163882,48.83782753,8.67034449,9.56892898
1.10396936,0,-0,0,0,4.03406985,4.4534895,3.28981419,3.63185406,-1.2477463,-1.37747368,44.77883727,49.4344642,8.69205994,9.59576783
1.10429987,0,-0,0,0,4.03505967,4.45591587,3.29474407,3.63838545,-1.22880319,-1.3569672,45.31999109,50.04686029,8.71380298,9.6226515
1.10463038,0,-0,0,0,4.03604448,4.45833736,3.29966608,3.64491141,-1.20993591,-1.33653197,45.87566881,50.67565763,8.73557394,9.64958039
1.1049609,0,-0,0,0,4.03702428,4.46075396,3.30458026,3.65143196,-1.191144,-1.31616754,46.44647024,51.32153339,8.75737318,9.67655492
1.10529141,0,-0,0,0,4.03799906,4.46316568,3.30948661,3.65794712,-1.17242698,-1.29587347,47.03302864,51.98520252,8.77920104,9.7035755
1.10562192,0,-0,0,0,4.03896884,4.46557249,3.31438515,3.66445688,-1.15378439,-1.27564932,47.63601314,52.66742043,8.80105788,9.73064253
1.10595244,0,-0,0,0,4.0399336,4.46797441,3.3192759,3.67096127,-1.13521575,-1.25549463,48.25613125,53.36898589,8.82294404,9.75775644
1.10628295,0,-0,0,0,4.04089336,4.47037142,3.32415888,3.67746029,-1.11672062,-1.23540898,48.89413171,54.0907442,8.84485987,9.78491766
1.10661346,0,-0,0,0,4.0418481,4.47276351,3.3290341,3.68395395,-1.09829852,-1.21539193,49.5508075,54.83359061,8.86680574,9.81212659
1.10694397,0,-0,0,0,4.04279783,4.4751507,3.33390158,3.69044226,-1.07994902,-1.19544306,50.22699916,55.59847408,8.88878199,9.83938367
1.10727449,0,-0,0,0,4.04374255,4.47753296,3.33876133,3.69692524,-1.06167166,-1.17556194,50.92359842,56.38640135,8.910789,9.86668932
1.107605,0,-0,0,0,4.04468226,4.47991029,3.34361338,3.7034029,-1.04346599,-1.15574815,51.64155219,57.19844144,8.93282712,9.89404398
1.10793551,0,-0,0,0,4.04561695,4.4822827,3.34845773,3.70987523,-1.02533159,-1.13600128,52.3818668,58.03573049,8.95489671,9.92144809
1.10826603,0,-0,0,0,4.04654664,4.48465017,3.3532944,3.71634227,-1.00726801,-1.11632091,53.14561284,58.89947718,8.97699815,9.94890207
1.10859654,0,-0,0,0,4.04747132,4.48701269,3.35812342,3.722804,-0.98927481,-1.09670663,53.93393033,59.79096853,8.9991318,9.97640637
1.10892705,0,-0,0,0,4.04839098,4.48937028,3.36294479,3.72926046,-0.97135158,-1.07715804,54.7480344,60.71157643,9.02129803,10.00396144
1.10925757,0,-0,0,0,4.04930563,4.49172291,3.36775854,3.73571164,-0.95349788,-1.05767474,55.58922167,61.6627647,9.04349722,10.03156771
1.10958808,0,-0,0,0,4.05021527,4.49407058,3.37256468,3.74215756,-0.9357133,-1.03825633,56.4588771,62.64609697,9.06572974,10.05922564
1.10991859,0,-0,0,0,4.05111991,4.4964133,3.37736322,3.74859823,-0.91799742,-1.01890241,57.35848173,63.66324526,9.08799597,10.08693569
