R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10264731,0.18553751,-0.2377372,1.16528402,-5.25662442,1.28134301,1.41286942,4.90156376,5.40469607,4.5110242,4.97406867
1.10297782,0.185459,-0.23735234,1.16354822,-5.24706976,1.27981031,1.41160238,4.9021982,5.40701587,4.50954217,4.97392499
1.10330833,0.18538062,-0.23696806,1.16181557,-5.23753617,1.27827852,1.41033534,4.90283615,5.40933997,4.50806162,4.97378194
1.10363884,0.18530236,-0.23658435,1.16008607,-5.22802361,1.27674765,1.4090683,4.90347762,5.41166838,4.50658253,4.97363954
1.10396936,0.18522423,-0.23620121,1.15835971,-5.21853202,1.27521769,1.40780125,4.90412262,5.4140011,4.50510492,4.97349778
1.10429987,0.18514622,-0.23581864,1.15663648,-5.20906135,1.27368865,1.40653421,4.90477114,5.41633814,4.50362878,4.97335668
1.10463038,0.18506835,-0.23543665,1.15491638,-5.19961155,1.27216053,1.40526718,4.9054232,5.41867951,4.50215413,4.97321624
1.1049609,0.18499059,-0.23505521,1.1531994,-5.19018258,1.27063333,1.40400014,4.90607879,5.42102522,4.50068096,4.97307647
1.10529141,0.18491297,-0.23467435,1.15148553,-5.18077439,1.26910704,1.40273311,4.90673792,5.42337527,4.49920928,4.97293737
1.10562192,0.18483547,-0.23429405,1.14977477,-5.17138693,1.26758167,1.40146609,4.9074006,5.42572969,4.49773909,4.97279894
1.10595244,0.18475809,-0.23391432,1.14806711,-5.16202015,1.26605722,1.40019907,4.90806683,5.42808847,4.4962704,4.9726612
1.10628295,0.18468084,-0.23353515,1.14636254,-5.15267401,1.26453369,1.39893206,4.90873662,5.43045162,4.4948032,4.97252414
1.10661346,0.18460372,-0.23315654,1.14466105,-5.14334845,1.26301107,1.39766505,4.90940997,5.43281916,4.49333751,4.97238777
1.10694397,0.18452672,-0.2327785,1.14296265,-5.13404343,1.26148937,1.39639806,4.91008688,5.43519109,4.49187332,4.9722521
1.10727449,0.18444985,-0.23240101,1.14126732,-5.1247589,1.25996859,1.39513107,4.91076736,5.43756741,4.49041064,4.97211714
1.107605,0.1843731,-0.23202409,1.13957505,-5.11549481,1.25844872,1.3938641,4.91145142,5.43994815,4.48894947,4.97198289
1.10793551,0.18429647,-0.23164773,1.13788584,-5.10625112,1.25692977,1.39259713,4.91213906,5.44233331,4.48748983,4.97184935
1.10826603,0.18421997,-0.23127192,1.13619968,-5.09702778,1.25541174,1.39133018,4.91283028,5.44472289,4.4860317,4.97171652
1.10859654,0.1841436,-0.23089667,1.13451657,-5.08782474,1.25389463,1.39006325,4.91352509,5.44711691,4.48457509,4.97158443
1.10892705,0.18406734,-0.23052197,1.13283649,-5.07864196,1.25237843,1.38879632,4.9142235,5.44951538,4.48312002,4.97145307
1.10925757,0.18399122,-0.23014783,1.13115945,-5.06947939,1.25086315,1.38752942,4.9149255,5.4519183,4.48166647,4.97132244
1.10958808,0.18391521,-0.22977425,1.12948543,-5.06033697,1.24934879,1.38626252,4.91563111,5.45432568,4.48021446,4.97119255
1.10991859,0.18383933,-0.22940121,1.12781443,-5.05121468,1.24783535,1.38499565,4.91634033,5.45673753,4.47876399,4.97106342
