date,realized_ret
19960116,1.05422062980738
19960220,1.00689924295637
19960319,1.02642360631589
19960423,1.02341999447497
19960521,0.949417325643617
19960618,1.00475787692958
19960723,1.09596886116739
19960820,1.06779431867686
19960917,1.08006559873488
19961022,1.05986667987602
19961119,1.0458256979627
19961224,1.06756055017776
19970121,1.00176308258381
19970218,0.938808511680898
19970318,1.05076868525695
19970422,1.16019674416803
19970520,1.08749376232683
19970617,1.00714429462669
19970722,1.01769845178698
19970819,1.0196002203
19970923,1.01172355110145
19971021,0.973772987205332
19971118,1.0248126791938
19971223,1.10124263946418
19980120,1.12319640302473
19980217,1.09773553912941
19980317,1.0261742792355
19980421,0.976905393771024
19980519,1.06960667676112
19980623,0.965832655941545
19980721,0.875561125082613
19980818,0.959335270613876
19980922,1.13006614026398
19981020,1.11664301222825
19981117,1.09122985640558
19981222,1.02962021319907
19990119,1.03777156549521
19990216,1.0621079501075
19990323,1.05399559478346
19990420,1.02807444666468
19990518,1.06409564095641
19990622,1.00054645626853
19990720,0.969733497930434
19990817,0.92802196167123
19990921,1.08750516220805
19991019,1.12662131735008
19991123,1.02614192960474
19991221,0.939069225563857
20000118,1.00641175419547
20000222,1.06091689654407
20000321,0.941815552892822
20000418,1.01585033400157
20000523,1.07739507664536
20000620,1.01068464378875
20000718,0.981301966875092
20000822,0.932449119902812
20000919,0.936858688951298
20001017,0.97198456261991
20001121,0.996430029316807
20001219,0.996882659313726
20010116,0.867244563373912
20010220,0.971882965580872
20010320,1.13069962017119
20010417,1.01892080113441
20010522,0.924750645343598
20010619,0.958262547625724
20010724,0.824307600392609
20010821,0.927604859754938
20010918,1.10255243333269
20011023,1.05541215730379
20011120,0.986802723469798
20011218,0.966104364259966
20020115,1.0174229403502
20020219,1.03861207007957
20020319,0.945569046988353
20020423,0.898434093881703
20020521,0.785050190761936
20020618,0.895510731434522
20020723,1.05978438009277
20020820,0.943419775343226
20020917,1.0415674512318
20021022,1.006279769929
20021119,1.00562035818632
20021224,0.950362477170101
20030121,1.00920438926568
20030218,1.0498255342646
20030318,1.08947216613787
20030422,1.09252005222906
20030520,1.08001261239712
20030617,0.979251922582686
20030722,1.04876987379948
20030819,1.03688332418816
20030923,1.00607368103943
20031021,1.04076364922612
20031118,1.10219020451579
20031223,1.04387693655225
20040120,0.974542708360775
20040217,0.980656704033743
20040323,0.999643493761141
20040420,1.01508742118678
20040518,1.0090701701344
20040622,0.96821255101771
20040720,1.01793139527542
20040817,1.0244890035222
20040921,1.03634109625432
20041019,1.0824760022842
20041123,0.992293574863629
20041221,0.996797876311751
20050118,0.99470726935233
20050215,0.944220407893432
20050322,1.01499517798773
20050419,1.05567410954389
20050517,1.04610666212302
20050621,1.00502632641458
20050719,1.0069630292431
20050823,0.968806721584796
20050920,1.02204955213127
20051018,1.07569558796068
20051122,1.00020614796667
20051220,1.02192724790016
20060117,1.01895660714147
20060221,1.02201819131275
20060321,0.976719625663915
20060418,0.957090964707682
20060523,0.987036241226185
20060620,1.05014030900235
20060718,1.06711349708132
20060822,1.05372568947198
20060919,1.06287595482094
20061017,1.04621531468788
20061121,1.01973895253099
20061219,1.02103749430045
20070116,0.968608143026748
20070220,1.01690096459498
20070320,1.07924504231222
20070417,1.04174708456792
20070522,1.00654804083668
20070619,0.942778900697659
20070724,1.00973501694197
20070821,1.03697689203383
20070918,0.959836292094909
20071023,0.976881922097408
20071120,0.920462596374245
20071218,0.927840932521409
20080122,1.01450591377337
20080219,1.03080561692789
20080318,1.07109578129462
20080422,0.957839731383636
20080520,0.891948492995613
20080617,0.960967629706943
20080722,0.98283476898982
20080819,0.74252579557745
20080923,0.673301240511016
20081021,0.929668603738024
20081118,0.989524164261104
20081223,0.892128921636776
20090120,0.954447231812424
20090217,1.1019172041512
20090317,1.13463219040765
20090421,1.08369800489366
20090519,1.03551253675135
20090623,1.14638587867277
20090721,1.11913092669027
20090818,1.09903301100367
20090922,1.01840135863987
20091020,1.0104577200154
20091117,1.02315548670654
20091222,0.992084220318062
20100119,1.00840701424932
20100216,1.08883246412816
20100323,0.926347973462105
20100420,0.92572711382821
20100518,0.950107066381156
20100622,0.978435328811022
20100720,1.03886550743899
20100817,1.07656470243652
20100921,1.05259786976434
20101019,1.0669096835063
20101123,1.08691233389513
20101221,1.07046867527499
20110118,0.987783972448302
20110215,0.99372745687156
20110322,1.03053092899047
20110419,0.968673340342216
20110517,0.990338455055757
20110621,0.867242497221193
20110719,0.916546697519465
20110823,1.06529874822558
20110920,1.01128035338452
20111018,0.995332060258858
20111122,1.1071849432679
20111220,1.09661645049545
20120117,1.08541590977606
20120221,1.01198053163609
20120320,0.921523706528545
20120417,0.965530134169315
20120522,1.03496046725352
20120619,1.04431582202978
20120724,1.09104019248156
20120821,1.01416673153265
20120918,0.931858673902914
20121023,1.01205850924556
20121120,1.07073734877253
20121218,1.0504565278997
20130115,1.06001331214258
20130219,1.01587913308164
20130319,1.07694046527249
20130423,1.00864591646715
20130521,1.01373744877663
20130618,1.00243369394785
20130723,1.01035222377821
20130820,1.0557690561927
20130917,1.05479950256928
20131022,1.03627462713787
20131119,1.02843047872608
20131224,1.00159819344141
20140121,1.01232237769823
20140218,1.01308698581021
20140318,1.00299639471224
20140422,1.04432975978293
20140520,1.05627312676538
20140617,1.00673020973331
20140722,1.01354655588774
20140819,0.952139685102947
20140923,1.04071576632691
20141021,1.06664159729663
20141118,0.984218734769471
20141222,1.01527995612305
20150120,1.04229808904601
20150217,0.990877667425274
20150316,1.01995973457493
20150420,1.00456579699105
