date,exdate,price_date,price_exdate,has_price_date,has_price_exdate,drop_reason
20020214,20020315,1116.48,1166.16,True,True,
20020321,20020419,1153.59,1125.17,True,True,
20020418,20020517,1124.47,1106.59,True,True,
20020523,20020621,1097.08,989.14,True,True,
20020620,20020719,1006.29,847.76,True,True,
20020718,20020816,881.56,928.77,True,True,
20020822,20020920,962.7,845.39,True,True,
20020919,20021018,843.32,884.39,True,True,
20021017,20021115,879.2,909.83,True,True,
20021121,20021220,933.76,895.75,True,True,
20021219,20030117,884.25,901.78,True,True,
20030123,20030221,887.34,848.17,True,True,
20030220,20030321,837.1,895.79,True,True,
20030320,20030417,875.67,893.58,True,True,
20030417,20030516,893.58,944.3,True,True,
20030522,20030620,931.87,995.69,True,True,
20030619,20030718,994.7,993.32,True,True,
20030717,20030815,981.73,990.67,True,True,
20030821,20030919,1003.27,1036.3,True,True,
20030918,20031017,1039.58,1039.32,True,True,
20031023,20031121,1033.77,1035.28,True,True,
20031120,20031219,1033.65,1088.67,True,True,
20031218,20040116,1089.18,1139.83,True,True,
20040122,20040220,1143.94,1144.11,True,True,
20040219,20040319,1147.06,1109.78,True,True,
20040318,20040416,1122.32,1134.61,True,True,
20040422,20040521,1139.93,1093.56,True,True,
20040520,20040618,1089.19,1135.02,True,True,
20040617,20040716,1132.05,1101.39,True,True,
20040722,20040820,1096.84,1098.35,True,True,
20040819,20040917,1091.23,1128.55,True,True,
20040916,20041015,1123.5,1108.2,True,True,
20041021,20041119,1106.49,1170.34,True,True,
20041118,20041217,1183.55,1194.22,True,True,
20041223,20050121,1210.13,1167.87,True,True,
20050120,20050218,1175.41,1201.59,True,True,
20050217,20050318,1200.75,1189.65,True,True,
20050317,20050415,1190.21,1142.62,True,True,
20050421,20050520,1159.95,1189.28,True,True,
20050519,20050617,1191.08,1216.96,True,True,
20050616,20050715,1210.96,1227.92,True,True,
20050721,20050819,1227.04,1219.71,True,True,
20050818,20050916,1219.02,1237.91,True,True,
20050922,20051021,1214.62,1179.59,True,True,
20051020,20051118,1177.8,1248.27,True,True,
20051117,20051216,1242.8,1267.32,True,True,
20051222,20060120,1268.12,1261.49,True,True,
20060119,20060217,1285.04,1287.24,True,True,
20060216,20060317,1289.38,1307.25,True,True,
20060323,20060421,1301.67,1311.28,True,True,
20060420,20060519,1311.46,1267.03,True,True,
20060518,20060616,1261.81,1251.54,True,True,
20060622,20060721,1245.6,1240.29,True,True,
20060720,20060818,1249.13,1302.3,True,True,
20060817,20060915,1297.48,1319.87,True,True,
20060921,20061020,1318.03,1368.6,True,True,
20061019,20061117,1366.96,1401.2,True,True,
20061116,20061215,1399.76,1427.09,True,True,
20061221,20070119,1418.3,1430.5,True,True,
20070118,20070216,1426.37,1455.54,True,True,
20070215,20070316,1456.81,1386.95,True,True,
20070322,20070420,1434.54,1484.35,True,True,
20070419,20070518,1470.73,1522.75,True,True,
20070517,20070615,1512.75,1532.91,True,True,
20070621,20070720,1522.19,1534.1,True,True,
20070719,20070817,1553.08,1445.94,True,True,
20070823,20070921,1462.5,1525.75,True,True,
20070920,20071019,1518.75,1500.63,True,True,
20071018,20071116,1540.08,1458.74,True,True,
20071123,20071221,1440.7,1484.46,True,True,
20071220,20080118,1460.12,1325.19,True,True,
20080117,20080215,1333.25,1349.99,True,True,
20080221,20080320,1342.53,1329.51,True,True,
20080320,20080418,1329.51,1390.33,True,True,
20080417,20080516,1365.56,1425.35,True,True,
20080522,20080620,1394.35,1317.93,True,True,
20080619,20080718,1342.83,1260.68,True,True,
20080717,20080815,1260.32,1298.2,True,True,
20080821,20080919,1277.72,1255.08,True,True,
20080918,20081017,1206.51,940.55,True,True,
20081023,20081121,908.11,800.03,True,True,
20081120,20081219,752.44,887.88,True,True,
20081218,20090116,885.28,850.12,True,True,
20090122,20090220,827.5,770.05,True,True,
20090219,20090320,778.94,768.54,True,True,
20090319,20090417,784.04,869.6,True,True,
20090416,20090515,865.3,882.88,True,True,
20090521,20090619,888.33,921.23,True,True,
20090618,20090717,918.37,940.38,True,True,
20090723,20090821,976.29,1026.13,True,True,
20090820,20090918,1007.37,1068.3,True,True,
20090917,20091016,1065.49,1087.68,True,True,
20091022,20091120,1092.91,1091.38,True,True,
20091119,20091218,1094.9,1102.47,True,True,
20091217,20100115,1096.08,1136.03,True,True,
20100121,20100219,1116.48,1109.17,True,True,
20100218,20100319,1106.75,1159.9,True,True,
20100318,20100416,1165.83,1192.13,True,True,
20100422,20100521,1208.67,1087.69,True,True,
20100520,20100618,1071.59,1117.51,True,True,
20100617,20100716,1116.04,1064.88,True,True,
20100722,20100820,1093.67,1071.69,True,True,
20100819,20100917,1075.63,1125.59,True,True,
20100916,20101015,1124.66,1176.19,True,True,
20101021,20101119,1180.26,1199.73,True,True,
20101118,20101217,1196.69,1243.91,True,True,
20101223,20110121,1256.77,1283.35,True,True,
20110120,20110218,1280.26,1343.01,True,True,
20110217,20110318,1340.43,1279.2,True,True,
20110317,20110415,1273.72,1319.68,True,True,
20110421,20110520,1337.38,1333.27,True,True,
20110519,20110617,1343.6,1271.5,True,True,
20110616,20110715,1267.64,1316.14,True,True,
20110721,20110819,1343.8,1123.53,True,True,
20110818,20110916,1140.65,1216.01,True,True,
20110922,20111021,1129.56,1238.25,True,True,
20111020,20111118,1215.39,1215.65,True,True,
20111117,20111216,1216.13,1219.66,True,True,
20111222,20120120,1254,1315.38,True,True,
20120119,20120217,1314.5,1361.23,True,True,
20120216,20120316,1358.04,1404.17,True,True,
20120322,20120420,1392.78,1378.53,True,True,
20120419,20120518,1376.92,1295.22,True,True,
20120517,20120615,1304.86,1342.84,True,True,
20120621,20120720,1325.51,1362.66,True,True,
20120719,20120817,1376.51,1418.16,True,True,
20120823,20120921,1402.08,1460.15,True,True,
20120920,20121019,1460.26,1433.19,True,True,
20121018,20121116,1457.34,1359.88,True,True,
20121123,20121221,1409.15,1430.15,True,True,
20121220,20130118,1443.69,1485.98,True,True,
20130117,20130215,1480.94,1519.79,True,True,
20130214,20130315,1521.38,1560.7,True,True,
20130321,20130419,1545.8,1555.25,True,True,
20130418,20130517,1541.61,1667.47,True,True,
20130523,20130621,1650.51,1592.43,True,True,
20130620,20130719,1588.19,1692.09,True,True,
20130718,20130816,1689.37,1655.83,True,True,
20130822,20130920,1656.96,1709.91,True,True,
20130919,20131018,1722.34,1744.5,True,True,
20131017,20131115,1733.15,1798.18,True,True,
20131121,20131220,1795.85,1818.32,True,True,
20131219,20140117,1809.6,1838.7,True,True,
20140123,20140221,1828.46,1836.25,True,True,
20140220,20140321,1839.78,1866.52,True,True,
20140320,20140417,1872.01,1864.85,True,True,
20140417,20140516,1864.85,1877.86,True,True,
20140522,20140620,1892.49,1962.87,True,True,
20140619,20140718,1959.48,1978.22,True,True,
20140717,20140815,1958.12,1955.06,True,True,
20140821,20140919,1992.37,2010.4,True,True,
20140918,20141017,2011.36,1886.76,True,True,
20141023,20141121,1950.82,2063.5,True,True,
20141120,20141219,2052.75,2070.65,True,True,
20141218,20150116,2061.23,2019.42,True,True,
20150121,20150220,2032.12,2110.3,True,True,
20150218,20150320,2099.68,2108.1,True,True,
20150318,20150417,2099.5,2081.18,True,True,
20150415,20150515,2106.63,2122.73,True,True,
20150520,20150619,2125.85,2109.99,True,True,
20150617,20150717,2100.44,2126.64,True,True,
20150722,20150821,2114.15,1970.89,True,True,
20150819,20150918,2079.61,1958.03,True,True,
20150916,20151016,1995.31,2033.11,True,True,
20151021,20151120,2018.94,2089.17,True,True,
20151119,20151218,2081.24,2005.55,True,True,
20151216,20160115,2073.07,1880.33,True,True,
20160120,20160219,1859.33,1917.78,True,True,
20160217,20160318,1926.82,2049.58,True,True,
20160316,20160415,2027.22,2080.73,True,True,
20160420,20160520,2102.4,2052.32,True,True,
20160518,20160617,2047.63,2071.22,True,True,
20160615,20160715,2071.5,2161.74,True,True,
20160720,20160819,2173.02,2183.87,True,True,
20160817,20160916,2182.22,2139.16,True,True,
20160921,20161021,2163.12,2141.16,True,True,
20161019,20161118,2144.29,2181.9,True,True,
20161116,20161216,2176.94,2258.07,True,True,
20161221,20170120,2265.18,2271.31,True,True,
20170118,20170217,2271.89,2351.16,True,True,
20170215,20170317,2349.25,2378.25,True,True,
20170322,20170421,2348.45,2348.69,True,True,
20170419,20170519,2338.17,2381.73,True,True,
20170517,20170616,2357.03,2433.15,True,True,
20170621,20170721,2435.61,2472.54,True,True,
20170719,20170818,2473.83,2425.55,True,True,
20170816,20170915,2468.11,2500.23,True,True,
20170920,20171020,2508.24,2575.21,True,True,
20171018,20171117,2561.26,2578.85,True,True,
20171115,20171215,2564.62,2675.81,True,True,
20171220,20180119,2679.25,2810.3,True,True,
20180117,20180216,2802.56,2732.22,True,True,
20180214,20180316,2698.63,2752.01,True,True,
20180321,20180420,2711.93,2670.14,True,True,
20180418,20180518,2708.64,2712.97,True,True,
20180516,20180615,2722.46,2779.66,True,True,
20180620,20180720,2767.32,2801.83,True,True,
20180718,20180817,2815.62,2850.13,True,True,
20180822,20180921,2861.82,2929.67,True,True,
20180919,20181019,2907.95,2767.78,True,True,
20181017,20181116,2809.21,2736.27,True,True,
20181121,20181221,2649.93,2416.62,True,True,
20181219,20190118,2506.96,2670.71,True,True,
20190116,20190215,2616.1,2775.6,True,True,
20190213,20190315,2753.03,2822.48,True,True,
20190319,20190418,2832.57,2905.03,True,True,
20190417,20190517,2900.45,2859.53,True,True,
20190522,20190621,2856.27,2950.46,True,True,
20190619,20190719,2926.46,2976.61,True,True,
20190717,20190816,2984.42,2888.68,True,True,
20190821,20190920,2924.43,2992.07,True,True,
20190918,20191018,3006.73,2986.2,True,True,
20191016,20191115,2989.69,3120.46,True,True,
20191120,20191220,3108.46,3221.22,True,True,
20191218,20200117,3191.14,3329.62,True,True,
20200122,20200221,3321.75,3337.75,True,True,
20200219,20200320,3386.15,2304.92,True,True,
20200318,20200417,2398.1,2874.56,True,True,
20200415,20200515,2783.36,2863.7,True,True,
20200520,20200619,2971.61,3097.74,True,True,
20200617,20200717,3113.49,3224.73,True,True,
20200722,20200821,3276.02,3397.16,True,True,
20200819,20200918,3374.85,3319.47,True,True,
20200916,20201016,3385.49,3483.81,True,True,
20201021,20201120,3435.56,3557.54,True,True,
20201118,20201218,3567.79,3709.41,True,True,
20201216,20210115,3701.17,3768.25,True,True,
20210120,20210219,3851.85,3906.71,True,True,
20210217,20210319,3931.33,3913.1,True,True,
20210317,20210416,3974.12,4185.47,True,True,
20210421,20210521,4173.42,4155.86,True,True,
20210519,20210618,4115.68,4166.45,True,True,
20210616,20210716,4223.7,4327.16,True,True,
20210721,20210820,4358.69,4441.67,True,True,
20210818,20210917,4400.27,4432.99,True,True,
20210915,20211015,4480.7,4471.37,True,True,
20211020,20211119,4536.19,4697.96,True,True,
20211117,20211217,4688.67,4620.64,True,True,
20211222,20220121,4696.56,4397.94,True,True,
20220119,20220218,4532.76,4348.87,True,True,
20220216,20220318,4475.01,4463.12,True,True,
20220315,20220414,4262.45,4392.59,True,True,
20220420,20220520,4459.45,3901.36,True,True,
20220518,20220617,3923.68,3674.84,True,True,
20220615,20220715,3789.99,3863.16,True,True,
20220720,20220819,3959.9,4228.48,True,True,
20220817,20220916,4274.04,3873.33,True,True,
20220921,20221021,3789.93,3752.75,True,True,
20221019,20221118,3695.16,3965.34,True,True,
20221116,20221216,3958.79,3852.36,True,True,
20221221,20230120,3878.44,3972.61,True,True,
20230118,20230217,3928.86,4079.09,True,True,
20230215,20230317,4147.6,3916.64,True,True,
20230322,20230421,3936.97,4133.52,True,True,
20230419,20230519,4154.52,4191.98,True,True,
20230517,20230616,4158.77,4409.59,True,True,
20230621,20230721,4365.69,4536.34,True,True,
20230719,20230818,4565.72,4369.71,True,True,
20230816,20230915,4404.33,4450.32,True,True,
20230920,20231020,4402.2,4224.16,True,True,
20231018,20231117,4314.6,4514.02,True,True,
20231115,20231215,4502.88,4719.19,True,True,
20231220,20240119,4698.35,4839.81,True,True,
20240117,20240216,4739.21,5005.57,True,True,
20240214,20240315,5000.62,5117.09,True,True,
20240320,20240419,5224.62,4967.23,True,True,
20240417,20240517,5022.21,5303.27,True,True,
20240522,20240621,5307.01,5464.62,True,True,
20240620,20240719,5473.17,5505,True,True,
20240717,20240816,5588.27,5554.25,True,True,
20240821,20240920,5620.85,5702.55,True,True,
20240918,20241018,5618.26,5864.67,True,True,
20241016,20241115,5842.47,5870.62,True,True,
20241120,20241220,5917.11,5930.85,True,True,
20241218,20250117,5872.16,5996.66,True,True,
