ttm_label,source_sheet,date,raw_exdate,exdate,raw_calendar_ttm,effective_calendar_ttm,final_ttm_after_am,raw_exdate_weekday,saturday_adjusted,holiday_adjusted
180,180,19960325,19960921,19960920,180,179,178,Saturday,1,0
180,180,19960624,19961221,19961220,180,179,178,Saturday,1,0
180,180,19960923,19970322,19970321,180,179,178,Saturday,1,0
180,180,19961223,19970621,19970620,180,179,178,Saturday,1,0
180,180,19970324,19970920,19970919,180,179,178,Saturday,1,0
180,180,19970623,19971220,19971219,180,179,178,Saturday,1,0
180,180,19970922,19980321,19980320,180,179,178,Saturday,1,0
180,180,19971222,19980620,19980619,180,179,178,Saturday,1,0
180,180,19980323,19980919,19980918,180,179,178,Saturday,1,0
180,180,19980622,19981219,19981218,180,179,178,Saturday,1,0
180,180,19980921,19990320,19990319,180,179,178,Saturday,1,0
180,180,19981221,19990619,19990618,180,179,178,Saturday,1,0
180,180,19990322,19990918,19990917,180,179,178,Saturday,1,0
180,180,19990621,19991218,19991217,180,179,178,Saturday,1,0
180,180,19990726,20000122,20000121,180,179,178,Saturday,1,0
180,180,19990920,20000318,20000317,180,179,178,Saturday,1,0
180,180,19991220,20000617,20000616,180,179,178,Saturday,1,0
180,180,20000320,20000916,20000915,180,179,178,Saturday,1,0
180,180,20000619,20001216,20001215,180,179,178,Saturday,1,0
180,180,20000918,20010317,20010316,180,179,178,Saturday,1,0
180,180,20001218,20010616,20010615,180,179,178,Saturday,1,0
180,180,20010326,20010922,20010921,180,179,178,Saturday,1,0
180,180,20010625,20011222,20011221,180,179,178,Saturday,1,0
180,180,20010917,20020316,20020315,180,179,178,Saturday,1,0
180,180,20011224,20020622,20020621,180,179,178,Saturday,1,0
180,180,20020325,20020921,20020920,180,179,178,Saturday,1,0
180,180,20020624,20021221,20021220,180,179,178,Saturday,1,0
180,180,20020923,20030322,20030321,180,179,178,Saturday,1,0
180,180,20021223,20030621,20030620,180,179,178,Saturday,1,0
180,180,20030324,20030920,20030919,180,179,178,Saturday,1,0
180,180,20030623,20031220,20031219,180,179,178,Saturday,1,0
180,180,20030922,20040320,20040319,180,179,178,Saturday,1,0
180,180,20031222,20040619,20040618,180,179,178,Saturday,1,0
180,180,20040322,20040918,20040917,180,179,178,Saturday,1,0
180,180,20040621,20041218,20041217,180,179,178,Saturday,1,0
180,180,20040920,20050319,20050318,180,179,178,Saturday,1,0
180,180,20041220,20050618,20050617,180,179,178,Saturday,1,0
180,180,20050321,20050917,20050916,180,179,178,Saturday,1,0
180,180,20050620,20051217,20051216,180,179,178,Saturday,1,0
180,180,20050919,20060318,20060317,180,179,178,Saturday,1,0
180,180,20051219,20060617,20060616,180,179,178,Saturday,1,0
180,180,20060320,20060916,20060915,180,179,178,Saturday,1,0
180,180,20060619,20061216,20061215,180,179,178,Saturday,1,0
180,180,20060918,20070317,20070316,180,179,178,Saturday,1,0
180,180,20061218,20070616,20070615,180,179,178,Saturday,1,0
180,180,20070326,20070922,20070921,180,179,178,Saturday,1,0
180,180,20070625,20071222,20071221,180,179,178,Saturday,1,0
180,180,20070924,20080322,20080320,180,178,177,Saturday,1,1
180,180,20071224,20080621,20080620,180,179,178,Saturday,1,0
180,180,20080324,20080920,20080919,180,179,178,Saturday,1,0
180,180,20080623,20081220,20081219,180,179,178,Saturday,1,0
180,180,20080922,20090321,20090320,180,179,178,Saturday,1,0
180,180,20081222,20090620,20090619,180,179,178,Saturday,1,0
180,180,20090323,20090919,20090918,180,179,178,Saturday,1,0
180,180,20090622,20091219,20091218,180,179,178,Saturday,1,0
180,180,20090921,20100320,20100319,180,179,178,Saturday,1,0
180,180,20091221,20100619,20100618,180,179,178,Saturday,1,0
180,180,20100322,20100918,20100917,180,179,178,Saturday,1,0
180,180,20100621,20101218,20101217,180,179,178,Saturday,1,0
180,180,20100920,20110319,20110318,180,179,178,Saturday,1,0
180,180,20101220,20110618,20110617,180,179,178,Saturday,1,0
180,180,20110321,20110917,20110916,180,179,178,Saturday,1,0
180,180,20110620,20111217,20111216,180,179,178,Saturday,1,0
180,180,20110919,20120317,20120316,180,179,178,Saturday,1,0
180,180,20111219,20120616,20120615,180,179,178,Saturday,1,0
180,180,20120326,20120922,20120921,180,179,178,Saturday,1,0
180,180,20120521,20121117,20121116,180,179,178,Saturday,1,0
180,180,20120625,20121222,20121221,180,179,178,Saturday,1,0
180,180,20120917,20130316,20130315,180,179,178,Saturday,1,0
180,180,20121224,20130622,20130621,180,179,178,Saturday,1,0
180,180,20130325,20130921,20130920,180,179,178,Saturday,1,0
180,180,20130624,20131221,20131220,180,179,178,Saturday,1,0
180,180,20130722,20140118,20140117,180,179,178,Saturday,1,0
180,180,20130923,20140322,20140321,180,179,178,Saturday,1,0
180,180,20131223,20140621,20140620,180,179,178,Saturday,1,0
180,180,20140324,20140920,20140919,180,179,178,Saturday,1,0
180,180,20140623,20141220,20141219,180,179,178,Saturday,1,0
180,180,20140721,20150117,20150116,180,179,178,Saturday,1,0
180,180,20140922,20150320,20150320,179,179,178,Friday,0,0
180,180,20141222,20150619,20150619,179,179,178,Friday,0,0
180,180,20150323,20150918,20150918,179,179,178,Friday,0,0
180,180,20150622,20151219,20151218,180,179,178,Saturday,1,0
180,180,20150720,20160115,20160115,179,179,178,Friday,0,0
180,180,20150921,20160318,20160318,179,179,178,Friday,0,0
180,180,20151221,20160617,20160617,179,179,178,Friday,0,0
180,180,20160321,20160916,20160916,179,179,178,Friday,0,0
180,180,20160620,20161216,20161216,179,179,178,Friday,0,0
180,180,20160725,20170120,20170120,179,179,178,Friday,0,0
180,180,20160919,20170317,20170317,179,179,178,Friday,0,0
180,180,20161219,20170616,20170616,179,179,178,Friday,0,0
180,180,20170320,20170915,20170915,179,179,178,Friday,0,0
180,180,20170619,20171215,20171215,179,179,178,Friday,0,0
180,180,20170724,20180119,20180119,179,179,178,Friday,0,0
180,180,20170918,20180316,20180316,179,179,178,Friday,0,0
180,180,20171218,20180615,20180615,179,179,178,Friday,0,0
180,180,20180326,20180921,20180921,179,179,178,Friday,0,0
180,180,20180625,20181221,20181221,179,179,178,Friday,0,0
180,180,20180723,20190118,20190118,179,179,178,Friday,0,0
180,180,20180917,20190315,20190315,179,179,178,Friday,0,0
180,180,20181224,20190621,20190621,179,179,178,Friday,0,0
180,180,20190219,20190816,20190816,178,178,177,Friday,0,0
180,180,20190325,20190920,20190920,179,179,178,Friday,0,0
180,180,20190422,20191018,20191018,179,179,178,Friday,0,0
180,180,20190520,20191115,20191115,179,179,178,Friday,0,0
180,180,20190624,20191220,20191220,179,179,178,Friday,0,0
180,180,20190722,20200117,20200117,179,179,178,Friday,0,0
180,180,20190826,20200221,20200221,179,179,178,Friday,0,0
