ttm_label,source_sheet,date,raw_exdate,exdate,raw_calendar_ttm,effective_calendar_ttm,final_ttm_after_am,raw_exdate_weekday,saturday_adjusted,holiday_adjusted
90,90D,20130520,20130817,20130816,89,88,87,Saturday,1,0
90,90D,20130624,20130921,20130920,89,88,87,Saturday,1,0
90,90D,20130722,20131019,20131018,89,88,87,Saturday,1,0
90,90D,20130819,20131116,20131115,89,88,87,Saturday,1,0
90,90D,20130923,20131221,20131220,89,88,87,Saturday,1,0
90,90D,20131021,20140118,20140117,89,88,87,Saturday,1,0
90,90D,20131125,20140222,20140221,89,88,87,Saturday,1,0
90,90D,20131223,20140322,20140321,89,88,87,Saturday,1,0
90,90D,20140121,20140419,20140417,88,86,85,Saturday,1,1
90,90D,20140218,20140517,20140516,88,87,86,Saturday,1,0
90,90D,20140324,20140621,20140620,89,88,87,Saturday,1,0
90,90D,20140421,20140719,20140718,89,88,87,Saturday,1,0
90,90D,20140519,20140816,20140815,89,88,87,Saturday,1,0
90,90D,20140623,20140920,20140919,89,88,87,Saturday,1,0
90,90D,20140721,20141018,20141017,89,88,87,Saturday,1,0
90,90D,20140825,20141122,20141121,89,88,87,Saturday,1,0
90,90D,20140922,20141220,20141219,89,88,87,Saturday,1,0
90,90D,20141020,20150117,20150116,89,88,87,Saturday,1,0
90,90D,20141124,20150220,20150220,88,88,87,Friday,0,0
90,90D,20141222,20150320,20150320,88,88,87,Friday,0,0
90,90D,20150120,20150417,20150417,87,87,86,Friday,0,0
90,90D,20150217,20150515,20150515,87,87,86,Friday,0,0
90,90D,20150323,20150619,20150619,88,88,87,Friday,0,0
90,90D,20150420,20150717,20150717,88,88,87,Friday,0,0
90,90D,20150526,20150821,20150821,87,87,86,Friday,0,0
90,90D,20150622,20150918,20150918,88,88,87,Friday,0,0
90,90D,20150720,20151016,20151016,88,88,87,Friday,0,0
90,90D,20150824,20151120,20151120,88,88,87,Friday,0,0
90,90D,20150921,20151219,20151218,89,88,87,Saturday,1,0
90,90D,20151019,20160115,20160115,88,88,87,Friday,0,0
90,90D,20151123,20160219,20160219,88,88,87,Friday,0,0
90,90D,20151221,20160318,20160318,88,88,87,Friday,0,0
90,90D,20160119,20160415,20160415,87,87,86,Friday,0,0
90,90D,20160222,20160520,20160520,88,88,87,Friday,0,0
90,90D,20160321,20160617,20160617,88,88,87,Friday,0,0
90,90D,20160418,20160715,20160715,88,88,87,Friday,0,0
90,90D,20160523,20160819,20160819,88,88,87,Friday,0,0
90,90D,20160620,20160916,20160916,88,88,87,Friday,0,0
90,90D,20160725,20161021,20161021,88,88,87,Friday,0,0
90,90D,20160822,20161118,20161118,88,88,87,Friday,0,0
90,90D,20160919,20161216,20161216,88,88,87,Friday,0,0
90,90D,20161024,20170120,20170120,88,88,87,Friday,0,0
90,90D,20161121,20170217,20170217,88,88,87,Friday,0,0
90,90D,20161219,20170317,20170317,88,88,87,Friday,0,0
90,90D,20170123,20170421,20170421,88,88,87,Friday,0,0
90,90D,20170221,20170519,20170519,87,87,86,Friday,0,0
90,90D,20170320,20170616,20170616,88,88,87,Friday,0,0
90,90D,20170424,20170721,20170721,88,88,87,Friday,0,0
90,90D,20170522,20170818,20170818,88,88,87,Friday,0,0
90,90D,20170619,20170915,20170915,88,88,87,Friday,0,0
90,90D,20170724,20171020,20171020,88,88,87,Friday,0,0
90,90D,20170821,20171117,20171117,88,88,87,Friday,0,0
90,90D,20170918,20171215,20171215,88,88,87,Friday,0,0
90,90D,20171023,20180119,20180119,88,88,87,Friday,0,0
90,90D,20171120,20180216,20180216,88,88,87,Friday,0,0
90,90D,20171218,20180316,20180316,88,88,87,Friday,0,0
90,90D,20180122,20180420,20180420,88,88,87,Friday,0,0
90,90D,20180220,20180518,20180518,87,87,86,Friday,0,0
90,90D,20180319,20180615,20180615,88,88,87,Friday,0,0
90,90D,20180423,20180720,20180720,88,88,87,Friday,0,0
90,90D,20180521,20180817,20180817,88,88,87,Friday,0,0
90,90D,20180625,20180921,20180921,88,88,87,Friday,0,0
90,90D,20180723,20181019,20181019,88,88,87,Friday,0,0
90,90D,20180820,20181116,20181116,88,88,87,Friday,0,0
90,90D,20180924,20181221,20181221,88,88,87,Friday,0,0
90,90D,20181022,20190118,20190118,88,88,87,Friday,0,0
90,90D,20181119,20190215,20190215,88,88,87,Friday,0,0
90,90D,20181217,20190315,20190315,88,88,87,Friday,0,0
90,90D,20190118,20190418,20190418,90,90,89,Thursday,0,0
90,90D,20190219,20190517,20190517,87,87,86,Friday,0,0
90,90D,20190325,20190621,20190621,88,88,87,Friday,0,0
90,90D,20190422,20190719,20190719,88,88,87,Friday,0,0
90,90D,20190520,20190816,20190816,88,88,87,Friday,0,0
90,90D,20190624,20190920,20190920,88,88,87,Friday,0,0
90,90D,20190722,20191018,20191018,88,88,87,Friday,0,0
90,90D,20190819,20191115,20191115,88,88,87,Friday,0,0
90,90D,20190923,20191220,20191220,88,88,87,Friday,0,0
90,90D,20191021,20200117,20200117,88,88,87,Friday,0,0
90,90D,20191125,20200221,20200221,88,88,87,Friday,0,0
90,90D,20191223,20200320,20200320,88,88,87,Friday,0,0
90,90D,20200121,20200417,20200417,87,87,86,Friday,0,0
90,90D,20200218,20200515,20200515,87,87,86,Friday,0,0
90,90D,20200323,20200619,20200619,88,88,87,Friday,0,0
90,90D,20200420,20200717,20200717,88,88,87,Friday,0,0
90,90D,20200526,20200821,20200821,87,87,86,Friday,0,0
90,90D,20200622,20200918,20200918,88,88,87,Friday,0,0
90,90D,20200720,20201016,20201016,88,88,87,Friday,0,0
90,90D,20200824,20201120,20201120,88,88,87,Friday,0,0
90,90D,20200921,20201218,20201218,88,88,87,Friday,0,0
90,90D,20201019,20210115,20210115,88,88,87,Friday,0,0
90,90D,20201123,20210219,20210219,88,88,87,Friday,0,0
90,90D,20201221,20210319,20210319,88,88,87,Friday,0,0
90,90D,20210119,20210416,20210416,87,87,86,Friday,0,0
90,90D,20210222,20210521,20210521,88,88,87,Friday,0,0
90,90D,20210322,20210618,20210618,88,88,87,Friday,0,0
90,90D,20210419,20210716,20210716,88,88,87,Friday,0,0
90,90D,20210524,20210820,20210820,88,88,87,Friday,0,0
90,90D,20210621,20210917,20210917,88,88,87,Friday,0,0
90,90D,20210719,20211015,20211015,88,88,87,Friday,0,0
90,90D,20210823,20211119,20211119,88,88,87,Friday,0,0
90,90D,20210920,20211217,20211217,88,88,87,Friday,0,0
90,90D,20211025,20220121,20220121,88,88,87,Friday,0,0
90,90D,20211122,20220218,20220218,88,88,87,Friday,0,0
90,90D,20211220,20220318,20220318,88,88,87,Friday,0,0
90,90D,20220114,20220414,20220414,90,90,89,Thursday,0,0
90,90D,20220222,20220520,20220520,87,87,86,Friday,0,0
90,90D,20220321,20220617,20220617,88,88,87,Friday,0,0
90,90D,20220418,20220715,20220715,88,88,87,Friday,0,0
90,90D,20220523,20220819,20220819,88,88,87,Friday,0,0
90,90D,20220621,20220916,20220916,87,87,86,Friday,0,0
90,90D,20220725,20221021,20221021,88,88,87,Friday,0,0
90,90D,20220822,20221118,20221118,88,88,87,Friday,0,0
90,90D,20220919,20221216,20221216,88,88,87,Friday,0,0
90,90D,20221024,20230120,20230120,88,88,87,Friday,0,0
90,90D,20221121,20230217,20230217,88,88,87,Friday,0,0
90,90D,20221219,20230317,20230317,88,88,87,Friday,0,0
90,90D,20230123,20230421,20230421,88,88,87,Friday,0,0
90,90D,20230221,20230519,20230519,87,87,86,Friday,0,0
90,90D,20230320,20230616,20230616,88,88,87,Friday,0,0
90,90D,20230424,20230721,20230721,88,88,87,Friday,0,0
90,90D,20230522,20230818,20230818,88,88,87,Friday,0,0
90,90D,20230620,20230915,20230915,87,87,86,Friday,0,0
90,90D,20230724,20231020,20231020,88,88,87,Friday,0,0
90,90D,20230821,20231117,20231117,88,88,87,Friday,0,0
90,90D,20230918,20231215,20231215,88,88,87,Friday,0,0
90,90D,20231023,20240119,20240119,88,88,87,Friday,0,0
90,90D,20231120,20240216,20240216,88,88,87,Friday,0,0
90,90D,20231218,20240315,20240315,88,88,87,Friday,0,0
90,90D,20240122,20240419,20240419,88,88,87,Friday,0,0
90,90D,20240220,20240517,20240517,87,87,86,Friday,0,0
90,90D,20240325,20240621,20240621,88,88,87,Friday,0,0
90,90D,20240422,20240719,20240719,88,88,87,Friday,0,0
90,90D,20240520,20240816,20240816,88,88,87,Friday,0,0
90,90D,20240624,20240920,20240920,88,88,87,Friday,0,0
90,90D,20240722,20241018,20241018,88,88,87,Friday,0,0
90,90D,20240819,20241115,20241115,88,88,87,Friday,0,0
90,90D,20240923,20241220,20241220,88,88,87,Friday,0,0
90,90D,20241021,20250117,20250117,88,88,87,Friday,0,0
90,90D,20241125,20250221,20250221,88,88,87,Friday,0,0
90,90D,20241223,20250321,20250321,88,88,87,Friday,0,0
