date,exdate,price_date,price_exdate,has_price_date,has_price_exdate,drop_reason
20200121,20200717,3320.79,3224.73,True,True,
20200224,20200821,3225.89,3397.16,True,True,
20200323,20200918,2237.4,3319.47,True,True,
20200420,20201016,2823.16,3483.81,True,True,
20200526,20201120,2991.77,3557.54,True,True,
20200622,20201218,3117.86,3709.41,True,True,
20200720,20210115,3251.84,3768.25,True,True,
20200824,20210219,3431.28,3906.71,True,True,
20200921,20210319,3281.06,3913.1,True,True,
20201019,20210416,3426.92,4185.47,True,True,
20201123,20210521,3577.59,4155.86,True,True,
20201221,20210618,3694.92,4166.45,True,True,
20210119,20210716,3798.91,4327.16,True,True,
20210222,20210820,3876.5,4441.67,True,True,
20210322,20210917,3940.59,4432.99,True,True,
20210419,20211015,4163.26,4471.37,True,True,
20210524,20211119,4197.05,4697.96,True,True,
20210621,20211217,4224.79,4620.64,True,True,
20210726,20220121,4422.3,4397.94,True,True,
20210823,20220218,4479.53,4348.87,True,True,
20210920,20220318,4357.73,4463.12,True,True,
20211018,20220414,4486.46,4392.59,True,True,
20211122,20220520,4682.94,3901.36,True,True,
20211220,20220617,4568.02,3674.84,True,True,
20220118,20220715,4577.11,3863.16,True,True,
20220222,20220819,4304.76,4228.48,True,True,
20220321,20220916,4461.18,3873.33,True,True,
20220425,20221021,4296.12,3752.75,True,True,
20220523,20221118,3973.75,3965.34,True,True,
20220621,20221216,3764.79,3852.36,True,True,
20220725,20230120,3966.84,3972.61,True,True,
20220822,20230217,4137.99,4079.09,True,True,
20220919,20230317,3899.89,3916.64,True,True,
20221024,20230421,3797.34,4133.52,True,True,
20221121,20230519,3949.94,4191.98,True,True,
20221219,20230616,3817.66,4409.59,True,True,
20230123,20230721,4019.81,4536.34,True,True,
20230221,20230818,3997.34,4369.71,True,True,
20230320,20230915,3951.57,4450.32,True,True,
20230424,20231020,4137.04,4224.16,True,True,
20230522,20231117,4192.63,4514.02,True,True,
20230620,20231215,4388.71,4719.19,True,True,
20230724,20240119,4554.64,4839.81,True,True,
20230821,20240216,4399.77,5005.57,True,True,
20230918,20240315,4453.53,5117.09,True,True,
20231023,20240419,4217.04,4967.23,True,True,
20231120,20240517,4547.38,5303.27,True,True,
20231226,20240621,4774.75,5464.62,True,True,
20240122,20240719,4850.43,5505,True,True,
20240220,20240816,4975.51,5554.25,True,True,
20240325,20240920,5218.19,5702.55,True,True,
20240422,20241018,5010.6,5864.67,True,True,
20240520,20241115,5308.13,5870.62,True,True,
20240624,20241220,5447.87,5930.85,True,True,
20240722,20250117,5564.41,5996.66,True,True,
20240826,20250221,5616.84,6013.13,True,True,
20240923,20250321,5718.57,5667.56,True,True,
20241021,20250417,5853.98,5282.7,True,True,
20241118,20250516,5893.62,5958.38,True,True,
20241223,20250620,5974.07,5967.84,True,True,
