R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.10033371,0.05653412,-0.04504924,0.36071361,-2.56159756,0.79685045,0.87680142,8.00709647,8.8104782,7.1014718,7.81398884
1.10066423,0.05651925,-0.04493016,0.359868,-2.55539663,0.79495319,0.87497654,8.00949742,8.81576728,7.10092766,7.81573705
1.10099474,0.05650442,-0.04481136,0.35902443,-2.54921448,0.79305932,0.87315414,8.01190688,8.82106734,7.10039283,7.81749516
1.10132525,0.05648963,-0.04469284,0.3581829,-2.54305107,0.79116883,0.87133422,8.01432487,8.82637837,7.09986732,7.81926318
1.10165577,0.05647488,-0.04457459,0.3573434,-2.5369063,0.78928173,0.86951677,8.01675138,8.83170039,7.09935114,7.82104112
1.10198628,0.05646017,-0.04445662,0.35650594,-2.53078013,0.787398,0.86770179,8.01918643,8.83703342,7.09884429,7.82282901
1.10231679,0.05644549,-0.04433893,0.35567049,-2.52467248,0.78551765,0.8658893,8.02163002,8.84237747,7.09834678,7.82462685
1.10264731,0.05643086,-0.04422151,0.35483706,-2.51858328,0.78364067,0.86407927,8.02408215,8.84773256,7.0978586,7.82643466
1.10297782,0.05641626,-0.04410437,0.35400564,-2.51251247,0.78176705,0.86227171,8.02654283,8.8530987,7.09737978,7.82825246
1.10330833,0.0564017,-0.04398751,0.35317622,-2.50645997,0.77989679,0.86046663,8.02901206,8.8584759,7.0969103,7.83008026
1.10363884,0.05638718,-0.04387091,0.3523488,-2.50042572,0.7780299,0.85866402,8.03148985,8.86386418,7.09645018,7.83191808
1.10396936,0.0563727,-0.04375459,0.35152337,-2.49440966,0.77616635,0.85686387,8.03397621,8.86926355,7.09599943,7.83376593
1.10429987,0.05635826,-0.04363855,0.35069993,-2.48841171,0.77430616,0.85506619,8.03647114,8.87467404,7.09555804,7.83562382
1.10463038,0.05634386,-0.04352277,0.34987847,-2.48243181,0.77244931,0.85327098,8.03897464,8.88009564,7.09512602,7.83749178
1.1049609,0.05632949,-0.04340727,0.34905898,-2.4764699,0.7705958,0.85147823,8.04148672,8.88552838,7.09470338,7.83936981
1.10529141,0.05631516,-0.04329204,0.34824145,-2.47052591,0.76874563,0.84968795,8.04400739,8.89097227,7.09429013,7.84125794
1.10562192,0.05630087,-0.04317707,0.34742589,-2.46459977,0.7668988,0.84790012,8.04653666,8.89642733,7.09388626,7.84315617
1.10595244,0.05628662,-0.04306238,0.34661229,-2.45869141,0.76505529,0.84611476,8.04907452,8.90189356,7.09349179,7.84506452
1.10628295,0.05627241,-0.04294795,0.34580063,-2.45280078,0.76321511,0.84433187,8.05162098,8.90737099,7.09310672,7.84698302
1.10661346,0.05625823,-0.04283379,0.34499092,-2.44692781,0.76137825,0.84255143,8.05417605,8.91285964,7.09273105,7.84891166
1.10694397,0.05624409,-0.0427199,0.34418315,-2.44107243,0.75954471,0.84077344,8.05673973,8.9183595,7.09236479,7.85085047
1.10727449,0.05622999,-0.04260628,0.34337731,-2.43523458,0.75771449,0.83899792,8.05931203,8.9238706,7.09200795,7.85279947
1.107605,0.05621593,-0.04249292,0.34257339,-2.4294142,0.75588757,0.83722485,8.06189296,8.92939296,7.09166053,7.85475866
1.10793551,0.0562019,-0.04237983,0.3417714,-2.42361121,0.75406396,0.83545424,8.06448252,8.93492659,7.09132253,7.85672807
1.10826603,0.05618792,-0.042267,0.34097132,-2.41782557,0.75224365,0.83368608,8.06708072,8.94047149,7.09099396,7.8587077
1.10859654,0.05617396,-0.04215444,0.34017315,-2.4120572,0.75042663,0.83192037,8.06968756,8.9460277,7.09067483,7.86069758
1.10892705,0.05616005,-0.04204214,0.33937688,-2.40630604,0.74861291,0.83015711,8.07230304,8.95159522,7.09036515,7.86269772
1.10925757,0.05614617,-0.0419301,0.33858252,-2.40057202,0.74680248,0.82839631,8.07492718,8.95717407,7.0900649,7.86470814
1.10958808,0.05613233,-0.04181833,0.33779004,-2.3948551,0.74499534,0.82663795,8.07755998,8.96276426,7.08977412,7.86672884
1.10991859,0.05611853,-0.04170681,0.33699945,-2.3891552,0.74319148,0.82488204,8.08020144,8.96836581,7.08949279,7.86875985
