Date,vix
20190918,13.95
20190919,14.05
20190920,15.32
20190923,14.91
20190924,17.05
20190925,15.96
20190926,16.07
20190927,17.22
20190930,16.24
20191001,18.56
20191002,20.56
20191003,19.12
20191004,17.04
20191007,17.86
20191008,20.28
20191009,18.64
20191010,17.57
20191011,15.58
20191014,14.57
20191015,13.54
20191016,13.68
20191017,13.79
20191018,14.25
20191021,14.00
20191022,14.46
20191023,14.01
20191024,13.71
20191025,12.65
20191028,13.11
20191029,13.20
20191030,12.33
20191031,13.22
20191101,12.30
20191104,12.83
20191105,13.10
20191106,12.62
20191107,12.73
20191108,12.07
20191111,12.69
20191112,12.68
20191113,13.00
20191114,13.05
20191115,12.05
20191118,12.46
20191119,12.86
20191120,12.78
20191121,13.13
20191122,12.34
20191125,11.87
20191126,11.54
20191127,11.75
20191129,12.62
20191202,14.91
20191203,15.96
20191204,14.80
20191205,14.52
20191206,13.62
20191209,15.86
20191210,15.68
20191211,14.99
20191212,13.94
20191213,12.63
20191216,12.14
20191217,12.29
20191218,12.58
20191219,12.50
20191220,12.51
20191223,12.61
20191224,12.67
20191226,12.65
20191227,13.43
20191230,14.82
20191231,13.78
20200102,12.47
20200103,14.02
20200106,13.85
20200107,13.79
20200108,13.45
20200109,12.54
20200110,12.56
20200113,12.32
20200114,12.39
20200115,12.42
20200116,12.32
20200117,12.10
20200121,12.85
20200122,12.91
20200123,12.98
20200124,14.56
20200127,18.23
20200128,16.28
20200129,16.39
20200130,15.49
20200131,18.84
20200203,17.97
20200204,16.05
20200205,15.15
20200206,14.96
20200207,15.47
20200210,15.04
20200211,15.18
20200212,13.74
20200213,14.15
20200214,13.68
20200218,14.83
20200219,14.38
20200220,15.56
20200221,17.08
20200224,25.03
20200225,27.85
20200226,27.56
20200227,39.16
20200228,40.11
20200302,33.42
20200303,36.82
20200304,31.99
20200305,39.62
20200306,41.94
20200309,54.46
20200310,47.30
20200311,53.90
20200312,75.47
20200313,57.83
20200316,82.69
20200317,75.91
20200318,76.45
20200319,72.00
20200320,66.04
20200323,61.59
20200324,61.67
20200325,63.95
20200326,61.00
20200327,65.54
20200330,57.08
20200331,53.54
20200401,57.06
20200402,50.91
20200403,46.80
20200406,45.24
20200407,46.70
20200408,43.35
20200409,41.67
20200413,41.17
20200414,37.76
20200415,40.84
20200416,40.11
20200417,38.15
20200420,43.83
20200421,45.41
20200422,41.98
20200423,41.38
20200424,35.93
20200427,33.29
20200428,33.57
20200429,31.23
20200430,34.15
20200501,37.19
20200504,35.97
20200505,33.61
20200506,34.12
20200507,31.44
20200508,27.98
20200511,27.57
20200512,33.04
20200513,35.28
20200514,32.61
20200515,31.89
20200518,29.30
20200519,30.53
20200520,27.99
20200521,29.53
20200522,28.16
20200526,28.01
20200527,27.62
20200528,28.59
20200529,27.51
20200601,28.23
20200602,26.84
20200603,25.66
20200604,25.81
20200605,24.52
20200608,25.81
20200609,27.57
20200610,27.57
20200611,40.79
20200612,36.09
20200615,34.40
20200616,33.67
20200617,33.47
20200618,32.94
20200619,35.12
20200622,31.77
20200623,31.37
20200624,33.84
20200625,32.22
20200626,34.73
20200629,31.78
20200630,30.43
20200701,28.62
20200702,27.68
20200706,27.94
20200707,29.43
20200708,28.08
20200709,29.26
20200710,27.29
20200713,32.19
20200714,29.52
20200715,27.76
20200716,28.00
20200717,25.68
20200720,24.46
20200721,24.84
20200722,24.32
20200723,26.08
20200724,25.84
20200727,24.74
20200728,25.44
20200729,24.10
20200730,24.76
20200731,24.46
20200803,24.28
20200804,23.76
20200805,22.99
20200806,22.65
20200807,22.21
20200810,22.13
20200811,24.03
20200812,22.28
20200813,22.13
20200814,22.05
20200817,21.35
20200818,21.51
20200819,22.54
20200820,22.72
20200821,22.54
20200824,22.37
20200825,22.03
20200826,23.27
20200827,24.47
20200828,22.96
20200831,26.41
20200901,26.12
20200902,26.57
20200903,33.60
20200904,30.75
20200908,31.46
20200909,28.81
20200910,29.71
20200911,26.87
20200914,25.85
20200915,25.59
20200916,26.04
20200917,26.46
20200918,25.83
20200921,27.78
20200922,26.86
20200923,28.58
20200924,28.51
20200925,26.38
20200928,26.19
20200929,26.27
20200930,26.37
20201001,26.70
20201002,27.63
20201005,27.96
20201006,29.48
20201007,28.06
20201008,26.36
20201009,25.00
20201012,25.07
20201013,26.07
20201014,26.40
20201015,26.97
20201016,27.41
20201019,29.18
20201020,29.35
20201021,28.65
20201022,28.11
20201023,27.55
20201026,32.46
20201027,33.35
20201028,40.28
20201029,37.59
20201030,38.02
20201102,37.13
20201103,35.55
20201104,29.57
20201105,27.58
20201106,24.86
20201109,25.75
20201110,24.80
20201111,23.45
20201112,25.35
20201113,23.10
20201116,22.45
20201117,22.71
20201118,23.84
20201119,23.11
20201120,23.70
20201123,22.66
20201124,21.64
20201125,21.25
20201127,20.84
20201130,20.57
20201201,20.77
20201202,21.17
20201203,21.28
20201204,20.79
20201207,21.30
20201208,20.68
20201209,22.27
20201210,22.52
20201211,23.31
20201214,24.72
20201215,22.89
20201216,22.50
20201217,21.93
20201218,21.57
20201221,25.16
20201222,24.23
20201223,23.31
20201224,21.53
20201228,21.70
20201229,23.08
20201230,22.77
20201231,22.75
20210104,26.97
20210105,25.34
20210106,25.07
20210107,22.37
20210108,21.56
20210111,24.08
20210112,23.33
20210113,22.21
20210114,23.25
20210115,24.34
20210119,23.24
20210120,21.58
20210121,21.32
20210122,21.91
20210125,23.19
20210126,23.02
20210127,37.21
20210128,30.21
20210129,33.09
20210201,30.24
20210202,25.56
20210203,22.91
20210204,21.77
20210205,20.87
20210208,21.24
20210209,21.63
20210210,21.99
20210211,21.25
20210212,19.97
20210216,21.46
20210217,21.50
20210218,22.49
20210219,22.05
20210222,23.45
20210223,23.11
20210224,21.34
20210225,28.89
20210226,27.95
20210301,23.35
20210302,24.10
20210303,26.67
20210304,28.57
20210305,24.66
20210308,25.47
20210309,24.03
20210310,22.56
20210311,21.91
20210312,20.69
20210315,20.03
20210316,19.79
20210317,19.23
20210318,21.58
20210319,20.95
20210322,18.88
20210323,20.30
20210324,21.20
20210325,19.81
20210326,18.86
20210329,20.74
20210330,19.61
20210331,19.40
20210401,17.33
20210402,
20210405,17.91
20210406,18.12
20210407,17.16
20210408,16.95
20210409,16.69
20210412,16.91
20210413,16.65
20210414,16.99
20210415,16.57
20210416,16.25
20210419,17.29
20210420,18.68
20210421,17.50
20210422,18.71
20210423,17.33
20210426,17.64
20210427,17.56
20210428,17.28
20210429,17.61
20210430,18.61
20210503,18.31
20210504,19.48
20210505,19.15
20210506,18.39
20210507,16.69
20210510,19.66
20210511,21.84
20210512,27.59
20210513,23.13
20210514,18.81
20210517,19.72
20210518,21.34
20210519,22.18
20210520,20.67
20210521,20.15
20210524,18.40
20210525,18.84
20210526,17.36
20210527,16.74
20210528,16.76
20210601,17.90
20210602,17.48
20210603,18.04
20210604,16.42
20210607,16.42
20210608,17.07
20210609,17.89
20210610,16.10
20210611,15.65
20210614,16.39
20210615,17.02
20210616,18.15
20210617,17.75
20210618,20.70
20210621,17.89
20210622,16.66
20210623,16.32
20210624,15.97
20210625,15.62
20210628,15.76
20210629,16.02
20210630,15.83
20210701,15.48
20210702,15.07
20210706,16.44
20210707,16.20
20210708,19.00
20210709,16.18
20210712,16.17
20210713,17.12
20210714,16.33
20210715,17.01
20210716,18.45
20210719,22.50
20210720,19.73
20210721,17.91
20210722,17.69
20210723,17.20
20210725,
20210726,17.58
20210727,19.36
20210728,18.31
20210729,17.70
20210730,18.24
20210802,19.46
20210803,18.04
20210804,17.97
20210805,17.28
20210806,16.15
20210809,16.72
20210810,16.79
20210811,16.06
20210812,15.59
20210813,15.45
20210816,16.12
20210817,17.91
20210818,21.57
20210819,21.67
20210820,18.56
20210823,17.15
20210824,17.22
20210825,16.79
20210826,18.84
20210827,16.39
20210830,16.19
20210831,16.48
20210901,16.11
20210902,16.41
20210903,16.41
20210907,18.14
20210908,17.96
20210909,18.80
20210910,20.95
20210913,19.37
20210914,19.46
20210915,18.18
20210916,18.69
20210917,20.81
20210920,25.71
20210921,24.36
20210922,20.87
20210923,18.63
20210924,17.75
20210927,18.76
20210928,23.25
20210929,22.56
20210930,23.14
20211001,21.15
20211004,22.96
20211005,21.30
20211006,21.00
20211007,19.54
20211008,18.77
20211011,20.00
20211012,19.85
20211013,18.64
20211014,16.86
20211015,16.30
20211018,16.31
20211019,15.70
20211020,15.49
20211021,15.01
20211022,15.43
20211025,15.24
20211026,15.98
20211027,16.98
20211028,16.53
20211029,16.26
20211101,16.41
20211102,16.03
20211103,15.10
20211104,15.44
20211105,16.48
20211108,17.22
20211109,17.78
20211110,18.73
20211111,17.66
20211112,16.29
20211115,16.49
20211116,16.37
20211117,17.11
20211118,17.59
20211119,17.91
20211122,19.17
20211123,19.38
20211124,18.58
20211126,28.62
20211129,22.96
20211130,27.19
20211201,31.12
20211202,27.95
20211203,30.67
20211206,27.18
20211207,21.89
20211208,19.90
20211209,21.58
20211210,18.69
20211213,20.31
20211214,21.89
20211215,19.29
20211216,20.57
20211217,21.57
20211220,22.87
20211221,21.01
20211222,18.63
20211223,17.96
20211224,
20211227,17.68
20211228,17.54
20211229,16.95
20211230,17.33
20211231,17.22
20220103,16.60
20220104,16.91
20220105,19.73
20220106,19.61
20220107,18.76
20220110,19.40
20220111,18.41
20220112,17.62
20220113,20.31
20220114,19.19
20220118,22.79
20220119,23.85
20220120,25.59
20220121,28.85
20220124,29.90
20220125,31.16
20220126,31.96
20220127,30.49
20220128,27.66
20220131,24.83
20220201,21.96
20220202,22.09
20220203,24.35
20220204,23.22
20220207,22.86
20220208,21.44
20220209,19.96
20220210,23.91
20220211,27.36
20220214,28.33
20220215,25.70
20220216,24.29
20220217,28.11
20220218,27.75
20220222,28.81
20220223,31.02
20220224,30.32
20220225,27.59
20220228,30.15
20220301,33.32
20220302,30.74
20220303,30.48
20220304,31.98
20220307,36.45
20220308,35.13
20220309,32.45
20220310,30.23
20220311,30.75
20220314,31.77
20220315,29.83
20220316,26.67
20220317,25.67
20220318,23.87
20220321,23.53
20220322,22.94
20220323,23.57
20220324,21.67
20220325,20.81
20220328,19.63
20220329,18.90
20220330,19.33
20220331,20.56
20220401,19.63
20220404,18.57
20220405,21.03
20220406,22.10
20220407,21.55
20220408,21.16
20220411,24.37
20220412,24.26
20220413,21.82
20220414,22.70
20220418,22.17
20220419,21.37
20220420,20.32
20220421,22.68
20220422,28.21
20220425,27.02
20220426,33.52
20220427,31.60
20220428,29.99
20220429,33.40
20220502,32.34
20220503,29.25
20220504,25.42
20220505,31.20
20220506,30.19
20220509,34.75
20220510,32.99
20220511,32.56
20220512,31.77
20220513,28.87
20220516,27.47
20220517,26.10
20220518,30.96
20220519,29.35
20220520,29.43
20220523,28.48
20220524,29.45
20220525,28.37
20220526,27.50
20220527,25.72
20220530,26.54
20220531,26.19
20220601,25.69
20220602,24.72
20220603,24.79
20220606,25.07
20220607,24.02
20220608,23.96
20220609,26.09
20220610,27.75
20220613,34.02
20220614,32.69
20220615,29.62
20220616,32.95
20220617,31.13
20220620,31.03
20220621,30.19
20220622,28.95
20220623,29.05
20220624,27.23
20220627,26.95
20220628,28.36
20220629,28.16
20220630,28.71
20220701,26.70
20220704,27.53
20220705,27.54
20220706,26.73
20220707,26.08
20220708,24.64
20220711,26.17
20220712,27.29
20220713,26.82
20220714,26.40
20220715,24.23
20220718,25.30
20220719,24.50
20220720,23.88
20220721,23.11
20220722,23.03
20220725,23.36
20220726,24.69
20220727,23.24
20220728,22.33
20220729,21.33
20220801,22.84
20220802,23.93
20220803,21.95
20220804,21.44
20220805,21.15
20220808,21.29
20220809,21.77
20220810,19.74
20220811,20.20
20220812,19.53
20220815,19.95
20220816,19.69
20220817,19.90
20220818,19.56
20220819,20.60
20220822,23.80
20220823,24.11
20220824,22.82
20220825,21.78
20220826,25.56
20220829,26.21
20220830,26.21
20220831,25.87
20220901,25.56
20220902,25.47
20220905,25.99
20220906,26.91
20220907,24.64
20220908,23.61
20220909,22.79
20220912,23.87
20220913,27.27
20220914,26.16
20220915,26.27
20220916,26.30
20220919,25.76
20220920,27.16
20220921,27.99
20220922,27.35
20220923,29.92
20220926,32.26
20220927,32.60
20220928,30.18
20220929,31.84
20220930,31.62
20221003,30.10
20221004,29.07
20221005,28.55
20221006,30.52
20221007,31.36
20221010,32.45
20221011,33.63
20221012,33.57
20221013,31.94
20221014,32.02
20221017,31.37
20221018,30.50
20221019,30.76
20221020,29.98
20221021,29.69
20221024,29.85
20221025,28.46
20221026,27.28
20221027,27.39
20221028,25.75
20221031,25.88
20221101,25.81
20221102,25.86
20221103,25.30
20221104,24.55
20221107,24.35
20221108,25.54
20221109,26.09
20221110,23.53
20221111,22.52
20221114,23.73
20221115,24.54
20221116,24.11
20221117,23.93
20221118,23.12
20221121,22.36
20221122,21.29
20221123,20.35
20221124,20.42
20221125,20.50
20221128,22.21
20221129,21.89
20221130,20.58
20221201,19.84
20221202,19.06
20221205,20.75
20221206,22.17
20221207,22.68
20221208,22.29
20221209,22.83
20221212,25.00
20221213,22.55
20221214,21.14
20221215,22.83
20221216,22.62
20221219,22.42
20221220,21.48
20221221,20.07
20221222,21.97
20221223,20.87
20221227,21.65
20221228,22.14
20221229,21.44
20221230,21.67
20230103,22.90
20230104,22.01
20230105,22.46
20230106,21.13
20230109,21.97
20230110,20.58
20230111,21.09
20230112,18.83
20230113,18.35
20230116,19.49
20230117,19.36
20230118,20.34
20230119,20.52
20230120,19.85
20230123,19.81
20230124,19.20
20230125,19.08
20230126,18.73
20230127,18.51
20230130,19.94
20230131,19.40
20230201,17.87
20230202,18.73
20230203,18.33
20230206,19.43
20230207,18.66
20230208,19.63
20230209,20.71
20230210,20.53
20230213,20.34
20230214,18.91
20230215,18.23
20230216,20.17
20230217,20.02
20230220,21.23
20230221,22.87
20230222,22.29
20230223,21.14
20230224,21.67
20230227,20.95
20230228,20.70
20230301,20.58
20230302,19.59
20230303,18.49
20230306,18.61
20230307,19.59
20230308,19.11
20230309,22.61
20230310,24.80
20230313,26.52
20230314,23.73
20230315,26.14
20230316,22.99
20230317,25.51
20230320,24.15
20230321,21.38
20230322,22.26
20230323,22.61
20230324,21.74
20230327,20.60
20230328,19.97
20230329,19.12
20230330,19.02
20230331,18.70
20230403,18.55
20230404,19.00
20230405,19.08
20230406,18.40
20230410,18.97
20230411,19.10
20230412,19.09
20230413,17.80
20230414,17.07
20230417,16.95
20230418,16.83
20230419,16.46
20230420,17.17
20230421,16.77
20230424,16.89
20230425,18.76
20230426,18.84
20230427,17.03
20230428,15.78
20230501,16.08
20230502,17.78
20230503,18.34
20230504,20.09
20230505,17.19
20230508,16.98
20230509,17.71
20230510,16.94
20230511,16.93
20230512,17.03
20230515,17.12
20230516,17.99
20230517,16.87
20230518,16.05
20230519,16.81
20230522,17.21
20230523,18.53
20230524,20.03
20230525,19.14
20230526,17.95
20230529,17.46
20230530,17.46
20230531,17.94
20230601,15.65
20230602,14.60
20230605,14.73
20230606,13.96
20230607,13.94
20230608,13.65
20230609,13.83
20230612,15.01
20230613,14.61
20230614,13.88
20230615,14.50
20230616,13.54
20230619,14.19
20230620,13.88
20230621,13.20
20230622,12.91
20230623,13.44
20230626,14.25
20230627,13.74
20230628,13.43
20230629,13.54
20230630,13.59
20230703,13.57
20230704,13.70
20230705,14.18
20230706,15.44
20230707,14.83
20230710,15.07
20230711,14.84
20230712,13.54
20230713,13.61
20230714,13.34
20230717,13.48
20230718,13.30
20230719,13.76
20230720,13.99
20230721,13.60
20230724,13.91
20230725,13.86
20230726,13.19
20230727,14.41
20230728,13.33
20230731,13.63
20230801,13.93
20230802,16.09
20230803,15.92
20230804,17.10
20230807,15.77
20230808,15.99
20230809,15.96
20230810,15.85
20230811,14.84
20230814,14.82
20230815,16.46
20230816,16.78
20230817,17.89
20230818,17.30
20230821,17.13
20230822,16.97
20230823,15.98
20230824,17.20
20230825,15.68
20230828,15.08
20230829,14.45
20230830,13.88
20230831,13.57
20230901,13.09
20230904,13.82
20230905,14.01
20230906,14.45
20230907,14.40
20230908,13.84
20230911,13.80
20230912,14.23
20230913,13.48
20230914,12.82
20230915,13.79
20230918,14.00
20230919,14.11
20230920,15.14
20230921,17.54
20230922,17.20
20230925,16.90
20230926,18.94
20230927,18.22
20230928,17.34
20230929,17.52
20231002,17.61
20231003,19.78
20231004,18.58
20231005,18.49
20231006,17.45
20231009,17.70
20231010,17.03
20231011,16.09
20231012,16.69
20231013,19.32
20231016,17.21
20231017,17.88
20231018,19.22
20231019,21.40
20231020,21.71
20231023,20.37
20231024,18.97
20231025,20.19
20231026,20.68
20231027,21.27
20231030,19.75
20231031,18.14
20231101,16.87
20231102,15.66
20231103,14.91
20231106,14.89
20231107,14.81
20231108,14.45
20231109,15.29
20231110,14.17
20231113,14.76
20231114,14.16
20231115,14.18
20231116,14.32
20231117,13.80
20231120,13.41
20231121,13.35
20231122,12.85
20231123,12.80
20231124,12.46
20231127,12.69
20231128,12.69
20231129,12.98
20231130,12.92
20231201,12.63
20231204,13.08
20231205,12.85
20231206,12.97
20231207,13.06
20231208,12.35
20231211,12.63
20231212,12.07
20231213,12.19
20231214,12.48
20231215,12.28
20231218,12.56
20231219,12.53
20231220,13.67
20231221,13.65
20231222,13.03
20231226,12.99
20231227,12.43
20231228,12.47
20231229,12.45
20240102,13.20
20240103,14.04
20240104,14.13
20240105,13.35
20240108,13.08
20240109,12.76
20240110,12.69
20240111,12.44
20240112,12.70
20240115,13.25
20240116,13.84
20240117,14.79
20240118,14.13
20240119,13.30
20240122,13.19
20240123,12.55
20240124,13.14
20240125,13.45
20240126,13.26
20240129,13.60
20240130,13.31
20240131,14.35
20240201,13.88
20240202,13.85
20240205,13.67
20240206,13.06
20240207,12.83
20240208,12.79
20240209,12.93
20240212,13.93
20240213,15.85
20240214,14.38
20240215,14.01
20240216,14.24
20240219,14.71
20240220,15.42
20240221,15.34
20240222,14.54
20240223,13.75
20240226,13.74
20240227,13.43
20240228,13.84
20240229,13.40
20240301,13.11
20240304,13.49
20240305,14.46
20240306,14.50
20240307,14.44
20240308,14.74
20240311,15.22
20240312,13.84
20240313,13.75
20240314,14.40
20240315,14.41
20240318,14.33
20240319,13.82
20240320,13.04
20240321,12.92
20240322,13.06
20240325,13.19
20240326,13.24
20240327,12.78
20240328,13.01
20240401,13.65
20240402,14.61
20240403,14.33
20240404,16.35
20240405,16.03
20240408,15.19
20240409,14.98
20240410,15.80
20240411,14.91
20240412,17.31
20240415,19.23
20240416,18.40
20240417,18.21
20240418,18.00
20240419,18.71
20240422,16.94
20240423,15.69
20240424,15.97
20240425,15.37
20240426,15.03
20240429,14.67
20240430,15.65
20240501,15.39
20240502,14.68
20240503,13.49
20240506,13.49
20240507,13.23
20240508,13.00
20240509,12.69
20240510,12.55
20240513,13.60
20240514,13.42
20240515,12.45
20240516,12.42
20240517,11.99
20240520,12.15
20240521,11.86
20240522,12.29
20240523,12.77
20240524,11.93
20240527,12.36
20240528,12.92
20240529,14.28
20240530,14.47
20240531,12.92
20240603,13.11
20240604,13.16
20240605,12.63
20240606,12.58
20240607,12.22
20240610,12.74
20240611,12.85
20240612,12.04
20240613,11.94
20240614,12.66
20240617,12.75
20240618,12.30
20240619,12.48
20240620,13.28
20240621,13.20
20240624,13.33
20240625,12.84
20240626,12.55
20240627,12.24
20240628,12.44
20240701,12.22
20240702,12.03
20240703,12.09
20240704,12.26
20240705,12.48
20240708,12.37
20240709,12.51
20240710,12.85
20240711,12.92
20240712,12.46
20240715,13.12
20240716,13.19
20240717,14.48
20240718,15.93
20240719,16.52
20240722,14.91
20240723,14.72
20240724,18.04
20240725,18.46
20240726,16.39
20240729,16.60
20240730,17.69
20240731,16.36
20240801,18.59
20240802,23.39
20240805,38.57
20240806,27.71
20240807,27.85
20240808,23.79
20240809,20.37
20240812,20.71
20240813,18.12
20240814,16.19
20240815,15.23
20240816,14.80
20240819,14.65
20240820,15.88
20240821,16.27
20240822,17.55
20240823,15.86
20240826,16.15
20240827,15.43
20240828,17.11
20240829,15.65
20240830,15.00
20240902,15.55
20240903,20.72
20240904,21.32
20240905,19.90
20240906,22.38
20240909,19.45
20240910,19.08
20240911,17.69
20240912,17.07
20240913,16.56
20240916,17.14
20240917,17.61
20240918,18.23
20240919,16.33
20240920,16.15
20240923,15.89
20240924,15.39
20240925,15.41
20240926,15.37
20240927,16.96
20240930,16.73
20241001,19.26
20241002,18.90
20241003,20.49
20241004,19.21
20241007,22.64
20241008,21.42
20241009,20.86
20241010,20.93
20241011,20.46
20241014,19.70
20241015,20.64
20241016,19.58
20241017,19.11
20241018,18.03
20241021,18.37
20241022,18.20
20241023,19.24
20241024,19.08
20241025,20.33
20241028,19.80
20241029,19.34
20241030,20.35
20241031,23.16
20241101,21.88
20241104,21.98
20241105,20.49
20241106,16.27
20241107,15.20
20241108,14.94
20241111,14.97
20241112,14.71
20241113,14.02
20241114,14.31
20241115,16.14
20241118,15.58
20241119,16.35
20241120,17.16
20241121,16.87
20241122,15.24
20241125,14.60
20241126,14.10
20241127,14.10
20241128,13.90
20241129,13.51
20241202,13.34
20241203,13.30
20241204,13.45
20241205,13.54
20241206,12.77
20241209,14.19
20241210,14.18
20241211,13.58
20241212,13.92
20241213,13.81
20241216,14.69
20241217,15.87
20241218,27.62
20241219,24.09
20241220,18.36
20241223,16.78
20241224,14.27
20241226,14.73
20241227,15.95
20241230,17.40
20241231,17.35
20250102,17.93
20250103,16.13
20250106,16.04
20250107,17.82
20250108,17.70
20250109,18.07
20250110,19.54
20250113,19.19
20250114,18.71
20250115,16.12
20250116,16.60
20250117,15.97
20250120,15.81
20250121,15.06
20250122,15.10
20250123,15.02
20250124,14.85
20250127,17.90
20250128,16.41
20250129,16.56
20250130,15.84
20250131,16.43
20250203,18.62
20250204,17.21
20250205,15.77
20250206,15.50
20250207,16.54
20250210,15.81
20250211,16.02
20250212,15.89
20250213,15.10
20250214,14.77
20250217,15.37
20250218,15.35
20250219,15.27
20250220,15.66
20250221,18.21
20250224,18.98
20250225,19.43
20250226,19.10
20250227,21.13
20250228,19.63
20250303,22.78
20250304,23.51
20250305,21.93
20250306,24.87
20250307,23.37
20250310,27.86
20250311,26.92
20250312,24.23
20250313,24.66
20250314,21.77
20250317,20.51
20250318,21.70
20250319,19.90
20250320,19.80
20250321,19.28
20250324,17.48
20250325,17.15
20250326,18.33
20250327,18.69
20250328,21.65
20250331,22.28
20250401,21.77
20250402,21.51
20250403,30.02
20250404,45.31
20250407,46.98
20250408,52.33
20250409,33.62
20250410,40.72
20250411,37.56
20250414,30.89
20250415,30.12
20250416,32.64
20250417,29.65
20250421,33.82
20250422,30.57
20250423,28.45
20250424,26.47
20250425,24.84
20250428,25.15
20250429,24.17
20250430,24.70
20250501,24.60
20250502,22.68
20250505,23.64
20250506,24.76
20250507,23.55
20250508,22.48
20250509,21.90
20250512,18.39
20250513,18.22
20250514,18.62
20250515,17.83
20250516,17.24
20250519,18.14
20250520,18.09
20250521,20.87
20250522,20.28
20250523,22.29
20250526,20.57
20250527,18.96
20250528,19.31
20250529,19.18
20250530,18.57
20250602,18.36
20250603,17.69
20250604,17.61
20250605,18.48
20250606,16.77
20250609,17.16
20250610,16.95
20250611,17.26
20250612,18.02
20250613,20.82
20250616,19.11
20250617,21.60
20250618,20.14
20250619,22.17
20250620,20.62
20250623,19.83
20250624,17.48
20250625,16.76
20250626,16.59
20250627,16.32
20250630,16.73
20250701,16.83
20250702,16.64
20250703,16.38
20250704,17.48
20250707,17.79
20250708,16.81
20250709,15.94
20250710,15.78
20250711,16.40
20250714,17.20
20250715,17.38
20250716,17.16
20250717,16.52
20250718,16.41
20250721,16.65
20250722,16.50
20250723,15.37
20250724,15.39
20250725,14.93
20250728,15.03
20250729,15.98
20250730,15.48
20250731,16.72
20250801,20.38
20250804,17.52
20250805,17.85
20250806,16.77
20250807,16.57
20250808,15.15
20250811,16.25
20250812,14.73
20250813,14.49
20250814,14.83
20250815,15.09
20250818,14.99
20250819,15.57
20250820,15.69
20250821,16.60
20250822,14.22
20250825,14.79
20250826,14.62
20250827,14.85
20250828,14.43
20250829,15.36
20250901,16.12
20250902,17.17
20250903,16.35
20250904,15.30
20250905,15.18
20250908,15.11
20250909,15.04
20250910,15.35
20250911,14.71
20250912,14.76
20250915,15.69
20250916,16.36
20250917,15.72
20250918,15.70
20250919,15.45
20250922,16.10
20250923,16.64
20250924,16.18
20250925,16.74
20250926,15.29
20250929,16.12
20250930,16.28
20251001,16.29
20251002,16.63
20251003,16.65
20251006,16.37
20251007,17.24
20251008,16.30
20251009,16.43
20251010,21.66
20251013,19.03
20251014,20.81
20251015,20.64
20251016,25.31
20251017,20.78
20251020,18.23
20251021,17.87
20251022,18.60
20251023,17.30
20251024,16.37
20251027,15.79
20251028,16.42
20251029,16.92
20251030,16.91
20251031,17.44
20251103,17.17
20251104,19.00
20251105,18.01
20251106,19.50
20251107,19.08
20251110,17.60
20251111,17.28
20251112,17.51
20251113,20.00
20251114,19.83
20251117,22.38
20251118,24.69
20251119,23.66
20251120,26.42
20251121,23.43
20251124,20.52
20251125,18.56
20251126,17.19
20251127,17.21
20251128,16.35
20251201,17.24
20251202,16.59
20251203,16.08
20251204,15.78
20251205,15.41
20251208,16.66
20251209,16.93
20251210,15.77
20251211,14.85
20251212,15.74
20251215,16.50
20251216,16.48
20251217,17.62
20251218,16.87
20251219,14.91
20251222,14.08
20251223,14.00
20251224,13.47
20251226,13.60
20251229,14.20
20251230,14.33
20251231,14.95
20260102,14.51
20260105,14.90
20260106,14.75
20260107,15.38
20260108,15.45
20260109,14.49
20260112,15.12
20260113,15.98
20260114,16.75
20260115,15.84
20260116,15.86
20260119,18.84
20260120,20.09
20260121,16.90
20260122,15.64
20260123,16.09
20260126,16.15
20260127,16.35
20260128,16.35
20260129,16.88
20260130,17.44
20260202,16.34
20260203,18.00
20260204,18.64
20260205,21.77
20260206,17.76
20260209,17.36
20260210,17.79
20260211,17.65
20260212,20.82
20260213,20.60
20260216,21.20
20260217,20.29
20260218,19.62
20260219,20.23
20260220,19.09
20260223,21.01
20260224,19.55
20260225,17.93
20260226,18.63
20260227,19.86
20260302,21.44
20260303,23.57
20260304,21.15
20260305,23.75
20260306,29.49
20260309,25.50
20260310,24.93
20260311,24.23
20260312,27.29
20260313,27.19
20260316,23.51
20260317,22.37
20260318,25.09
20260319,24.06
20260320,26.78
20260323,26.15
20260324,26.95
20260325,25.33
20260326,27.44
20260327,31.05
20260330,30.61
20260331,25.25
