R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.09967269,0,0,0,0,-13.79277574,-15.16753877,-28.54884053,-31.39438021,-31.09821971,-34.19786287
1.1000032,0,0,0,0,-13.86010963,-15.24616497,-28.573107,-31.43050918,-31.16498215,-34.28158014
1.10033371,0,0,0,0,-13.92757466,-15.32497996,-28.59779373,-31.46711659,-31.23173198,-34.36532766
1.10066423,0,0,0,0,-13.99517087,-15.40398393,-28.62289767,-31.50419955,-31.29847037,-34.44910671
1.10099474,0,0,0,0,-14.0628983,-15.48317706,-28.64841586,-31.54175518,-31.3651985,-34.53291857
1.10132525,0,0,0,0,-14.130757,-15.56255954,-28.67434536,-31.57978067,-31.43191753,-34.61676454
1.10165577,0,0,0,0,-14.19874704,-15.64213155,-28.70068328,-31.61827323,-31.49862864,-34.70064587
1.10198628,0,0,0,0,-14.26686844,-15.72189327,-28.72742675,-31.65723012,-31.56533299,-34.78456386
1.10231679,0,0,0,0,-14.33512127,-15.8018449,-28.75457298,-31.69664866,-31.63203174,-34.86851977
1.10264731,0,0,0,0,-14.40350557,-15.88198661,-28.78211919,-31.73652617,-31.69872606,-34.95251487
1.10297782,0,0,0,0,-14.47202139,-15.96231858,-28.81006265,-31.77686005,-31.76541708,-35.03655043
1.10330833,0,0,0,0,-14.54066878,-16.04284101,-28.83840067,-31.81764772,-31.83210597,-35.12062773
1.10363884,0,0,0,0,-14.60944778,-16.12355407,-28.86713058,-31.85888663,-31.89879387,-35.20474801
1.10396936,0,0,0,0,-14.67835845,-16.20445794,-28.89624977,-31.90057429,-31.96548193,-35.28891255
1.10429987,0,0,0,0,-14.74740083,-16.28555282,-28.92575566,-31.94270823,-32.03217128,-35.37312259
1.10463038,0,0,0,0,-14.81657496,-16.36683888,-28.9556457,-31.98528601,-32.09886305,-35.4573794
1.1049609,0,0,0,0,-14.8858809,-16.44831631,-28.98591738,-32.02830525,-32.16555838,-35.54168422
1.10529141,0,0,0,0,-14.9553187,-16.52998528,-29.01656822,-32.07176358,-32.23225839,-35.62603831
1.10562192,0,0,0,0,-15.02488839,-16.61184599,-29.04759578,-32.11565869,-32.29896421,-35.7104429
1.10595244,0,0,0,0,-15.09459003,-16.69389861,-29.07899765,-32.15998827,-32.36567695,-35.79489925
1.10628295,0,0,0,0,-15.16442366,-16.77614332,-29.11077146,-32.20475008,-32.43239772,-35.87940858
1.10661346,0,0,0,0,-15.23438933,-16.85858031,-29.14291485,-32.24994188,-32.49912765,-35.96397214
1.10694397,0,0,0,0,-15.30448709,-16.94120977,-29.17542553,-32.29556149,-32.56586781,-36.04859115
1.10727449,0,0,0,0,-15.37471698,-17.02403186,-29.2083012,-32.34160675,-32.63261933,-36.13326685
1.107605,0,0,0,0,-15.44507904,-17.10704678,-29.24153963,-32.38807551,-32.6993833,-36.21800045
1.10793551,0,0,0,0,-15.51557332,-17.1902547,-29.27513858,-32.43496569,-32.76616079,-36.30279319
1.10826603,0,0,0,0,-15.58619988,-17.27365581,-29.30909587,-32.48227522,-32.83295291,-36.38764626
1.10859654,0,0,0,0,-15.65695874,-17.35725028,-29.34340933,-32.53000205,-32.89976073,-36.4725609
1.10892705,0,0,0,0,-15.72784996,-17.4410383,-29.37807684,-32.57814417,-32.96658533,-36.5575383
1.10925757,0,0,0,0,-15.79887359,-17.52502005,-29.4130963,-32.6266996,-33.03342778,-36.64257968
1.10958808,0,0,0,0,-15.87002966,-17.60919572,-29.44846562,-32.67566638,-33.10028914,-36.72768623
1.10991859,0,0,0,0,-15.94131822,-17.69356547,-29.48418275,-32.7250426,-33.16717048,-36.81285915
