R,M,M1,M2,M3,ARA,RRA,AP,RP,AT,RT
1.1712,0.9838,0.0003,-0.0583,-9.1342,-0.0003,-0.0003,227.6053,266.5673,-156.5435,-183.341
1.1713,0.9838,0.0003,-0.0593,-9.1294,-0.0003,-0.0003,236.6055,277.1318,-154.0471,-180.4326
1.1714,0.9838,0.0002,-0.0602,-9.1245,-0.0002,-0.0003,246.129,288.3112,-151.627,-177.6133
1.1715,0.9838,0.0002,-0.0611,-9.1199,-0.0002,-0.0003,256.2262,300.1646,-149.2844,-174.8841
1.1716,0.9838,0.0002,-0.062,-9.1154,-0.0002,-0.0003,266.9541,312.7589,-147.0134,-172.2384
1.1717,0.9838,0.0002,-0.0629,-9.1106,-0.0002,-0.0003,278.3773,326.1699,-144.8052,-169.6658
1.1718,0.9838,0.0002,-0.0638,-9.1057,-0.0002,-0.0003,290.569,340.4838,-142.6609,-167.1676
1.1719,0.9838,0.0002,-0.0647,-9.1011,-0.0002,-0.0003,303.6137,355.7997,-140.5813,-164.7449
1.172,0.9838,0.0002,-0.0657,-9.0965,-0.0002,-0.0002,317.6082,372.2315,-138.5592,-162.3891
1.1721,0.9838,0.0002,-0.0666,-9.0918,-0.0002,-0.0002,332.6645,389.9105,-136.5939,-160.0994
1.1722,0.9838,0.0002,-0.0675,-9.087,-0.0002,-0.0002,348.913,408.99,-134.6812,-157.8711
1.1723,0.9838,0.0002,-0.0684,-9.0822,-0.0002,-0.0002,366.5057,429.6486,-132.8192,-155.7018
1.1724,0.9838,0.0002,-0.0693,-9.0776,-0.0002,-0.0002,385.6221,452.097,-131.0104,-153.5945
1.1725,0.9838,0.0002,-0.0702,-9.0729,-0.0002,-0.0002,406.4748,476.5851,-129.2477,-151.5409
1.1726,0.9838,0.0002,-0.0711,-9.0682,-0.0002,-0.0002,429.3174,503.4107,-127.5311,-149.541
1.1727,0.9838,0.0002,-0.072,-9.0636,-0.0002,-0.0002,454.456,532.9333,-125.8596,-147.5935
1.1728,0.9838,0.0002,-0.0729,-9.0588,-0.0002,-0.0002,482.2617,565.589,-124.2278,-145.6924
1.1729,0.9838,0.0001,-0.0738,-9.054,-0.0001,-0.0002,513.1907,601.9133,-122.6369,-143.8389
1.173,0.9838,0.0001,-0.0747,-9.0493,-0.0001,-0.0002,547.8091,642.5715,-121.0863,-142.0324
1.1731,0.9838,0.0001,-0.0756,-9.0446,-0.0001,-0.0002,586.8284,688.3993,-119.5744,-140.2709
1.1732,0.9838,0.0001,-0.0765,-9.0398,-0.0001,-0.0001,631.1555,740.4619,-118.0979,-138.5506
1.1733,0.9838,0.0001,-0.0774,-9.0348,-0.0001,-0.0001,681.9641,800.1381,-116.6537,-136.8681
1.1734,0.9838,0.0001,-0.0784,-9.0297,-0.0001,-0.0001,740.8015,869.2453,-115.242,-135.2232
1.1735,0.9838,0.0001,-0.0793,-9.0245,-0.0001,-0.0001,809.7499,950.2294,-113.8626,-133.6161
1.1736,0.9838,0.0001,-0.0802,-9.0187,-0.0001,-0.0001,891.679,1046.4612,-112.5075,-132.0371
1.1737,0.9838,0.0001,-0.0811,-9.0117,-0.0001,-0.0001,990.6564,1162.7188,-111.1684,-130.4768
1.1738,0.9838,0.0001,-0.082,-9.003,-0.0001,-0.0001,1112.6469,1306.0086,-109.8383,-128.9266
1.1739,0.9838,0.0001,-0.0829,-8.989,-0.0001,-0.0001,1266.7639,1487.0358,-108.4755,-127.3378
1.174,0.9838,0.0001,-0.0838,-8.9598,-0.0001,-0.0001,1467.6552,1723.0061,-106.9629,-125.5729
1.1741,0.9838,0,-0.0847,-8.8754,-0,-0.0001,1740.4461,2043.4329,-104.8351,-123.0853
1.1742,0.9838,0,-0.0855,-8.4518,-0,-0,2132.0479,2503.4204,-98.8023,-116.0123
1.1743,0.9838,0,-0.0864,-10.4745,-0,-0,2740.118,3217.682,-121.2991,-142.4398
1.1744,0.9838,0,-0.0876,-13.7351,-0,-0,3838.5814,4507.9766,-156.722,-184.0522
1.1745,0.9838,0,-0.0891,-4.5825,-0,-0,6380.181,7493.4345,-51.429,-60.4026
1.1746,0.9838,0,-0.0886,1.6207,-0,-0,17748.0079,20846.567,18.3013,21.4965
1.1747,0.9838,-0,-0.0888,-14.8463,0,0,-23568.7293,-27685.8663,-167.228,-196.4405
1.1748,0.9838,-0,-0.0915,-18.6209,0,0,-7158.1159,-8409.2582,-203.4397,-238.9983
1.1749,0.9838,-0,-0.0925,-5.3531,0,0,-4186.8954,-4919.1275,-57.8671,-67.9873
1.175,0.9838,-0,-0.0926,-5.5648,0,0,-2957.5759,-3475.1126,-60.0931,-70.6086
1.1751,0.9838,-0,-0.0936,-9.6785,0,0,-2303.8616,-2707.2376,-103.3788,-121.479
1.1752,0.9838,-0.0001,-0.0945,-9.0971,0.0001,0.0001,-1888.6684,-2219.5386,-96.2251,-113.0825
1.1753,0.9838,-0.0001,-0.0954,-8.9936,0.0001,0.0001,-1602.2777,-1883.1363,-94.2303,-110.7477
1.1754,0.9838,-0.0001,-0.0963,-8.96,0.0001,0.0001,-1392.8629,-1637.1533,-93.0031,-109.3147
1.1755,0.9838,-0.0001,-0.0972,-8.9442,0.0001,0.0001,-1233.0658,-1449.4533,-91.9837,-108.1256
1.1756,0.9838,-0.0001,-0.0981,-8.9346,0.0001,0.0001,-1107.1099,-1301.5045,-91.0465,-107.0331
1.1757,0.9838,-0.0001,-0.099,-8.9277,0.0001,0.0001,-1005.2644,-1181.8769,-90.1547,-105.9938
1.1758,0.9838,-0.0001,-0.0999,-8.9218,0.0001,0.0001,-921.2022,-1083.1382,-89.2898,-104.9859
1.1759,0.9838,-0.0001,-0.1008,-8.9163,0.0001,0.0001,-850.6312,-1000.2469,-88.4441,-104.0003
1.176,0.9838,-0.0001,-0.1017,-8.9112,0.0001,0.0002,-790.5382,-929.6634,-87.6185,-103.0384
1.1761,0.9838,-0.0001,-0.1026,-8.9065,0.0001,0.0002,-738.7451,-868.8293,-86.8102,-102.0964
1.1762,0.9838,-0.0001,-0.1035,-8.9017,0.0002,0.0002,-693.6384,-815.8493,-86.016,-101.171
1.1763,0.9838,-0.0002,-0.1044,-8.897,0.0002,0.0002,-653.9975,-769.2896,-85.2369,-100.2632
1.1764,0.9838,-0.0002,-0.1053,-8.8923,0.0002,0.0002,-618.8817,-728.0453,-84.4712,-99.3709
1.1765,0.9838,-0.0002,-0.1062,-8.8875,0.0002,0.0002,-587.5547,-691.2514,-83.718,-98.4933
1.1766,0.9838,-0.0002,-0.107,-8.8829,0.0002,0.0002,-559.4318,-658.2211,-82.979,-97.6321
1.1767,0.9838,-0.0002,-0.1079,-8.8784,0.0002,0.0002,-534.0426,-628.402,-82.2541,-96.7874
1.1768,0.9838,-0.0002,-0.1088,-8.8738,0.0002,0.0003,-511.0049,-601.3449,-81.5406,-95.956
1.1769,0.9838,-0.0002,-0.1097,-8.8691,0.0002,0.0003,-490.0042,-576.6805,-80.8369,-95.136
1.177,0.9838,-0.0002,-0.1106,-8.8644,0.0002,0.0003,-470.7797,-554.1026,-80.1459,-94.3309
1.1771,0.9838,-0.0002,-0.1115,-8.86,0.0003,0.0003,-453.1138,-533.3554,-79.4683,-93.5413
1.1772,0.9838,-0.0003,-0.1124,-8.8554,0.0003,0.0003,-436.8228,-514.2231,-78.8003,-92.7629
1.1773,0.9838,-0.0003,-0.1133,-8.8507,0.0003,0.0003,-421.7506,-496.5225,-78.1428,-91.9967
1.1774,0.9838,-0.0003,-0.1141,-8.8462,0.0003,0.0003,-407.7642,-480.0973,-77.4966,-91.2437
1.1775,0.9838,-0.0003,-0.115,-8.8415,0.0003,0.0003,-394.7492,-464.8131,-76.8591,-90.5008
1.1776,0.9838,-0.0003,-0.1159,-8.8369,0.0003,0.0004,-382.6066,-450.5536,-76.2329,-89.771
1.1777,0.9838,-0.0003,-0.1168,-8.8326,0.0003,0.0004,-371.2507,-437.2182,-75.6185,-89.0552
1.1778,0.9838,-0.0003,-0.1177,-8.828,0.0003,0.0004,-360.6066,-424.7189,-75.0112,-88.3475
1.1779,0.9838,-0.0003,-0.1186,-8.8231,0.0003,0.0004,-350.6084,-412.9782,-74.4116,-87.6488
1.178,0.9838,-0.0004,-0.1195,-8.8186,0.0004,0.0004,-341.1983,-401.9283,-73.8233,-86.9632
1.1781,0.9838,-0.0004,-0.1203,-8.8143,0.0004,0.0004,-332.3253,-391.5092,-73.246,-86.2904
1.1782,0.9838,-0.0004,-0.1212,-8.8097,0.0004,0.0004,-323.944,-381.6678,-72.6755,-85.6256
1.1783,0.9838,-0.0004,-0.1221,-8.805,0.0004,0.0005,-316.014,-372.3563,-72.1117,-84.9685
1.1784,0.9838,-0.0004,-0.123,-8.8004,0.0004,0.0005,-308.4991,-363.5325,-71.5578,-84.3231
1.1785,0.9838,-0.0004,-0.1239,-8.7959,0.0004,0.0005,-301.3673,-355.1586,-71.0125,-83.6876
1.1786,0.9838,-0.0004,-0.1247,-8.7914,0.0004,0.0005,-294.5893,-347.2003,-70.4754,-83.0617
1.1787,0.9838,-0.0004,-0.1256,-8.787,0.0004,0.0005,-288.1391,-339.627,-69.9464,-82.4453
1.1788,0.9838,-0.0004,-0.1265,-8.7823,0.0005,0.0005,-281.993,-332.4109,-69.423,-81.8352
1.1789,0.9838,-0.0005,-0.1274,-8.7776,0.0005,0.0006,-276.1295,-325.5267,-68.9069,-81.2338
1.179,0.9838,-0.0005,-0.1283,-8.7731,0.0005,0.0006,-270.5293,-318.9517,-68.4004,-80.6435
1.1791,0.9838,-0.0005,-0.1291,-8.7687,0.0005,0.0006,-265.1746,-312.6652,-67.9011,-80.0617
1.1792,0.9838,-0.0005,-0.13,-8.7641,0.0005,0.0006,-260.0494,-306.6481,-67.4073,-79.4862
1.1793,0.9838,-0.0005,-0.1309,-8.7595,0.0005,0.0006,-255.1388,-300.8831,-66.9204,-78.9187
1.1794,0.9838,-0.0005,-0.1318,-8.7551,0.0005,0.0006,-250.4294,-295.3544,-66.4415,-78.3605
1.1795,0.9838,-0.0005,-0.1326,-8.7506,0.0005,0.0006,-245.9088,-290.0475,-65.9687,-77.8095
1.1796,0.9838,-0.0006,-0.1335,-8.746,0.0006,0.0007,-241.5656,-284.9488,-65.5016,-77.2652
1.1797,0.9838,-0.0006,-0.1344,-8.7414,0.0006,0.0007,-237.3892,-280.0462,-65.0406,-76.7279
1.1798,0.9838,-0.0006,-0.1353,-8.7368,0.0006,0.0007,-233.3701,-275.3282,-64.5864,-76.1986
1.1799,0.9838,-0.0006,-0.1361,-8.7325,0.0006,0.0007,-229.4992,-270.7844,-64.1394,-75.6776
1.18,0.9838,-0.0006,-0.137,-8.7278,0.0006,0.0007,-225.7685,-266.4051,-63.6965,-75.1614
1.1801,0.9838,-0.0006,-0.1379,-8.7233,0.0006,0.0007,-222.17,-262.1812,-63.2602,-74.6529
1.1802,0.9838,-0.0006,-0.1388,-8.719,0.0006,0.0008,-218.6969,-258.1045,-62.8307,-74.1523
1.1803,0.9838,-0.0006,-0.1396,-8.7143,0.0007,0.0008,-215.3423,-254.1671,-62.4044,-73.6554
1.1804,0.9838,-0.0007,-0.1405,-8.7097,0.0007,0.0008,-212.1003,-250.3617,-61.9849,-73.1666
1.1805,0.9838,-0.0007,-0.1414,-8.7055,0.0007,0.0008,-208.9651,-246.6819,-61.5724,-72.6858
1.1806,0.9838,-0.0007,-0.1423,-8.7008,0.0007,0.0008,-205.9313,-243.1212,-61.1628,-72.2084
1.1807,0.9838,-0.0007,-0.1431,-8.6962,0.0007,0.0008,-202.994,-239.6737,-60.7579,-71.7364
1.1808,0.9838,-0.0007,-0.144,-8.6917,0.0007,0.0009,-200.1484,-236.3339,-60.3599,-71.2726
1.1809,0.9838,-0.0007,-0.1449,-8.6874,0.0007,0.0009,-197.3903,-233.0969,-59.9674,-70.8152
1.181,0.9838,-0.0007,-0.1457,-8.6828,0.0008,0.0009,-194.7155,-229.9578,-59.5782,-70.3615
1.1811,0.9838,-0.0008,-0.1466,-8.6782,0.0008,0.0009,-192.1202,-226.912,-59.1937,-69.9134
1.1812,0.9838,-0.0008,-0.1475,-8.6738,0.0008,0.0009,-189.6007,-223.9553,-58.8152,-69.4721
1.1813,0.9838,-0.0008,-0.1483,-8.6693,0.0008,0.001,-187.1538,-221.0837,-58.4405,-69.0354
1.1814,0.9838,-0.0008,-0.1492,-8.6648,0.0008,0.001,-184.7762,-218.2935,-58.0703,-68.604
1.1815,0.9838,-0.0008,-0.1501,-8.6604,0.0008,0.001,-182.4649,-215.5812,-57.7057,-68.179
1.1816,0.9838,-0.0008,-0.1509,-8.6559,0.0009,0.001,-180.2171,-212.9435,-57.3446,-67.758
1.1817,0.9838,-0.0009,-0.1518,-8.6512,0.0009,0.001,-178.03,-210.3771,-56.9861,-67.3401
1.1818,0.9838,-0.0009,-0.1527,-8.6467,0.0009,0.001,-175.9013,-207.8792,-56.6339,-66.9296
1.1819,0.9838,-0.0009,-0.1535,-8.6426,0.0009,0.0011,-173.8285,-205.447,-56.2876,-66.5261
1.182,0.9838,-0.0009,-0.1544,-8.6379,0.0009,0.0011,-171.8093,-203.0778,-55.9422,-66.1234
1.1821,0.9838,-0.0009,-0.1553,-8.6333,0.0009,0.0011,-169.8417,-200.769,-55.6006,-65.7252
1.1822,0.9838,-0.0009,-0.1561,-8.629,0.0009,0.0011,-167.9235,-198.5184,-55.2655,-65.3346
1.1823,0.9838,-0.0009,-0.157,-8.6245,0.001,0.0011,-166.053,-196.3237,-54.9329,-64.947
1.1824,0.9838,-0.001,-0.1579,-8.62,0.001,0.0012,-164.2282,-194.1827,-54.6038,-64.5633
1.1825,0.9838,-0.001,-0.1587,-8.6155,0.001,0.0012,-162.4475,-192.0934,-54.279,-64.1846
1.1826,0.9838,-0.001,-0.1596,-8.611,0.001,0.0012,-160.7092,-190.054,-53.957,-63.8093
1.1827,0.9838,-0.001,-0.1605,-8.6066,0.001,0.0012,-159.0117,-188.0625,-53.6403,-63.4401
1.1828,0.9838,-0.001,-0.1613,-8.6023,0.001,0.0012,-157.3537,-186.1173,-53.3268,-63.0747
1.1829,0.9838,-0.001,-0.1622,-8.5976,0.0011,0.0013,-155.7336,-184.2167,-53.0146,-62.7108
1.183,0.9838,-0.0011,-0.163,-8.5932,0.0011,0.0013,-154.1501,-182.359,-52.7078,-62.3531
1.1831,0.9838,-0.0011,-0.1639,-8.5889,0.0011,0.0013,-152.602,-180.5429,-52.4053,-62.0005
1.1832,0.9838,-0.0011,-0.1648,-8.5843,0.0011,0.0013,-151.0881,-178.7669,-52.1035,-61.6487
1.1833,0.9838,-0.0011,-0.1656,-8.5797,0.0011,0.0013,-149.607,-177.0295,-51.8057,-61.3015
1.1834,0.9838,-0.0011,-0.1665,-8.5755,0.0011,0.0014,-148.1579,-175.3296,-51.5131,-60.9604
1.1835,0.9838,-0.0011,-0.1673,-8.571,0.0012,0.0014,-146.7396,-173.6658,-51.2223,-60.6214
1.1836,0.9838,-0.0012,-0.1682,-8.5665,0.0012,0.0014,-145.351,-172.037,-50.9339,-60.2852
1.1837,0.9838,-0.0012,-0.169,-8.562,0.0012,0.0014,-143.9913,-170.4421,-50.6493,-59.9534
1.1838,0.9838,-0.0012,-0.1699,-8.5576,0.0012,0.0014,-142.6595,-168.8799,-50.3675,-59.625
1.1839,0.9838,-0.0012,-0.1708,-8.5533,0.0012,0.0015,-141.3546,-167.3494,-50.0897,-59.3011
1.184,0.9838,-0.0012,-0.1716,-8.5489,0.0012,0.0015,-140.076,-165.8496,-49.8141,-58.9798
1.1841,0.9838,-0.0012,-0.1725,-8.5442,0.0013,0.0015,-138.8227,-164.3796,-49.5399,-58.6601
1.1842,0.9838,-0.0013,-0.1733,-8.5398,0.0013,0.0015,-137.5939,-162.9384,-49.27,-58.3454
1.1843,0.9838,-0.0013,-0.1742,-8.5355,0.0013,0.0015,-136.389,-161.5252,-49.0038,-58.035
1.1844,0.9838,-0.0013,-0.175,-8.5311,0.0013,0.0016,-135.2072,-160.1391,-48.7394,-57.7268
1.1845,0.9838,-0.0013,-0.1759,-8.5266,0.0013,0.0016,-134.0478,-158.7794,-48.477,-57.4209
1.1846,0.9838,-0.0013,-0.1767,-8.5222,0.0014,0.0016,-132.9102,-157.4451,-48.2179,-57.1189
1.1847,0.9838,-0.0013,-0.1776,-8.5177,0.0014,0.0016,-131.7937,-156.1357,-47.9615,-56.8199
1.1848,0.9838,-0.0014,-0.1784,-8.5132,0.0014,0.0016,-130.6976,-154.8504,-47.7069,-56.5231
1.1849,0.9838,-0.0014,-0.1793,-8.509,0.0014,0.0017,-129.6216,-153.5884,-47.4566,-56.2313
1.185,0.9838,-0.0014,-0.1802,-8.5046,0.0014,0.0017,-128.5649,-152.3492,-47.208,-55.9414
1.1851,0.9838,-0.0014,-0.181,-8.5,0.0014,0.0017,-127.527,-151.1321,-46.9604,-55.6527
1.1852,0.9838,-0.0014,-0.1819,-8.4956,0.0015,0.0017,-126.5074,-149.9364,-46.7167,-55.3686
1.1853,0.9838,-0.0015,-0.1827,-8.4912,0.0015,0.0018,-125.5056,-148.7617,-46.4754,-55.0872
1.1854,0.9838,-0.0015,-0.1836,-8.4868,0.0015,0.0018,-124.5212,-147.6073,-46.236,-54.8081
1.1855,0.9838,-0.0015,-0.1844,-8.4825,0.0015,0.0018,-123.5535,-146.4726,-45.9996,-54.5324
1.1856,0.9838,-0.0015,-0.1853,-8.478,0.0015,0.0018,-122.6023,-145.3572,-45.7648,-54.2587
1.1857,0.9838,-0.0015,-0.1861,-8.4735,0.0016,0.0018,-121.6671,-144.2606,-45.5319,-53.9872
1.1858,0.9838,-0.0015,-0.1869,-8.4693,0.0016,0.0019,-120.7474,-143.1822,-45.3024,-53.7196
1.1859,0.9838,-0.0016,-0.1878,-8.4649,0.0016,0.0019,-119.8428,-142.1216,-45.0745,-53.4539
1.186,0.9838,-0.0016,-0.1886,-8.4603,0.0016,0.0019,-118.9531,-141.0783,-44.848,-53.1898
1.1861,0.9838,-0.0016,-0.1895,-8.4561,0.0016,0.0019,-118.0776,-140.0519,-44.6252,-52.93
1.1862,0.9838,-0.0016,-0.1903,-8.4517,0.0017,0.002,-117.2163,-139.0419,-44.4037,-52.6716
1.1863,0.9838,-0.0016,-0.1912,-8.4471,0.0017,0.002,-116.3685,-138.048,-44.1834,-52.4148
1.1864,0.9838,-0.0017,-0.192,-8.4429,0.0017,0.002,-115.5342,-137.0698,-43.9668,-52.1623
1.1865,0.9838,-0.0017,-0.1929,-8.4385,0.0017,0.002,-114.7128,-136.1068,-43.7515,-51.9111
1.1866,0.9838,-0.0017,-0.1937,-8.434,0.0017,0.0021,-113.9041,-135.1587,-43.5372,-51.6612
1.1867,0.9838,-0.0017,-0.1946,-8.4297,0.0017,0.0021,-113.1078,-134.2251,-43.3264,-51.4155
1.1868,0.9838,-0.0017,-0.1954,-8.4254,0.0018,0.0021,-112.3236,-133.3057,-43.1175,-51.1719
1.1869,0.9838,-0.0018,-0.1962,-8.4209,0.0018,0.0021,-111.5512,-132.4002,-42.9089,-50.9286
1.187,0.9838,-0.0018,-0.1971,-8.4165,0.0018,0.0021,-110.7903,-131.5081,-42.7033,-50.6888
1.1871,0.9838,-0.0018,-0.1979,-8.4123,0.0018,0.0022,-110.0406,-130.6293,-42.5004,-50.4522
1.1872,0.9838,-0.0018,-0.1988,-8.4078,0.0018,0.0022,-109.302,-129.7634,-42.2976,-50.2157
1.1873,0.9838,-0.0018,-0.1996,-8.4033,0.0019,0.0022,-108.5741,-128.9101,-42.097,-49.9818
1.1874,0.9838,-0.0019,-0.2005,-8.3992,0.0019,0.0022,-107.8567,-128.0692,-41.8996,-49.7516
1.1875,0.9838,-0.0019,-0.2013,-8.3947,0.0019,0.0023,-107.1495,-127.2402,-41.7024,-49.5216
1.1876,0.9838,-0.0019,-0.2021,-8.3902,0.0019,0.0023,-106.4524,-126.4231,-41.5068,-49.2936
1.1877,0.9838,-0.0019,-0.203,-8.3861,0.002,0.0023,-105.7651,-125.6174,-41.3149,-49.0698
1.1878,0.9838,-0.0019,-0.2038,-8.3817,0.002,0.0023,-105.0874,-124.823,-41.123,-48.846
1.1879,0.9838,-0.002,-0.2047,-8.3771,0.002,0.0024,-104.4191,-124.0396,-40.9318,-48.6229
1.188,0.9838,-0.002,-0.2055,-8.3729,0.002,0.0024,-103.7599,-123.267,-40.7447,-48.4047
1.1881,0.9838,-0.002,-0.2063,-8.3687,0.002,0.0024,-103.1098,-122.505,-40.5585,-48.1877
1.1882,0.9838,-0.002,-0.2072,-8.3641,0.0021,0.0024,-102.4684,-121.7532,-40.3726,-47.9709
1.1883,0.9838,-0.002,-0.208,-8.3599,0.0021,0.0025,-101.8356,-121.0115,-40.1897,-47.7575
1.1884,0.9838,-0.0021,-0.2088,-8.3555,0.0021,0.0025,-101.2113,-120.2798,-40.0079,-47.5455
1.1885,0.9838,-0.0021,-0.2097,-8.351,0.0021,0.0025,-100.5952,-119.5577,-39.8269,-47.3344
1.1886,0.9838,-0.0021,-0.2105,-8.3469,0.0021,0.0025,-99.9872,-118.8451,-39.649,-47.1269
1.1887,0.9838,-0.0021,-0.2114,-8.3426,0.0022,0.0026,-99.3871,-118.1418,-39.4721,-46.9206
1.1888,0.9838,-0.0021,-0.2122,-8.338,0.0022,0.0026,-98.7948,-117.4476,-39.2948,-46.7138
1.1889,0.9838,-0.0022,-0.213,-8.3336,0.0022,0.0026,-98.21,-116.7622,-39.1206,-46.5107
1.189,0.9838,-0.0022,-0.2139,-8.3296,0.0022,0.0026,-97.6328,-116.0857,-38.9492,-46.3107
1.1891,0.9838,-0.0022,-0.2147,-8.3251,0.0022,0.0027,-97.0628,-115.4177,-38.7769,-46.1098
1.1892,0.9838,-0.0022,-0.2155,-8.3206,0.0023,0.0027,-96.4999,-114.758,-38.6063,-45.9108
1.1893,0.9838,-0.0023,-0.2164,-8.3166,0.0023,0.0027,-95.944,-114.1066,-38.439,-45.7156
1.1894,0.9838,-0.0023,-0.2172,-8.3122,0.0023,0.0028,-95.3951,-113.4633,-38.2714,-45.5201
1.1895,0.9838,-0.0023,-0.218,-8.3076,0.0023,0.0028,-94.8529,-112.8278,-38.1042,-45.3251
1.1896,0.9838,-0.0023,-0.2189,-8.3034,0.0024,0.0028,-94.3172,-112.2001,-37.9403,-45.134
1.1897,0.9838,-0.0023,-0.2197,-8.2993,0.0024,0.0028,-93.7881,-111.5801,-37.7781,-44.9447
1.1898,0.9838,-0.0024,-0.2205,-8.2949,0.0024,0.0029,-93.2653,-110.9675,-37.6157,-44.7554
1.1899,0.9838,-0.0024,-0.2213,-8.2905,0.0024,0.0029,-92.7488,-110.3622,-37.4547,-44.5675
1.19,0.9838,-0.0024,-0.2222,-8.2861,0.0024,0.0029,-92.2384,-109.7641,-37.2952,-44.3815
1.1901,0.9838,-0.0024,-0.223,-8.2818,0.0025,0.0029,-91.734,-109.173,-37.1374,-44.1973
1.1902,0.9838,-0.0025,-0.2238,-8.2776,0.0025,0.003,-91.2355,-108.5889,-36.9812,-44.0152
1.1903,0.9838,-0.0025,-0.2247,-8.2733,0.0025,0.003,-90.7428,-108.0116,-36.8253,-43.8334
1.1904,0.9838,-0.0025,-0.2255,-8.2688,0.0025,0.003,-90.2558,-107.4409,-36.6701,-43.6523
1.1905,0.9838,-0.0025,-0.2263,-8.2645,0.0026,0.0031,-89.7743,-106.8768,-36.5172,-43.474
1.1906,0.9838,-0.0025,-0.2271,-8.2605,0.0026,0.0031,-89.2984,-106.3191,-36.3665,-43.2982
1.1907,0.9838,-0.0026,-0.228,-8.256,0.0026,0.0031,-88.8278,-105.7678,-36.215,-43.1214
1.1908,0.9838,-0.0026,-0.2288,-8.2515,0.0026,0.0031,-88.3626,-105.2226,-36.0645,-42.9459
1.1909,0.9838,-0.0026,-0.2296,-8.2475,0.0027,0.0032,-87.9025,-104.6836,-35.9174,-42.7742
1.191,0.9838,-0.0026,-0.2305,-8.2431,0.0027,0.0032,-87.4475,-104.1505,-35.7696,-42.6017
1.1911,0.9838,-0.0027,-0.2313,-8.2386,0.0027,0.0032,-86.9976,-103.6233,-35.6226,-42.4303
1.1912,0.9838,-0.0027,-0.2321,-8.2346,0.0027,0.0032,-86.5526,-103.1019,-35.4789,-42.2626
1.1913,0.9838,-0.0027,-0.2329,-8.2303,0.0027,0.0033,-86.1124,-102.5862,-35.3347,-42.0945
1.1914,0.9838,-0.0027,-0.2337,-8.2258,0.0028,0.0033,-85.677,-102.0761,-35.1909,-41.9267
1.1915,0.9838,-0.0028,-0.2346,-8.2215,0.0028,0.0033,-85.2462,-101.5714,-35.0492,-41.7614
1.1916,0.9838,-0.0028,-0.2354,-8.2174,0.0028,0.0034,-84.8201,-101.0722,-34.9092,-41.598
1.1917,0.9838,-0.0028,-0.2362,-8.2132,0.0028,0.0034,-84.3985,-100.5783,-34.7696,-41.4351
1.1918,0.9838,-0.0028,-0.237,-8.2087,0.0029,0.0034,-83.9814,-100.0896,-34.6301,-41.2724
1.1919,0.9838,-0.0028,-0.2379,-8.2044,0.0029,0.0034,-83.5686,-99.606,-34.4926,-41.112
1.192,0.9838,-0.0029,-0.2387,-8.2003,0.0029,0.0035,-83.1602,-99.1275,-34.3566,-40.9533
1.1921,0.9838,-0.0029,-0.2395,-8.196,0.0029,0.0035,-82.7559,-98.6539,-34.2211,-40.7952
1.1922,0.9838,-0.0029,-0.2403,-8.1917,0.003,0.0035,-82.3559,-98.1853,-34.0862,-40.6378
1.1923,0.9838,-0.0029,-0.2411,-8.1873,0.003,0.0036,-81.9599,-97.7214,-33.9522,-40.4815
1.1924,0.9838,-0.003,-0.242,-8.183,0.003,0.0036,-81.568,-97.2623,-33.8194,-40.3265
1.1925,0.9838,-0.003,-0.2428,-8.1788,0.003,0.0036,-81.18,-96.8078,-33.6881,-40.1733
1.1926,0.9838,-0.003,-0.2436,-8.1747,0.0031,0.0037,-80.796,-96.3579,-33.5579,-40.0215
1.1927,0.9838,-0.003,-0.2444,-8.1704,0.0031,0.0037,-80.4158,-95.9125,-33.4279,-39.8698
1.1928,0.9838,-0.0031,-0.2452,-8.1659,0.0031,0.0037,-80.0393,-95.4716,-33.2983,-39.7185
1.1929,0.9838,-0.0031,-0.2461,-8.1617,0.0031,0.0037,-79.6666,-95.035,-33.1706,-39.5695
1.193,0.9838,-0.0031,-0.2469,-8.1576,0.0032,0.0038,-79.2976,-94.6027,-33.0442,-39.422
1.1931,0.9838,-0.0031,-0.2477,-8.1532,0.0032,0.0038,-78.9322,-94.1747,-32.9175,-39.2741
1.1932,0.9838,-0.0032,-0.2485,-8.149,0.0032,0.0038,-78.5703,-93.7508,-32.7922,-39.128
1.1933,0.9838,-0.0032,-0.2493,-8.1449,0.0032,0.0039,-78.212,-93.331,-32.6685,-38.9836
1.1934,0.9838,-0.0032,-0.2501,-8.1405,0.0033,0.0039,-77.8571,-92.9153,-32.5448,-38.8392
1.1935,0.9838,-0.0032,-0.2509,-8.1363,0.0033,0.0039,-77.5055,-92.5035,-32.4221,-38.6961
1.1936,0.9838,-0.0033,-0.2518,-8.132,0.0033,0.004,-77.1574,-92.0957,-32.3003,-38.5539
1.1937,0.9838,-0.0033,-0.2526,-8.1277,0.0033,0.004,-76.8125,-91.6918,-32.179,-38.4123
1.1938,0.9838,-0.0033,-0.2534,-8.1235,0.0034,0.004,-76.4709,-91.2916,-32.0592,-38.2726
1.1939,0.9838,-0.0033,-0.2542,-8.1194,0.0034,0.0041,-76.1324,-90.8952,-31.9404,-38.1339
1.194,0.9838,-0.0034,-0.255,-8.1151,0.0034,0.0041,-75.7972,-90.5025,-31.8218,-37.9955
1.1941,0.9838,-0.0034,-0.2558,-8.1107,0.0034,0.0041,-75.465,-90.1135,-31.7038,-37.8578
