date_TTM_30,exdate_TTM_30,kappa_TTM_30
19960117,19960216,0.835186421614709
19960214,19960315,0.833637590322583
19960320,19960419,0.832268753473211
19960417,19960517,0.833218599313591
19960522,19960621,0.834436204965587
19960619,19960719,0.834230467694553
19960717,19960816,0.83397687533981
19960821,19960920,0.834920519793669
19960918,19961018,0.834017763422395
19961016,19961115,0.83398923643502
19961120,19961220,0.833704421421225
19961218,19970117,0.833009015785824
19970122,19970221,0.834386558281003
19970219,19970321,0.833381568777058
19970319,19970418,0.833103632294339
19970416,19970516,0.834408241790422
19970521,19970620,0.835244390037438
19970618,19970718,0.833891763189958
19970716,19970815,0.833393662445414
19970820,19970919,0.834176222053384
19970917,19971017,0.833361562963309
19971022,19971121,0.834259103954872
19971119,19971219,0.832545227604022
19971217,19980116,0.833568385666417
19980121,19980220,0.833318166891164
19980218,19980320,0.833988931069296
19980318,19980417,0.834906999131615
19980415,19980515,0.834721895589986
19980520,19980619,0.83500206228336
19980617,19980717,0.834057709086739
19980722,19980821,0.835105840788107
19980819,19980918,0.833444115158615
19980916,19981016,0.832413004067331
19981021,19981120,0.833175846594676
19981118,19981218,0.833647087124067
19981216,19990115,0.832636469022311
19990120,19990219,0.833030707056197
19990217,19990319,0.832111702040868
19990317,19990416,0.833135005958009
19990421,19990521,0.834708735998197
19990519,19990618,0.833670860103901
19990616,19990716,0.834158856768422
19990721,19990820,0.83525318034033
19990818,19990917,0.834632872682855
19990915,19991015,0.834454002668508
19991020,19991119,0.835122973176053
19991117,19991217,0.835701968552122
19991222,20000121,0.836073488103071
20000119,20000218,0.835875631882047
20000216,20000317,0.835180100825146
20000321,20000420,0.835816829165612
20000419,20000519,0.833720934158488
20000517,20000616,0.83482220286415
20000621,20000721,0.835911005161796
20000719,20000818,0.836977763111371
20000816,20000915,0.837423471236162
20000920,20001020,0.836371812890861
20001018,20001117,0.833590362057143
20001115,20001215,0.835116020541566
20001220,20010119,0.833557995383353
20010117,20010216,0.83470172221819
20010214,20010316,0.834956753297444
20010321,20010420,0.832828956045173
20010418,20010518,0.835571538228931
20010516,20010615,0.834420877208483
20010620,20010720,0.83333138671245
20010718,20010817,0.833481976290051
20010822,20010921,0.83399183288794
20010919,20011019,0.82861529796202
20011017,20011116,0.83109139631209
20011121,20011221,0.831489229845978
20011219,20020118,0.831305834185455
20020116,20020215,0.831401880042413
20020213,20020315,0.832270643465697
20020320,20020419,0.833121085171499
20020417,20020517,0.83372806639648
20020522,20020621,0.832813564822568
20020619,20020719,0.830880005498919
20020717,20020816,0.827443646651302
20020821,20020920,0.831104147883779
20020918,20021018,0.828133114254419
20021016,20021115,0.825872879482181
20021120,20021220,0.83026883243218
20021218,20030117,0.82877210988686
20030122,20030221,0.828595526422914
20030219,20030321,0.82776234919129
20030318,20030417,0.827350899898716
20030416,20030516,0.830250066857185
20030521,20030620,0.830454780379997
20030618,20030718,0.830781319187323
20030716,20030815,0.83119982760321
20030820,20030919,0.831295189824159
20030917,20031017,0.831387994574798
20031022,20031121,0.831910422624839
20031119,20031219,0.831856391991209
20031217,20040116,0.832851880535608
20040121,20040220,0.831868975016815
20040218,20040319,0.831856566729187
20040317,20040416,0.832183782775508
20040421,20040521,0.83247817871031
20040519,20040618,0.831783551348549
20040616,20040716,0.832552463261964
20040721,20040820,0.833391879188209
20040818,20040917,0.832991835429917
20040915,20041015,0.833506597504498
20041020,20041119,0.8337992855361
20041117,20041217,0.834183458974085
20041222,20050121,0.835100384962988
20050119,20050218,0.833687562318634
20050216,20050318,0.83491960233409
20050316,20050415,0.833718466024345
20050420,20050520,0.833096751563254
20050518,20050617,0.834225042943552
20050615,20050715,0.834971292912169
20050720,20050819,0.834259692799657
20050817,20050916,0.834936777786052
20050921,20051021,0.834246584596837
20051019,20051118,0.835400694559833
20051116,20051216,0.835485692817895
20051221,20060120,0.835762526372185
20060118,20060217,0.835205667877574
20060215,20060317,0.835775250877458
20060322,20060421,0.835982614339999
20060419,20060519,0.836004366208129
20060517,20060616,0.83412731909389
20060621,20060721,0.834552770079095
20060719,20060818,0.835216053029737
20060816,20060915,0.835514587880677
20060920,20061020,0.835662788669752
20061018,20061117,0.83537448358992
20061115,20061215,0.835967124959716
20061220,20070119,0.836398603991627
20070117,20070216,0.836215275542538
20070214,20070316,0.836349097150728
20070321,20070420,0.836166138541493
20070418,20070518,0.834912651353727
20070516,20070615,0.833372958430234
20070620,20070720,0.834865399274585
20070718,20070817,0.834977294030182
20070822,20070921,0.833893261640913
20070919,20071019,0.834124477552786
20071017,20071116,0.834317778931717
20071121,20071221,0.831846738068466
20071219,20080118,0.833740166185622
20080116,20080215,0.832394081566166
20080219,20080320,0.833108171677242
20080319,20080418,0.831092910166474
20080416,20080516,0.831864572254137
20080521,20080620,0.832278764258268
20080618,20080718,0.831446730457305
20080716,20080815,0.83051414581396
20080820,20080919,0.831839231470793
20080917,20081017,0.826794967871687
20081022,20081121,0.814467435658365
20081119,20081219,0.80701994161229
20081217,20090116,0.820811129811571
20090121,20090220,0.823596930848567
20090218,20090320,0.822016844915036
20090318,20090417,0.823635775350003
20090415,20090515,0.824093856850462
20090520,20090619,0.826761205786778
20090617,20090717,0.827679795168516
20090722,20090821,0.82883289007287
20090819,20090918,0.8291302209993
20090916,20091016,0.829392497595147
20091021,20091120,0.829844856016389
20091118,20091218,0.829952340136974
20091216,20100115,0.829970037544897
20100120,20100219,0.830684624060061
20100217,20100319,0.829757510193849
20100317,20100416,0.831480503537169
20100421,20100521,0.831950480040151
20100519,20100618,0.828410859547197
20100616,20100716,0.829373896828361
20100721,20100820,0.82904328846857
20100818,20100917,0.829431021508804
20100915,20101015,0.83024924509771
20101020,20101119,0.83071522035332
20101117,20101217,0.829896262210594
20101222,20110121,0.831362375415547
20110119,20110218,0.831466348202247
20110216,20110318,0.83185748105499
20110316,20110415,0.828864600903594
20110420,20110520,0.831858495253768
20110518,20110617,0.831806251888985
20110615,20110715,0.830796476612177
20110720,20110819,0.830727990046754
20110817,20110916,0.828318344872174
20110921,20111021,0.826791246666873
20111019,20111118,0.827330947003177
20111116,20111216,0.827303032932959
20111221,20120120,0.829678123231824
20120118,20120217,0.830272368381914
20120215,20120316,0.829985303543271
20120321,20120420,0.831145240781643
20120418,20120518,0.830253857837493
20120516,20120615,0.829407756149777
20120620,20120720,0.830734659348342
20120718,20120817,0.830739752013618
20120822,20120921,0.831092153830997
20120919,20121019,0.831301345451242
20121017,20121116,0.831442497897957
20121121,20121221,0.83103670307786
20121219,20130118,0.830587428193486
20130116,20130215,0.831164263506562
20130213,20130315,0.831672229307054
20130320,20130419,0.832049692500231
20130417,20130517,0.830860584573053
20130522,20130621,0.83200818447937
20130619,20130719,0.831311146428794
20130717,20130816,0.831744483068028
20130821,20130920,0.831085744993953
20130918,20131018,0.831642285740022
20131016,20131115,0.832052682742247
20131120,20131220,0.832717668409142
20131218,20140117,0.832213391282043
20140122,20140221,0.83286843070646
20140219,20140321,0.83223835083588
20140318,20140417,0.831784010225719
20140416,20140516,0.832436988936115
20140521,20140620,0.832412188068262
20140618,20140718,0.83304171707322
20140716,20140815,0.832740170719914
20140820,20140919,0.832755154128043
20140917,20141017,0.832458919166919
20141022,20141121,0.831457079723118
20141119,20141219,0.832241719294935
20141217,20150116,0.831759375287499
20150121,20150220,0.83195527689727
20150218,20150320,0.832399283644454
20150318,20150417,0.83272087716465
20150415,20150515,0.832058864555739
20150520,20150619,0.831777619938231
20150617,20150717,0.832136475032819
20150722,20150821,0.832506528036044
20150819,20150918,0.832175941152564
20150916,20151016,0.831035174241579
20151021,20151120,0.831734635409725
20151118,20151218,0.831849661317422
20151216,20160115,0.832119692970355
20160120,20160219,0.829386046649761
20160217,20160318,0.830843255853243
20160316,20160415,0.831896349980966
20160420,20160520,0.831622517927881
20160518,20160617,0.831686860849703
20160615,20160715,0.831376304004269
20160720,20160819,0.832411899211262
20160817,20160916,0.832199343628736
20160921,20161021,0.832485512446896
20161019,20161118,0.832102436557525
20161116,20161216,0.831913536871594
20161221,20170120,0.833054567452615
20170118,20170217,0.833464093399612
20170215,20170317,0.83323805411039
20170322,20170421,0.83336925639185
20170419,20170519,0.833043220386698
20170517,20170616,0.833048717622545
20170621,20170721,0.833863271733661
20170719,20170818,0.834151998287467
20170816,20170915,0.833734166726177
20170920,20171020,0.833994942686209
20171018,20171117,0.834733379506252
20171115,20171215,0.8339721367583
20171220,20180119,0.835254051203615
20180117,20180216,0.834964098392852
20180214,20180316,0.833601361329402
20180321,20180420,0.83384827441878
20180418,20180518,0.834308099267919
20180516,20180615,0.834504411458853
20180620,20180720,0.83463281598168
20180718,20180817,0.834964587236297
20180822,20180921,0.834843439481189
20180919,20181019,0.835173746702851
20181017,20181116,0.833735484918873
20181121,20181221,0.832879682987692
20181219,20190118,0.832309556307642
20190116,20190215,0.833840442028172
20190213,20190315,0.833960107777508
20190319,20190418,0.834401299400431
20190417,20190517,0.834466932241248
20190522,20190621,0.833475067353489
20190619,20190719,0.833205391200644
20190717,20190816,0.833330412828289
20190821,20190920,0.833113501966936
20190918,20191018,0.832767545372053
20191016,20191115,0.833544175715421
20191120,20191220,0.832326204485019
20191218,20200117,0.834169845849841
20200122,20200221,0.833348560730172
20200219,20200320,0.833486188110429
20200318,20200417,0.811975832185823
20200415,20200515,0.828516186935772
20200520,20200619,0.830532138821053
20200617,20200717,0.829194655281636
20200722,20200821,0.831266290171506
20200819,20200918,0.831535577136758
20200916,20201016,0.830604062598332
20201021,20201120,0.829429087749224
20201118,20201218,0.831131735792174
20201216,20210115,0.831993784125219
20210120,20210219,0.831943815530152
20210217,20210319,0.831828362253819
20210317,20210416,0.832292344239521
20210421,20210521,0.832449154757019
