date_TTM_30,exdate_TTM_30,kappa_TTM_30,date_TTM_60,exdate_TTM_60,kappa_TTM_60,date_TTM_90,exdate_TTM_90,kappa_TTM_90,date_TTM_180,exdate_TTM_180,kappa_TTM_180
19970416,19970516,0.834408241790422,19970416,19970620,0.905617518076897,19970424,19970718,1.12279697378013,19970416,19970919,1.07565553785939
19970521,19970620,0.835244390037438,19970521,19970718,0.904993463266821,19970521,19970815,1.1059928112358,19970521,19971219,1.07734780793088
19970618,19970718,0.833891763189958,19970618,19970815,0.903412721568825,19970618,19970919,1.11975667008896,19970618,19971219,1.0751876182646
19970716,19970815,0.833393662445414,19970716,19970919,0.903859843132078,19970724,19971017,1.1140683592575,19970716,19971219,1.07103114480809
19970820,19970919,0.834176222053384,19970820,19971017,0.90426825826603,19970820,19971219,1.11493899463304,19970820,19980320,1.06053803357077
19970917,19971017,0.833361562963309,19970917,19971121,0.895904618906213,19970917,19971219,1.11594775865924,19970917,19980320,1.06502227278833
19971022,19971121,0.834259103954872,19971022,19971219,0.90417827511447,19971022,19980116,1.11668681650376,19971022,19980320,1.07149825272529
19971119,19971219,0.832545227604022,19971119,19980116,0.901736723813533,19971128,19980320,1.11919872044197,19971119,19980619,1.06444224059195
19971217,19980116,0.833568385666417,19971217,19980220,0.904421593945266,19971217,19980320,1.12193660650992,19971217,19980619,1.07454909706526
19980121,19980220,0.833318166891164,19980121,19980320,0.90449665488655,19980121,19980417,1.13908042620611,19980121,19980619,1.07430161293996
19980218,19980320,0.833988931069296,19980218,19980417,0.902929043969393,19980218,19980619,1.11800049827519,19980218,19980918,1.06956046615974
19980318,19980417,0.834906999131615,19980318,19980515,0.905132580341318,19980318,19980619,1.11977028039931,19980318,19980918,1.07699659827117
19980415,19980515,0.834721895589986,19980415,19980619,0.904914410191735,19980421,19980717,1.11583984191441,19980415,19980918,1.07624170411517
19980520,19980619,0.83500206228336,19980520,19980717,0.906390109789778,19980520,19980821,1.11821022707758,19980520,19981218,1.0763519107961
19980617,19980717,0.834057709086739,19980617,19980821,0.905739202724601,19980617,19980918,1.12193340142292,19980617,19981218,1.07578083079368
19980722,19980821,0.835105840788107,19980722,19980918,0.906441808506012,19980722,19981016,1.11868958519156,19980722,19981218,1.07888053647791
19980819,19980918,0.833444115158615,19980819,19981016,0.897443764526039,19980825,19981120,1.12536315087988,19980819,19990319,1.0753333770884
19980916,19981016,0.832413004067331,19980916,19981120,0.899321075949168,19980916,19981218,1.12043149009681,19980916,19990319,1.07369874989656
19981021,19981120,0.833175846594676,19981021,19981218,0.904307845869896,19981021,19990115,1.12030481017829,19981021,19990319,1.07467829632678
19981118,19981218,0.833647087124067,19981118,19990115,0.904973772830863,19981124,19990219,1.121479839255,19981118,19990618,1.07781741743189
19981216,19990115,0.832636469022311,19981216,19990219,0.903515750884096,19981216,19990319,1.12074013625417,19981216,19990618,1.07454864057455
19990120,19990219,0.833030707056197,19990120,19990319,0.903312617102049,19990122,19990416,1.11608351671995,19990120,19990618,1.07443612953545
19990217,19990319,0.832111702040868,19990217,19990416,0.901928034380503,19990223,19990521,1.11997099955241,19990217,19990917,1.06894802124091
19990317,19990416,0.833135005958009,19990317,19990521,0.901315191935381,19990317,19990618,1.11906779717492,19990317,19990917,1.07242533323998
19990421,19990521,0.834708735998197,19990421,19990618,0.904037267343316,19990422,19990716,1.11701634827901,19990421,19990917,1.07424898906376
19990519,19990618,0.833670860103901,19990519,19990716,0.903716849904509,19990525,19990820,1.11860475774093,19990519,19991217,1.07337706347995
19990616,19990716,0.834158856768422,19990616,19990820,0.905242684581758,19990616,19990917,1.12162485784254,19990616,19991217,1.0757665143792
19990721,19990820,0.83525318034033,19990721,19990917,0.906285519825821,19990721,19991015,1.11757842458105,19990721,20000121,1.08012923588833
19990818,19990917,0.834632872682855,19990818,19991015,0.905254805319535,19990823,19991119,1.12262205988953,19990818,20000121,1.07723360678592
19990915,19991015,0.834454002668508,19990915,19991119,0.906460427312789,19990915,19991217,1.12410470707971,19990915,20000317,1.07977193244579
19991020,19991119,0.835122973176053,19991020,19991217,0.907165021081581,19991020,20000121,1.12268053561454,19991020,20000317,1.07952488793951
19991117,19991217,0.835701968552122,19991117,20000121,0.908045467952661,19991124,20000218,1.12189000388586,19991117,20000616,1.08401296884037
19991222,20000121,0.836073488103071,19991222,20000218,0.907660414011595,19991222,20000317,1.12549866911414,19991222,20000616,1.08505472129215
20000119,20000218,0.835875631882047,20000119,20000317,0.908286614525093,20000125,20000420,1.12469538985223,20000119,20000616,1.08479265691846
20000216,20000317,0.835180100825146,20000216,20000420,0.906888389398681,20000223,20000519,1.12325799878047,20000216,20000915,1.08462759117581
20000321,20000420,0.835816829165612,20000321,20000519,0.907308171012379,20000321,20000616,1.12596756710373,20000321,20000915,1.08608035212313
20000419,20000519,0.833720934158488,20000419,20000616,0.906003485253578,20000426,20000721,1.12343575751399,20000419,20000915,1.08100222629315
20000517,20000616,0.83482220286415,20000517,20000721,0.905934847506968,20000522,20000818,1.12201209981224,20000517,20001215,1.0839817584874
20000621,20000721,0.835911005161796,20000621,20000818,0.908147545377828,20000621,20000915,1.12540681710103,20000621,20001215,1.08422897906225
20000719,20000818,0.836977763111371,20000719,20000915,0.909124777493368,20000724,20001020,1.12689003033813,20000719,20001215,1.08500129001886
20000816,20000915,0.837423471236162,20000816,20001020,0.909730773419558,20000821,20001117,1.12718969873373,20000816,20010316,1.08642797858711
20000920,20001020,0.836371812890861,20000920,20001117,0.909207982794057,20000915,20001215,1.12770545554798,20000920,20010316,1.08596668307697
20001018,20001117,0.833590362057143,20001018,20001215,0.906870032406929,20001023,20010119,1.1274002059729,20001018,20010316,1.0819953412197
20001115,20001215,0.835116020541566,20001115,20010119,0.90806563022534,20001120,20010216,1.12528354060506,20001115,20010615,1.08634878501967
20001220,20010119,0.833557995383353,20001220,20010216,0.906273904419093,20001220,20010316,1.12364725823756,20001220,20010615,1.08362271291412
20010117,20010216,0.83470172221819,20010117,20010316,0.905758098382482,20010122,20010420,1.12253228364786,20010117,20010615,1.07908561044601
20010214,20010316,0.834956753297444,20010214,20010420,0.905187890591158,20010220,20010518,1.12018040599668,20010214,20010921,1.07407228417489
20010321,20010420,0.832828956045173,20010321,20010518,0.902773257257398,20010321,20010615,1.12124492201125,20010321,20010921,1.0781678731757
20010418,20010518,0.835571538228931,20010418,20010615,0.907125986420368,20010423,20010720,1.11993274205693,20010418,20010921,1.08134969457368
20010516,20010615,0.834420877208483,20010516,20010720,0.903236610310473,20010521,20010817,1.11797291388118,20010516,20011221,1.07110187644399
20010620,20010720,0.83333138671245,20010620,20010817,0.902092901407439,20010620,20010921,1.11613099652009,20010620,20011221,1.06683515469271
20010718,20010817,0.833481976290051,20010718,20010921,0.903345617712385,20010726,20011019,1.11885696574424,20010718,20011221,1.0731032948584
20010822,20010921,0.83399183288794,20010822,20011019,0.90382023880036,20010822,20011116,1.11904092152898,20010822,20020315,1.07200951916046
20010919,20011019,0.82861529796202,20010919,20011116,0.897581286600888,20010919,20011221,1.11201251345542,20010919,20020315,1.06128302146811
20011017,20011116,0.83109139631209,20011017,20011221,0.900233288821827,20011022,20020118,1.11503870901834,20011017,20020315,1.07008411963647
20011121,20011221,0.831489229845978,20011121,20020118,0.899243813043147,20011121,20020215,1.11041793871263,20011121,20020621,1.05591003087807
20011219,20020118,0.831305834185455,20011219,20020215,0.899275644843514,20011219,20020315,1.11204858956796,20011219,20020621,1.05844704774874
20020116,20020215,0.831401880042413,20020116,20020315,0.899939850234725,20020122,20020419,1.11271469681967,20020116,20020621,1.06378198612041
20020213,20020315,0.832270643465697,20020213,20020419,0.900828378455021,20020219,20020517,1.11454874221617,20020213,20020920,1.06380930107362
20020320,20020419,0.833121085171499,20020320,20020517,0.902570095094852,20020320,20020621,1.11543484978436,20020320,20020920,1.06803430512168
20020417,20020517,0.83372806639648,20020417,20020621,0.901194573512299,20020422,20020719,1.11507374445169,20020417,20020920,1.06835284873929
20020522,20020621,0.832813564822568,20020522,20020719,0.901640395070409,20020522,20020816,1.11505904421876,20020522,20021220,1.06572763628509
20020619,20020719,0.830880005498919,20020619,20020816,0.89891076366169,20020619,20020920,1.1117882567284,20020619,20021220,1.06139841870887
20020717,20020816,0.827443646651302,20020717,20020920,0.894633690915257,20020724,20021018,1.11087613826663,20020717,20021220,1.05818620724204
20020821,20020920,0.831104147883779,20020821,20021018,0.898312471452959,20020821,20021115,1.11175837003708,20020821,20030321,1.05721786121531
20020918,20021018,0.828133114254419,20020918,20021115,0.89353678166931,20020918,20021220,1.10647679164635,20020918,20030321,1.05151258434523
20021016,20021115,0.825872879482181,20021016,20021220,0.889955698937607,20021021,20030117,1.10398706910975,20021016,20030321,1.04699269517907
20021120,20021220,0.83026883243218,20021120,20030117,0.896043334552113,20021120,20030221,1.10605313460971,20021120,20030620,1.04546555469846
20021218,20030117,0.82877210988686,20021218,20030221,0.892588978948147,20021218,20030321,1.10334883826612,20021218,20030620,1.04499103438602
20030122,20030221,0.828595526422914,20030122,20030321,0.893511841145521,20030122,20030417,1.10444262024995,20030122,20030620,1.05026573564164
20030219,20030321,0.82776234919129,20030219,20030417,0.89360370012079,20030224,20030516,1.10467231989015,20030219,20030919,1.0419193553086
20030318,20030417,0.827350899898716,20030318,20030516,0.892234904103369,20030318,20030620,1.10247252647617,20030318,20030919,1.04501160333209
20030416,20030516,0.830250066857185,20030416,20030620,0.894437141661176,20030421,20030718,1.10556470859972,20030416,20030919,1.05088205313373
20030521,20030620,0.830454780379997,20030521,20030718,0.896089165986803,20030521,20030815,1.10654475918511,20030521,20031219,1.04464401382103
20030618,20030718,0.830781319187323,20030618,20030815,0.896824500646485,20030618,20030919,1.10687685950342,20030618,20031219,1.05101658667309
20030716,20030815,0.83119982760321,20030716,20030919,0.896266265329429,20030721,20031017,1.10931311703412,20030716,20031219,1.0551007143457
20030820,20030919,0.831295189824159,20030820,20031017,0.897771369865028,20030820,20031121,1.10755906357463,20030820,20040319,1.04825997435412
20030917,20031017,0.831387994574798,20030917,20031121,0.896484833142597,20030917,20031219,1.1078183089653,20030917,20040319,1.05208060717999
20031022,20031121,0.831910422624839,20031022,20031219,0.898434171545106,20031022,20040116,1.1101107418606,20031022,20040319,1.05921632019486
20031119,20031219,0.831856391991209,20031119,20040116,0.8993580961775,20031124,20040220,1.11125161014203,20031119,20040618,1.05629922087754
20031217,20040116,0.832851880535608,20031217,20040220,0.899504349906548,20031217,20040319,1.11154674547325,20031217,20040618,1.0604131774016
20040121,20040220,0.831868975016815,20040121,20040319,0.899337095130411,20040121,20040416,1.11076118722811,20040121,20040618,1.06178138590978
20040218,20040319,0.831856566729187,20040218,20040416,0.898850919442364,20040223,20040521,1.10995775403672,20040218,20040917,1.05622553568795
20040317,20040416,0.832183782775508,20040317,20040521,0.897902692681677,20040317,20040618,1.1099480903788,20040317,20040917,1.05782533021528
20040421,20040521,0.83247817871031,20040421,20040618,0.899470105794809,20040421,20040716,1.11120847439937,20040421,20040917,1.06188570546565
20040519,20040618,0.831783551348549,20040519,20040716,0.899138821944869,20040524,20040820,1.11085644262908,20040519,20041217,1.05873020817229
20040616,20040716,0.832552463261964,20040616,20040820,0.899994114646653,20040616,20040917,1.11240685960565,20040616,20041217,1.06329845536331
20040721,20040820,0.833391879188209,20040721,20040917,0.900456596639508,20040721,20041015,1.11325745402202,20040721,20041217,1.0656822099731
20040818,20040917,0.832991835429917,20040818,20041015,0.900731421445124,20040825,20041119,1.11363114206828,20040818,20050318,1.06247497634691
20040915,20041015,0.833506597504498,20040915,20041119,0.900982898958147,20040915,20041217,1.11375760058611,20040915,20050318,1.06452258040919
20041020,20041119,0.8337992855361,20041020,20041217,0.90221259719661,20041020,20050121,1.11475843667936,20041020,20050318,1.06777822547114
20041117,20041217,0.834183458974085,20041117,20050121,0.902050687869202,20041117,20050318,1.11459369355603,20041117,20050617,1.06791337884335
20041222,20050121,0.835100384962988,20041222,20050218,0.903875281666264,20041222,20050318,1.1174139471612,20041222,20050617,1.07155337788796
20050119,20050218,0.833687562318634,20050119,20050318,0.902991800082538,20050124,20050415,1.11663114061521,20050119,20050617,1.07160845720954
20050216,20050318,0.83491960233409,20050216,20050415,0.903734591030607,20050216,20050617,1.11698667291562,20050216,20050916,1.07125151934465
20050316,20050415,0.833718466024345,20050316,20050520,0.903012883314822,20050316,20050617,1.116619700123,20050316,20050916,1.07052175947504
20050420,20050520,0.833096751563254,20050420,20050617,0.90231620304101,20050420,20050715,1.1163047667079,20050420,20050916,1.07004476451938
20050518,20050617,0.834225042943552,20050518,20050715,0.90319830269894,20050523,20050819,1.11782325746517,20050518,20051216,1.07140112229831
20050615,20050715,0.834971292912169,20050615,20050819,0.903325202495321,20050615,20050916,1.11829463023978,20050615,20051216,1.07213956005173
20050720,20050819,0.834259692799657,20050720,20050916,0.904864548826925,20050725,20051021,1.11886031751705,20050720,20051216,1.07425460773044
20050817,20050916,0.834936777786052,20050817,20051021,0.903830936268915,20050822,20051118,1.1186624262043,20050817,20060317,1.0732590120768
20050921,20051021,0.834246584596837,20050921,20051118,0.904046400742319,20050921,20051216,1.11845608357333,20050921,20060317,1.07275526479952
20051019,20051118,0.835400694559833,20051019,20051216,0.904198708320817,20051025,20060120,1.11918456666076,20051019,20060317,1.07358872075167
20051116,20051216,0.835485692817895,20051116,20060120,0.90535616135227,20051128,20060217,1.11968487012271,20051116,20060616,1.07489111418472
20051221,20060120,0.835762526372185,20051221,20060217,0.905555347705563,20051221,20060317,1.12051484181981,20051221,20060616,1.07683414553713
20060118,20060217,0.835205667877574,20060118,20060317,0.905420228275907,20060130,20060421,1.12074907987582,20060118,20060616,1.07639443111082
20060215,20060317,0.835775250877458,20060215,20060421,0.906197705163258,20060215,20060616,1.12145489146239,20060215,20060915,1.0768385803343
20060322,20060421,0.835982614339999,20060322,20060519,0.905956359093157,20060322,20060616,1.12171447888817,20060322,20060915,1.07761938272554
20060419,20060519,0.836004366208129,20060419,20060616,0.906683616361218,20060427,20060721,1.12182843765978,20060419,20060915,1.07794841459294
20060517,20060616,0.83412731909389,20060517,20060721,0.905695144449978,20060517,20060915,1.12174315452333,20060517,20061215,1.07742303484358
20060621,20060721,0.834552770079095,20060621,20060818,0.905811079309217,20060621,20060915,1.12204490862694,20060621,20061215,1.0792561931865
20060719,20060818,0.835216053029737,20060719,20060915,0.905937569064686,20060725,20061020,1.12177609115587,20060719,20061215,1.07800202824403
20060816,20060915,0.835514587880677,20060816,20061020,0.906344692589427,20060816,20061215,1.12252119312067,20060816,20070316,1.07829988938686
20060920,20061020,0.835662788669752,20060920,20061117,0.905918554411184,20060920,20061215,1.12168174965386,20060920,20070316,1.07832834214832
20061018,20061117,0.83537448358992,20061018,20061215,0.906393946714958,20061026,20070119,1.12213889498331,20061018,20070316,1.07810095281039
20061115,20061215,0.835967124959716,20061115,20070119,0.906713044293005,20061127,20070216,1.12156129810324,20061115,20070615,1.07901862421736
20061220,20070119,0.836398603991627,20061220,20070216,0.906221804649086,20061220,20070316,1.1220444938123,20061220,20070615,1.07897738904982
20070117,20070216,0.836215275542538,20070117,20070316,0.906912572223404,20070125,20070420,1.12245053219403,20070117,20070615,1.07909079273234
20070214,20070316,0.836349097150728,20070214,20070420,0.906997452207149,20070222,20070518,1.12253242229382,20070214,20070921,1.08038713125514
20070321,20070420,0.836166138541493,20070321,20070518,0.907160856560865,20070321,20070615,1.12282387607929,20070321,20070921,1.07977849909417
20070418,20070518,0.834912651353727,20070418,20070615,0.906616586205164,20070423,20070720,1.12222457069308,20070418,20070921,1.07960526485917
20070516,20070615,0.833372958430234,20070516,20070720,0.90599615188947,20070522,20070817,1.12197443790737,20070516,20071221,1.0784935843695
20070620,20070720,0.834865399274585,20070620,20070817,0.905843989938331,20070620,20070921,1.1219906384791,20070620,20071221,1.07828840448982
20070718,20070817,0.834977294030182,20070718,20070921,0.905552910969239,20070723,20071019,1.1205309743839,20070718,20071221,1.07627024250994
20070822,20070921,0.833893261640913,20070822,20071019,0.904176608804432,20070822,20071116,1.11659318854348,20070822,20080320,1.07173403038422
20070919,20071019,0.834124477552786,20070919,20071116,0.904446847873377,20070919,20071221,1.11950024031096,20070919,20080320,1.07176588953337
20071017,20071116,0.834317778931717,20071017,20071221,0.90355028187655,20071022,20080118,1.11647417733506,20071017,20080320,1.07181422773548
20071121,20071221,0.831846738068466,20071121,20080118,0.901237561472939,20071121,20080215,1.1157153893333,20071121,20080620,1.06305819904674
20071219,20080118,0.833740166185622,20071219,20080215,0.902982799559545,20071219,20080320,1.11755287348323,20071219,20080620,1.06893514165012
20080116,20080215,0.832394081566166,20080116,20080320,0.900492812296541,20080116,20080418,1.11391726483914,20080116,20080620,1.06543593889941
20080219,20080320,0.833108171677242,20080219,20080418,0.902727785210797,20080219,20080516,1.11777081663626,20080219,20080919,1.07108602598946
20080319,20080418,0.831092910166474,20080319,20080516,0.899872130702204,20080319,20080620,1.11384726430788,20080319,20080919,1.06373918353361
20080416,20080516,0.831864572254137,20080416,20080620,0.897776050130731,20080416,20080718,1.10949672759091,20080416,20080919,1.05802195120671
20080521,20080620,0.832278764258268,20080521,20080718,0.899376715720958,20080521,20080815,1.11151158422848,20080521,20081219,1.05552357250782
20080618,20080718,0.831446730457305,20080618,20080815,0.898812353857678,20080618,20080919,1.11084072418219,20080618,20081219,1.05923929800755
20080716,20080815,0.83051414581396,20080716,20080919,0.896435120749528,20080716,20081017,1.10838094679304,20080716,20081219,1.0577466443408
20080820,20080919,0.831839231470793,20080820,20081017,0.898652898112304,20080820,20081121,1.10980909511095,20080820,20090320,1.05339221672705
20080917,20081017,0.826794967871687,20080917,20081121,0.893303927914256,20080917,20081219,1.10594139505864,20080917,20090320,1.04977511531296
20081022,20081121,0.814467435658365,20081022,20081219,0.882308139983643,20081022,20090116,1.09495248529873,20081022,20090320,1.03706007192944
20081119,20081219,0.80701994161229,20081119,20090116,0.870583344710021,20081119,20090220,1.08227165495582,20081119,20090619,1.00908281789029
20081217,20090116,0.820811129811571,20081217,20090220,0.881642089934451,20081217,20090320,1.09177470833728,20081217,20090619,1.02859031805042
20090121,20090220,0.823596930848567,20090121,20090320,0.887445872336883,20090121,20090417,1.09818025567802,20090121,20090619,1.03733009665684
20090218,20090320,0.822016844915036,20090218,20090417,0.88669001360333,20090218,20090515,1.09774142131204,20090218,20090918,1.02682766562201
20090318,20090417,0.823635775350003,20090318,20090515,0.88612330872894,20090318,20090619,1.09197640623817,20090318,20090918,1.02549505247115
20090415,20090515,0.824093856850462,20090415,20090619,0.881581747598526,20090415,20090717,1.08972370634629,20090415,20090918,1.02786480940813
20090520,20090619,0.826761205786778,20090520,20090717,0.890118399935494,20090520,20090821,1.09678356834734,20090520,20091218,1.02706560214051
20090617,20090717,0.827679795168516,20090617,20090821,0.890131035646618,20090617,20090918,1.10007323922044,20090617,20091218,1.03883316343075
20090722,20090821,0.82883289007287,20090722,20090918,0.892687370427199,20090722,20091016,1.10166562009639,20090722,20091218,1.04578449754027
20090819,20090918,0.8291302209993,20090819,20091016,0.893088787792919,20090819,20091120,1.1014879704337,20090819,20100319,1.03780780384301
20090916,20091016,0.829392497595147,20090916,20091120,0.892855231585719,20090916,20091218,1.10285836987296,20090916,20100319,1.04349827186776
20091021,20091120,0.829844856016389,20091021,20091218,0.894651889275347,20091021,20100115,1.10451431650253,20091021,20100319,1.05000104718838
20091118,20091218,0.829952340136974,20091118,20100115,0.894837321101723,20091118,20100219,1.10349020028367,20091118,20100618,1.04069662935873
20091216,20100115,0.829970037544897,20091216,20100219,0.894196863415006,20091216,20100319,1.10406079032513,20091216,20100618,1.04616694912472
20100120,20100219,0.830684624060061,20100120,20100319,0.895947122665725,20100120,20100416,1.10622581441171,20100120,20100618,1.05288477382564
20100217,20100319,0.829757510193849,20100217,20100416,0.895262517675872,20100217,20100521,1.10439359108077,20100217,20100917,1.04369526380678
20100317,20100416,0.831480503537169,20100317,20100521,0.894900250189062,20100317,20100618,1.10517445810719,20100317,20100917,1.04821954250758
20100421,20100521,0.831950480040151,20100421,20100618,0.897244581345972,20100421,20100716,1.10729576824917,20100421,20100917,1.05436356665925
20100519,20100618,0.828410859547197,20100519,20100716,0.89603171751491,20100519,20100820,1.10703232334243,20100519,20101217,1.04755211696725
20100616,20100716,0.829373896828361,20100616,20100820,0.894749806273705,20100616,20100917,1.10685752816148,20100616,20101217,1.05189117459618
20100721,20100820,0.82904328846857,20100721,20100917,0.894265450501317,20100721,20101015,1.10535577712019,20100721,20101217,1.05224346413238
20100818,20100917,0.829431021508804,20100818,20101015,0.894743846311222,20100818,20101119,1.10423215038645,20100818,20110318,1.0441659402161
20100915,20101015,0.83024924509771,20100915,20101119,0.894200684143369,20100915,20101217,1.10469504987236,20100915,20110318,1.04831747476839
20101020,20101119,0.83071522035332,20101020,20101217,0.895499797061231,20101020,20110121,1.10435378084628,20101020,20110318,1.05180057248638
20101117,20101217,0.829896262210594,20101117,20110121,0.894156712759439,20101117,20110218,1.10421205301498,20101117,20110617,1.04296364622054
20101222,20110121,0.831362375415547,20101222,20110218,0.896919579344657,20101222,20110318,1.10715927604893,20101222,20110617,1.05144332371953
20110119,20110218,0.831466348202247,20110119,20110318,0.896743523010008,20110119,20110415,1.10709523582889,20110119,20110617,1.05413078630451
20110216,20110318,0.83185748105499,20110216,20110415,0.897584180078081,20110216,20110520,1.10714046208482,20110216,20110916,1.04821925362205
20110316,20110415,0.828864600903594,20110316,20110520,0.894364355833071,20110316,20110617,1.1059877986484,20110316,20110916,1.05013579384957
20110420,20110520,0.831858495253768,20110420,20110617,0.897715569161913,20110420,20110715,1.10795644112118,20110420,20110916,1.05565479757607
20110518,20110617,0.831806251888985,20110518,20110715,0.89712883128344,20110518,20110819,1.10640051661762,20110518,20111216,1.0469193388393
20110615,20110715,0.830796476612177,20110615,20110819,0.894869380487439,20110615,20110916,1.10540547402981,20110615,20111216,1.04863644384989
20110720,20110819,0.830727990046754,20110720,20110916,0.896661551688813,20110720,20111021,1.10600295173136,20110720,20111216,1.05408097960177
20110817,20110916,0.828318344872174,20110817,20111021,0.894132493958863,20110817,20111118,1.10582528758679,20110817,20120316,1.04681225524862
20110921,20111021,0.826791246666873,20110921,20111118,0.892985180304438,20110921,20111216,1.10469972632829,20110921,20120316,1.04840565405208
20111019,20111118,0.827330947003177,20111019,20111216,0.893815802209325,20111019,20120120,1.10468343966638,20111019,20120316,1.052109259888
20111116,20111216,0.827303032932959,20111116,20120120,0.892381470350201,20111116,20120217,1.10433310729002,20111116,20120615,1.04517876395288
20111221,20120120,0.829678123231824,20111221,20120217,0.894522589192748,20111221,20120316,1.10464418523272,20111221,20120615,1.04804927374106
20120118,20120217,0.830272368381914,20120118,20120316,0.895984220119512,20120118,20120420,1.10556868803115,20120118,20120615,1.05405739699194
20120215,20120316,0.829985303543271,20120215,20120420,0.894957380592491,20120215,20120518,1.10596879007899,20120215,20120921,1.04613640204539
20120321,20120420,0.831145240781643,20120321,20120518,0.896517638315865,20120321,20120615,1.10707855071437,20120321,20120921,1.05152790247098
20120418,20120518,0.830253857837493,20120418,20120615,0.895943494992462,20120418,20120720,1.10585234625603,20120418,20120921,1.05417069292765
20120516,20120615,0.829407756149777,20120516,20120720,0.894084785431456,20120516,20120817,1.10558442005773,20120521,20121116,1.05040765673387
20120620,20120720,0.830734659348342,20120620,20120817,0.895893607724105,20120620,20120921,1.10564140076171,20120620,20121221,1.05061588520085
20120718,20120817,0.830739752013618,20120718,20120921,0.894072110061716,20120718,20121019,1.10404024371525,20120718,20121221,1.05039605442494
20120822,20120921,0.831092153830997,20120822,20121019,0.895603263573588,20120822,20121116,1.1052774703651,20120822,20130315,1.043488961457
20120919,20121019,0.831301345451242,20120919,20121116,0.896429839046082,20120919,20121221,1.10430725350359,20120919,20130315,1.04797005226607
20121017,20121116,0.831442497897957,20121017,20121221,0.894997911938194,20121017,20130118,1.10477908491662,20121017,20130315,1.05246291064297
20121121,20121221,0.83103670307786,20121121,20130118,0.895981978937457,20121121,20130215,1.10547949485618,20121121,20130621,1.04295564381022
20121219,20130118,0.830587428193486,20121219,20130215,0.895471674344313,20121219,20130315,1.10508005040694,20121219,20130621,1.04614009489477
20130116,20130215,0.831164263506562,20130116,20130315,0.896302602388759,20130116,20130419,1.10466170828849,20130116,20130621,1.05078265635029
20130213,20130315,0.831672229307054,20130213,20130419,0.895489235821071,20130213,20130517,1.10522778983918,20130213,20130920,1.0432258155546
20130320,20130419,0.832049692500231,20130320,20130517,0.89726397274277,20130320,20130621,1.1062179750628,20130320,20130920,1.05021863545461
20130417,20130517,0.830860584573053,20130417,20130621,0.895967720512921,20130417,20130719,1.10593878343495,20130417,20130920,1.0534798384361
20130522,20130621,0.83200818447937,20130522,20130719,0.897050976041398,20130522,20130816,1.10643437519508,20130522,20131220,1.04424686979492
20130619,20130719,0.831311146428794,20130619,20130816,0.897151535677511,20130619,20130920,1.10662671625733,20130619,20131220,1.05113420912469
20130717,20130816,0.831744483068028,20130717,20130920,0.896072977364995,20130717,20131018,1.10616248837815,20130717,20140117,1.05008558000424
20130821,20130920,0.831085744993953,20130821,20131018,0.896995973576621,20130821,20131115,1.10691130865373,20130821,20140321,1.04591441412424
20130918,20131018,0.831642285740022,20130918,20131115,0.896953150662615,20130918,20131220,1.10603020410922,20130918,20140321,1.04958150661725
20131016,20131115,0.832052682742247,20131016,20131220,0.896513500416305,20131016,20140117,1.10703647225622,20131016,20140321,1.05481814804773
20131120,20131220,0.832717668409142,20131120,20140117,0.89758769294355,20131120,20140221,1.1068370026186,20131120,20140620,1.04768163656156
