Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
20120117,20120316,59,58,OP2012_1.txt,31190,31190,1615,296,264,264,238,127,127,119,119,1293.67,1288.78921760508,0.00386969342857143,0.02378764,20120117,1,1,0,0,0.00468797794240712,0.996677478911286,1,1,Success,9.8848432
20120221,20120420,59,58,OP2012_2.txt,33125,33125,1626,371,299,299,288,129,129,121,121,1362.21,1356.96253268446,0.00362029071428571,0.02428893,20120221,1,1,0,0,0.00538724071751435,0.996393500565181,1,1,Success,9.9971072
20120320,20120518,59,58,OP2012_3.txt,36289,36289,1603,346,267,267,265,125,125,117,117,1405.52,1400.30508036936,0.003634376,0.02339281,20120320,1,1,0,0,0.00582300865652517,0.99636437792129,1,1,Success,9.9034019
20120417,20120615,59,58,OP2012_4.txt,33450,33450,1734,338,256,256,239,119,119,111,111,1390.78,1385.7306423995,0.00346671057142857,0.02288928,20120417,1,1,0,0,0.00515355841724145,0.99658290253161,1,1,Success,9.8390251
20120522,20120720,59,58,OP2012_5.txt,35615,35615,1584,293,256,256,246,125,125,117,117,1316.63,1311.71617760017,0.00364946964285714,0.02353056,20120522,1,1,0,0,0.00449048734113263,0.996671090800381,1,1,Success,9.8547498
20120619,20120817,59,58,OP2012_6.txt,33752,33752,1505,239,204,204,201,108,108,100,100,1357.98,1352.84239724269,0.00357770828571429,0.02385365,20120619,1,1,0,0,0.00532182388637686,0.996538225022117,1,1,Success,9.7367321
20120724,20120921,59,58,OP2012_7.txt,34558,34558,1576,287,235,235,234,114,114,106,106,1338.31,1332.99721745885,0.003537315,0.02503189,20120724,1,1,0,0,0.00487532837051563,0.99626448240099,1,1,Success,9.7667562
20120821,20121019,59,58,OP2012_8.txt,37987,37987,1667,286,229,229,223,100,100,92,92,1413.17,1407.48870145377,0.00329704714285714,0.02535085,20120821,1,1,0,0,0.00566291227729982,0.996174033554066,1,1,Success,9.9060942
20120918,20121116,59,58,OP2012_9.txt,32845,32845,1738,287,215,215,203,100,100,92,92,1459.32,1453.62529282068,0.00275546257142857,0.02460563,20120918,1,1,0,0,0.00580782301243022,0.996651551375072,1,1,Success,9.6621244
20121023,20121221,59,58,OP2012_10.txt,36770,36770,1643,331,262,262,230,122,122,114,114,1413.11,1407.87043814552,0.00258958821428571,0.02337708,20121023,1,1,0,0,0.00521659368526689,0.996203409181189,1,1,Success,10.0650503
20121120,20130118,59,58,OP2012_11.txt,35820,35820,1550,312,227,227,199,101,101,93,93,1387.81,1382.53973484315,0.00266548657142857,0.02394381,20121120,1,1,0,0,0.00585400800434395,0.99648975494117,1,1,Success,9.7866702
20121218,20130215,59,58,OP2012_12.txt,33355,33355,1697,281,213,213,185,103,103,95,95,1446.79,1441.3909132132,0.002561166,0.02352834,20121218,1,1,0,0,0.00562560570562363,0.996256791363821,1,1,Success,9.6987275
