Target_Date,Target_ExDate,Target_TTM_Calendar,Final_TTM_AfterAM,Option_File,N_Loaded,N_SecID,N_TargetDate,N_TargetDateExDate,N_AfterBidFilter,N_AfterAskBidFilter,N_AfterNoArb,N_AfterOTM,N_AfterDropNaNIV,N_FinalObs,N_UniqueK,S0,S0_ADJ,RF,DY,DY_Date_Used,Mass_K,Mass_R,Neg_Ratio,Min_RND,Max_RND,EQ_R,GEV_R_Success,GEV_L_Success,Status,ElapsedSeconds
19990119,19990416,87,86,OP1999_1.txt,8316,8316,391,12,12,12,12,6,6,6,6,1252,1248.77417692188,0.0500823622857143,0.01094941,19990119,1,1,0,0,0.00295048899019706,0.99851017836862,1,1,Success,8.9525783
19990222,19990521,88,87,OP1999_2.txt,8749,8749,426,24,24,24,24,13,13,12,12,1272.14,1268.72937098965,0.0505718703571429,0.01126305,19990222,1,1,0,0,0.00280849361568146,1.01760455989083,1,1,Success,9.491736
19990322,19990618,88,87,OP1999_3.txt,10349,10349,395,77,73,73,72,42,42,38,38,1297.01,1293.30901078024,0.0504776871428571,0.0119886,19990322,1,1,0,0,0.00288899099231456,1.00901877892312,1,1,Success,8.792093
19990419,19990716,88,87,OP1999_4.txt,9779,9779,444,20,20,20,20,11,11,10,10,1289.48,1285.6670146326,0.0503227925714286,0.01242416,19990419,1,1,0,0,0.00309249504346556,1.00520167070818,1,1,Success,8.694648
19990524,19990820,88,87,OP1999_5.txt,9596,9596,464,24,24,24,24,14,14,12,12,1306.65,1302.72754541433,0.0511503828571429,0.01261319,19990524,1,1,0,0,0.00287021625836881,1.01615783255844,1,1,Success,8.7513128
19990621,19990917,88,87,OP1999_6.txt,10292,10292,414,82,80,80,74,44,44,39,39,1349,1345.18548840969,0.0528248208571429,0.01187997,19990621,1,1,0,0,0.00321864258853275,1.00956607999094,1,1,Success,8.7208964
19990719,19991015,88,87,OP1999_7.txt,10896,10896,507,32,32,32,32,18,18,16,16,1407.65,1404.33560504873,0.0535272948571429,0.00988997,19990719,1,1,0,0,0.00349169439951025,1.00768667624151,1,1,Success,9.9104506
19990823,19991119,88,87,OP1999_8.txt,11986,11986,521,40,40,40,40,22,22,20,20,1360.22,1356.82921311168,0.0563931014285714,0.01047145,19990823,1,0.999999999999999,0,0,0.0034708417734823,1.00900431974813,1,1,Success,9.0653848
19990920,19991217,88,87,OP1999_9.txt,10770,10770,478,84,78,78,73,40,40,36,36,1335.53,1332.02655809453,0.0582447938461539,0.01102009,19990920,1,1,0,0,0.00321042112229846,1.01114768662197,1,1,Success,9.4023819
19991025,20000121,88,87,OP1999_10.txt,10697,10697,494,50,47,47,47,24,24,22,22,1293.63,1290.38532244221,0.0599443614285714,0.01053611,19991025,1,1,0,0,0.00326629596494384,1.01099018640599,1,1,Success,8.7908675
19991122,20000218,88,87,OP1999_11.txt,10657,10657,502,32,32,32,32,17,17,16,16,1420.94,1417.57673928802,0.0587642739285714,0.00994198,19991122,1,1,0,0,0.00353465105486761,1.01090479940122,1,1,Success,8.8179734
19991220,20000317,88,87,OP1999_12.txt,10932,10932,431,79,74,74,71,42,42,36,36,1418.09,1414.9203119515,0.0617080474285714,0.00938798,19991220,1,0.999999999999999,0,0,0.00307881901897916,1.01227869208271,1,1,Success,8.8760737
